Promemoria;2011-01-19//RG|NOM//det//1 S2011/686//RG|NOM//ROOT//1 ///MID//cc//3 PBB//PM|NOM//conj//1
8. Begravningsclearing;Härnösands//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tycker//VB|PRS|AKT//ROOT//3 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//8 är//VB|PRS|AKT//cop//8 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 begravningsclearingen//NN|UTR|SIN|DEF|NOM//nsubj//10 ska//VB|PRS|AKT//aux//10 upphöra//VB|INF|AKT//ccomp//3 mellan//PP//case//12 begravningshuvudmän//NN|UTR|PLU|IND|NOM//obl//10 inom//PP//case//15 samma//DT|UTR/NEU|SIN/PLU|IND//det//15 kommun//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//3
8. Begravningsclearing;Linköpings//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//10 staten//NN|UTR|SIN|DEF|NOM//nsubj//10 helt//AB|POS//advmod//10 och//KN//fixed//6 hållet//AB//fixed//6 ska//VB|PRS|AKT//aux//10 avstå//VB|INF|AKT//ccomp//3 från//PP//mark//13 att//IE//mark//13 ge//VB|INF|AKT//advcl//10 förslag//NN|NEU|SIN|IND|NOM//obj//13 när//HA//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 gäller//VB|PRS|AKT//advcl//13 begravningsclearingsfrågor//NN|UTR|PLU|IND|NOM//obj//17 .//MAD//punct//3
8. Begravningsclearing;Lunds//PM|GEN//nmod:poss//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 ser//VB|PRS|AKT//ROOT//3 ingen//DT|UTR|SIN|IND//det//5 anledning//NN|UTR|SIN|IND|NOM//nsubj//3 till//PP//mark//9 att//SN//mark//9 clearingen//NN|UTR|SIN|DEF|NOM//advmod//9 upphör//VB|PRS|AKT//advcl//3 under//PP//case//11 perioden//NN|UTR|SIN|DEF|NOM//obl//9 för//PP//case//14 en//DT|UTR|SIN|IND//det//14 övergång//NN|UTR|SIN|IND|NOM//nmod//11 till//PP//case//17 ett//DT|NEU|SIN|IND//det//17 system//NN|NEU|SIN|IND|NOM//nmod//14 med//PP//case//20 en//DT|UTR|SIN|IND//det//20 huvudman//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//3
8. Begravningsclearing;Skara//PM|GEN//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 framlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 förslag//NN|NEU|PLU|IND|NOM//obj//3 .//MAD//punct//3
8. Begravningsclearing;Stockholm//PM|NOM//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 har//VB|PRS|AKT//ROOT//3 inga//DT|UTR/NEU|PLU|IND//det//5 invändningar//NN|UTR|PLU|IND|NOM//obj//3 mot//PP//case//7 förslagen//NN|NEU|PLU|DEF|NOM//nmod//5 .//MAD//punct//3
8. Begravningsclearing;Västerås//PM|GEN//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 ifrågasätter//VB|PRS|AKT//ROOT//3 det//DT|NEU|SIN|DEF//det//5 rimliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//xcomp//3 i//PP//mark//8 att//IE//mark//8 betrakta//VB|INF|AKT//advcl//3 en//DT|UTR|SIN|IND//det//10 person//NN|UTR|SIN|IND|NOM//obj//8 endast//AB//advmod//8 som//KN//case//14 en//DT|UTR|SIN|IND//det//14 kostnad//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//3
8. Begravningsclearing;Växjö//PM|GEN//amod//1 stift//NN|NEU|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//7 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 ordningen//NN|UTR|SIN|DEF|NOM//nsubj//10 med//PP//case//9 begravningsclearing//NN|UTR|SIN|IND|NOM//nmod//7 fungerar//VB|PRS|AKT//ccomp//3 .//MAD//punct//10
8. Begravningsclearing;Konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//10 av//PP//mark//21 att//SN//mark//21 clearingsystemet//NN|NEU|SIN|DEF|NOM//nsubj//21 mellan//PP//case//17 huvudmännen//NN|UTR|PLU|DEF|NOM//nmod//15 inom//PP//case//20 en//DT|UTR|SIN|IND//det//20 kommun//NN|UTR|SIN|IND|NOM//nmod//17 upphör//VB|PRS|AKT//acl//12 behöver//VB|PRS|AKT//aux//23 utredas//VB|INF|SFO//xcomp//21 närmare//AB|KOM//advmod//23 .//MAD//punct//3
8. Begravningsclearing;Göteborgs//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//3 tillstyrker//VB|PRS|AKT//ROOT//3 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//3 .//MAD//punct//3
8. Begravningsclearing;Malmö//PM|NOM//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//ROOT//2  //_SP////2 tillstyrker//VB|PRS|AKT//conj//2 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//4 och//KN//cc//7 välkomnar//VB|PRS|AKT//conj//4 speciellt//AB|POS//amod//9 förslaget//NN|NEU|SIN|DEF|NOM//obj//7 att//SN//mark//15 Begravningsrådet//NN|NEU|SIN|DEF|NOM//nsubj//15 inom//PP//case//14 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 kyrkan//NN|UTR|SIN|DEF|NOM//nmod//11 får//VB|PRS|AKT//ccomp//7 i//PP//case//17 uppgift//NN|UTR|SIN|IND|NOM//obl//15 att//IE//mark//19 föreslå//VB|INF|AKT//acl//17 taxor//NN|UTR|PLU|IND|NOM//obj//19 .//MAD//punct//2
8. Begravningsclearing;Uppsala//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////2 avstyrker//VB|PRS|AKT//ROOT//4 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//nsubj//4 att//SN//mark//10 begravningsclearingen//NN|UTR|SIN|DEF|NOM//nsubj//10 ska//VB|PRS|AKT//aux//10 upphöra//VB|INF|AKT//acl//6 mellan//PP//case//12 huvudmännen//NN|UTR|PLU|DEF|NOM//obl//10 i//PP//case//15 en//DT|UTR|SIN|IND//det//15 kommun//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//4
8. Begravningsclearing;Man//PN|UTR|SIN|IND|SUB//nsubj//18 tillstyrker//VB|PRS|AKT//parataxis//4 förslaget//NN|NEU|SIN|DEF|NOM//obj//18 att//SN//mark//22 Begravningsrådet//NN|NEU|SIN|DEF|NOM//nsubj//22 får//VB|PRS|AKT//ccomp//18 i//PP//advmod//22 uppdrag//NN|NEU|SIN|IND|NOM//fixed//23 att//IE//mark//26 föreslå//VB|INF|AKT//xcomp//22 clearingtaxa//NN|UTR|SIN|DEF|NOM//obj//26 .//MAD//punct//18
8. Begravningsclearing;Örebro//PM|GEN//amod//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////2 anser//VB|PRS|AKT//advcl//17 att//IE//mark//9 så//AB//mark//9 länge//AB|POS//fixed//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 finns//VB|PRS|SFO//ccomp//4 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 huvudmän//NN|UTR|PLU|IND|NOM//nsubj//9 inom//PP//case//14 en//DT|UTR|SIN|IND//det//14 kommun//NN|UTR|SIN|IND|NOM//obl//9 bör//VB|PRS|AKT//aux//17 clearingen//NN|UTR|SIN|DEF|NOM//advmod//17 bibehållas//VB|INF|SFO//ROOT//17 .//MAD//punct//17
8. Begravningsclearing;Linköpings//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//3 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//7 clearingen//NN|UTR|SIN|DEF|NOM//nsubj//7 bör//VB|PRS|AKT//aux//7 följa//VB|INF|AKT//ccomp//3 huvudmannaskapet//NN|NEU|SIN|DEF|NOM//obj//7 .//MAD//punct//3
8. Begravningsclearing;Lunds//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//3 tillstyrker//VB|PRS|AKT//ROOT//3 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//3 .//MAD//punct//3
8. Begravningsclearing;Bollnäs-Ovanåkers//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 positiv//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 till//PP//case//6 förslaget//NN|NEU|SIN|DEF|NOM//obl//4 ,//MID//punct//6 som//HP|-|-|-//nsubj//9 innebär//VB|PRS|AKT//acl:relcl//6 smärre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 justeringar//NN|UTR|PLU|IND|NOM//obj//9 av//PP//case//13 systemet//NN|NEU|SIN|DEF|NOM//nmod//11 med//PP//case//15 begravningsclearing//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//4
8. Begravningsclearing;Vänersborgs//PM|GEN//nmod:poss//4 och//KN//cc//2 Väne-Ryrs//PM|NOM//conj//0 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//5 ställer//VB|PRS|AKT//ROOT//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//5 bakom//PL//case//8 förslaget//NN|NEU|SIN|DEF|NOM//obl//5 om//PP//mark//16 att//SN//mark//16 clearingen//NN|UTR|SIN|DEF|NOM//advmod//16 inom//PP//case//14 en//DT|UTR|SIN|IND//det//14 kommun//NN|UTR|SIN|IND|NOM//nmod//11 ska//VB|PRS|AKT//aux//16 upphöra//VB|INF|AKT//advcl//5 .//MAD//punct//5
8. Begravningsclearing;Man//PN|UTR|SIN|IND|SUB//nsubj//19 anser//VB|PRS|AKT//parataxis//5 dock//AB//advmod//19 att//SN//mark//25 systemet//NN|NEU|SIN|DEF|NOM//nsubj//25 ska//VB|PRS|AKT//aux//25 vara//VB|INF|AKT//cop//25 oförändrat//JJ|POS|NEU|SIN|IND|NOM//ccomp//19 tills//SN//mark//33 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//33 med//PP//case//30 en//DT|UTR|SIN|IND//det//30 huvudman//NN|UTR|SIN|IND|NOM//nmod//27 per//PP//case//32 kommun//NN|UTR|SIN|IND|NOM//nmod//30 genomförts//VB|SUP|SFO//advcl//25 .//MID//punct//19
8. Begravningsclearing;Samfälligheten//NN|UTR|SIN|DEF|NOM//nsubj//36 ställer//VB|PRS|AKT//parataxis//19 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//36 också//AB//advmod//36 bakom//PL//case//40 förslaget//NN|NEU|SIN|DEF|NOM//obl//36 om//PP//mark//44 att//SN//mark//44 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//44 utfärdar//VB|PRS|AKT//acl//40 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 råd//NN|NEU|PLU|IND|NOM//obj//44 om//PP//case//48 tillämpningen//NN|UTR|SIN|DEF|NOM//nmod//46 av//PP//case//50 taxan//NN|UTR|SIN|DEF|NOM//nmod//48 .//MAD//punct//19
8. Begravningsclearing;Visby//PM|NOM//amod//1 domkyrkoförsamling//NN|UTR|SIN|IND|NOM//nsubj//3  //_SP////1 ställer//VB|PRS|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 bakom//PL//case//7 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förslag//NN|NEU|SIN|IND|NOM//obl//3 .//MAD//punct//3
8. Begravningsclearing;Norrtälje-Malsta//PM|NOM//nsubj//4  //_SP////0 församling//NN|UTR|SIN|IND|NOM//conj//0  //_SP////2 tillstyrker//VB|PRS|AKT//ROOT//4 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//obj//4 .//MAD//punct//4
8. Begravningsclearing;Lycksele//PM|GEN//nmod:poss//1 församling//NN|UTR|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//13 clearingtransaktioner//NN|UTR|PLU|IND|NOM//nsubj//13 mellan//PP//case//7 huvudmän//NN|UTR|PLU|IND|NOM//nmod//5 inom//PP//case//10 en//DT|UTR|SIN|IND//det//10 kommun//NN|UTR|SIN|IND|NOM//nmod//5 inte//AB//advmod//13 ska//VB|PRS|AKT//aux//13 upphöra//VB|INF|AKT//ccomp//3 förrän//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 finns//VB|PRS|SFO//advcl//13 endast//AB//advmod//16 en//DT|UTR|SIN|IND//det//19 huvudman//NN|UTR|SIN|IND|NOM//nsubj//16 inom//PP//case//22 en//DT|UTR|SIN|IND//det//22 kommun//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//3
8. Begravningsclearing;Söndrum-Vapnö//PM|NOM//nsubj//4  //_SP////0 församling//NN|UTR|SIN|IND|NOM//conj//0  //_SP////2 tillstyrker//VB|PRS|AKT//ROOT//4 att//SN//mark//10 begravningsclearing//NN|UTR|SIN|IND|NOM//nsubj//10 inom//PP//case//9 en//DT|UTR|SIN|IND//det//9 kommun//NN|UTR|SIN|IND|NOM//nmod//6 upphör//VB|PRS|AKT//ccomp//4 under//PP//case//12 övergångstiden//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//4
8. Begravningsclearing;Ulricehamns//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//3 tillstyrker//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
8. Begravningsclearing;Lomma//PM|NOM//nmod:poss//1 församling//NN|UTR|SIN|IND|NOM//nsubj//3  //_SP////1 tillstyrker//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
8. Begravningsclearing;Löftadalens//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////2 tillstyrker//VB|PRS|AKT//ROOT//4 att//SN//mark//7 begravningsclearingen//NN|UTR|SIN|DEF|NOM//nsubj//7 upphör//VB|PRS|AKT//ccomp//4 under//PP//case//9 övergångstiden//NN|UTR|SIN|DEF|NOM//obl//7 .//MAD//punct//4
8. Begravningsclearing;Södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 Öknebo//PM|GEN//nmod:poss//3 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//5  //_SP////3 anser//VB|PRS|AKT//ROOT//5 att//SN//mark//9 begravningsclearingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 bör//VB|PRS|AKT//aux//9 hanteras//VB|INF|SFO//ccomp//5 som//KN//mark//11 i//PP//advmod//9 dag//NN|UTR|SIN|IND|NOM//fixed//11 .//MAD//punct//5
8. Begravningsclearing;Förlösa-Kläckeberga//PM|NOM//nmod:poss//2  //_SP////0 församling//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////2 anser//VB|PRS|AKT//ROOT//4 att//SN//mark//9 ingen//DT|UTR|SIN|IND//det//7 ändring//NN|UTR|SIN|IND|NOM//nsubj:pass//9 bör//VB|PRS|AKT//aux//9 göras//VB|INF|SFO//ccomp//4 av//PP//case//12 rådande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 system//NN|NEU|PLU|IND|NOM//obl:agent//9 .//MAD//punct//4
8. Begravningsclearing;Bro//PM|GEN//nmod//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////2 anser//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 att//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//10 nu//AB//advmod//10 är//VB|PRS|AKT//cop//10 aktuellt//JJ|POS|NEU|SIN|IND|NOM//ccomp//4 med//PP//case//13 en//DT|UTR|SIN|IND//det//13 förändring//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//4
8. Begravningsclearing;Sorsele//PM|GEN//nmod:poss//1 församling//NN|UTR|SIN|IND|NOM//nsubj//3  //_SP////1 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//12 ett//DT|NEU|SIN|IND//det//6 tydliggörande//NN|NEU|SIN|IND|NOM//nsubj//12 av//PP//case//8 lagtexten//NN|UTR|SIN|DEF|NOM//nmod//6 angående//PP//case//10 clearing//NN|UTR|SIN|IND|NOM//nmod//8 behöver//VB|PRS|AKT//aux//12 ske//VB|INF|AKT//ccomp//3 .//MAD//punct//3
8. Begravningsclearing;Glanshammars//PM|GEN//nmod:poss//1 församling//NN|UTR|SIN|IND|NOM//nsubj//3  //_SP////1 stöder//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 om//PP//case//7 begravningsclearing//NN|UTR|SIN|IND|NOM//nmod//5 .//MAD//punct//3
8. Begravningsclearing;Växjö//PM|GEN//amod//1 församling//NN|UTR|SIN|IND|NOM//nsubj//3  //_SP////1 instämmer//VB|PRS|AKT//ROOT//3 i//PP//case//5 förslaget//NN|NEU|SIN|DEF|NOM//obl//3 men//KN//cc//7 menar//VB|PRS|AKT//conj//3 att//SN//mark//19 ett//DT|NEU|SIN|IND//det//11 omedelbart//JJ|POS|NEU|SIN|IND|NOM//amod//11 borttagande//NN|NEU|SIN|IND|NOM//nsubj//19 av//PP//case//13 clearingtransaktioner//NN|UTR|PLU|IND|NOM//nmod//11 mellan//PP//case//15 huvudmän//NN|UTR|PLU|IND|NOM//nmod//13 inom//PP//case//18 samma//DT|UTR/NEU|SIN/PLU|IND//det//18 kommun//NN|UTR|SIN|IND|NOM//nmod//13 skapar//VB|PRS|AKT//ccomp//7 lika//AB//advmod//21 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 orättvisor//NN|UTR|PLU|IND|NOM//obj//19 som//KN//case//26 det//DT|NEU|SIN|DEF//det//26 befintliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 systemet//NN|NEU|SIN|DEF|NOM//nmod//22 .//MAD//punct//3
8. Begravningsclearing;Borås//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//4  //_SP////2 föreslår//VB|PRS|AKT//ROOT//4 att//SN//mark//9 inga//DT|UTR/NEU|PLU|IND//det//7 övergångsregler//NN|UTR|PLU|IND|NOM//nsubj//9 bör//VB|PRS|AKT//aux//9 gälla//VB|INF|AKT//ccomp//4 .//MAD//punct//4
8. Begravningsclearing;Jönköpings//PM|GEN//nmod:poss//2 kyrkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 samfällighet//NN|UTR|SIN|IND|NOM//nsubj//3 tillstyrker//VB|PRS|AKT//ROOT//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 förslag//NN|NEU|SIN|IND|NOM//obj//3 .//MAD//punct//3
8. Begravningsclearing;Sammanfattningsvis//AB//advmod//1 framgår//VB|PRS|AKT//ROOT//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 att//SN//advmod//1 av//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 32//RG|NOM//nummod//8 kyrkliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 instanser//NN|UTR|PLU|IND|NOM//obl//1 som//HP|-|-|-//nsubj//10 besvarat//VB|SUP|AKT//acl:relcl//8 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 förslag//NN|NEU|SIN|IND|NOM//obj//10 beträffande//PP//case//14 begravningsclearing//NN|UTR|SIN|IND|NOM//nmod//12 tillstyrker//VB|PRS|AKT//conj//1 16//RG|NOM//nummod//17 instanser//NN|UTR|PLU|IND|NOM//nmod//19 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 förslag//NN|NEU|SIN|IND|NOM//nsubj//1 ,//MID//punct//24 medan//SN//mark//24 nio//RG|NOM//nummod//23 instanser//NN|UTR|PLU|IND|NOM//nsubj//24 avstyrker//VB|PRS|AKT//acl:relcl//19 och//KN//cc//24 sju//RG|NOM//conj//24 ställer//VB|PRS|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//27 tveksamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//27 till//PP//case//32 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 förslag//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//1
8. Begravningsclearing;Sveriges//PM|GEN//nmod:poss//1 kyrkogårds-//NN|UTR|-|-|SMS//nsubj//4 och//KN//cc//3 krematorieförbund//NN|NEU|SIN|IND|NOM//conj//1 tillstyrker//VB|PRS|AKT//ROOT//4 att//SN//mark//10 huvudmännen//NN|UTR|PLU|DEF|NOM//nsubj:pass//10 och//KN//cc//9 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//9 representanter//NN|UTR|PLU|IND|NOM//conj//6 ges//VB|PRS|SFO//ccomp//4 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 inflytande//NN|NEU|SIN|IND|NOM//obj//10 vid//PP//case//14 fastställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//10 av//PP//case//16 taxan//NN|UTR|SIN|DEF|NOM//nmod//14 .//MAD//punct//4
8. Begravningsclearing;Samtidigt//AB//advmod//19 konstaterar//VB|PRS|AKT//parataxis//4 man//PN|UTR|SIN|IND|SUB//nsubj//19 att//SN//mark//28 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//28 för//PP//case//24 framtagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//22 av//PP//case//26 underlag//NN|NEU|SIN|IND|NOM//nmod//24 bör//VB|PRS|AKT//aux//28 läggas//VB|INF|SFO//ccomp//19 på//PP//case//30 staten//NN|UTR|SIN|DEF|NOM//obl//28 och//KN//cc//34 inte//AB//advmod//34 på//PP//case//34 huvudmännen//NN|UTR|SIN|DEF|NOM//conj//30 .//MAD//punct//4
8. Begravningsclearing;Sveriges//PM|GEN//nmod:poss//1 begravningsbyråers//NN|UTR|PLU|IND|GEN//nmod:poss//2 förbund//NN|NEU|SIN|IND|NOM//nsubj//4  //_SP////2 anser//VB|PRS|AKT//ROOT//4 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 behövs//VB|PRS|SFO//ccomp//4 förändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//7 när//HA//case//12 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//9 gäller//VB|PRS|AKT//fixed//9 kostnaden//NN|UTR|SIN|DEF|NOM//obl//7 för//PP//case//14 bärningen//NN|UTR|SIN|DEF|NOM//nmod//12 av//PP//case//16 kistan//NN|UTR|SIN|DEF|NOM//nmod//14 till//PP//case//18 graven//NN|UTR|SIN|DEF|NOM//nmod//14 i//PP//case//20 samband//NN|NEU|SIN|IND|NOM//nmod//18 med//PP//case//22 begravningsceremonin//NN|UTR|SIN|DEF|NOM//nmod//18 .//MAD//punct//4
8. Begravningsclearing;Fonus//PM|NOM//nsubj//2  //_SP////0 föreslår//VB|PRS|AKT//ROOT//2 att//SN//mark//7 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//7 med//PP//case//6 begravningsclearing//NN|UTR|SIN|IND|NOM//nmod//4 vidgas//VB|INF|SFO//ccomp//2 till//PP//mark//11 att//IE//mark//11 även//AB//advmod//11 omfatta//VB|INF|AKT//advcl//7 bärning//NN|UTR|SIN|IND|NOM//obj//11 i//PP//case//14 samband//NN|NEU|SIN|IND|NOM//nmod//12 med//PP//case//16 begravningsceremonin//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//2
8. Begravningsclearing;Föreningen//NN|UTR|SIN|DEF|NOM//nmod//2 Sveriges//PM|GEN//nmod:poss//2 kyrkogårdschefer//NN|UTR|PLU|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 positiv//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 till//PP//mark//8 att//SN//mark//8 clearingsystemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 bibehålls//VB|PRS|SFO//advcl//4 .//MAD//punct//4
8. Begravningsclearing;Sveriges//PM|GEN//nmod:poss//2 Kyrkokamerala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 förening//NN|UTR|SIN|IND|NOM//nsubj//5  //_SP////2 är//VB|PRS|AKT//cop//5 positiv//JJ|POS|UTR|SIN|IND|NOM//ROOT//5 till//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 förslag//NN|NEU|PLU|IND|NOM//obl//5 som//HP|-|-|-//obj//11 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//11 lämnar//VB|PRS|AKT//acl:relcl//8 .//MAD//punct//5
