Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 17//RG|NOM//nummod//4 september//NN|UTR|SIN|IND|NOM//obl//1 1998//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppgift//NN|UTR|SIN|IND|NOM//obl//7 att//IE//mark//14 utvärdera//VB|INF|AKT//acl//12 resegarantisystemet//NN|NEU|SIN|DEF|NOM//obj//14 och//KN//cc//17 analysera//VB|INF|AKT//conj//14 om//SN//mark//21 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 bör//VB|PRS|AKT//aux//21 ändras//VB|INF|SFO//ccomp//17 och//KN//cc//29 ,//MID//punct//29 om//SN//mark//27 så//AB//advmod//27 är//VB|PRS|AKT//cop//27 fallet//NN|NEU|SIN|DEF|NOM//advcl//29 ,//MID//punct//29 lämna//VB|INF|AKT//conj//21 förslag//NN|NEU|SIN|IND|NOM//obj//29 till//PP//case//33 ny//JJ|POS|UTR|SIN|IND|NOM//amod//33 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//30 på//PP//case//35 området//NN|NEU|SIN|DEF|NOM//nmod//33 samt//KN//cc//39 slutligen//AB//mark//39 att//IE//mark//39 analysera//VB|INF|AKT//conj//21 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 frågor//NN|UTR|PLU|IND|NOM//obj//39 rörande//PP//case//44 tillämpningen//NN|UTR|SIN|DEF|NOM//obl//39 av//PP//case//46 resegarantilagen//NN|UTR|SIN|DEF|NOM//nmod//44 (//PAD//punct//48 1972:204//RG|NOM//appos//46 )//PAD//punct//48 .//MAD//punct//54
8 §;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//15 anledning//NN|UTR|SIN|IND|NOM//nsubj//2 att//IE//mark//5 anta//VB|INF|AKT//csubj//2 att//SN//mark//7 ställd//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 garanti//NN|UTR|SIN|IND|NOM//obj//7 inte//AB//advmod//7 är//VB|PRS|AKT//cop//11 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//xcomp//7 ,//MID//punct//15 får//VB|PRS|AKT//aux//15 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//15 ålägga//VB|INF|AKT//ROOT//15 den//DT|UTR|SIN|DEF//nsubj//15 registreringsskyldige//JJ|POS|MAS|SIN|DEF|NOM//obj//15 att//IE//mark//19 lämna//VB|INF|AKT//acl//17 de//DT|UTR/NEU|PLU|DEF//det//21 uppgifter//NN|UTR|PLU|IND|NOM//obj//19 som//HP|-|-|-//nsubj//24 är//VB|PRS|AKT//cop//24 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//21 för//PP//mark//27 att//IE//mark//27 pröva//VB|INF|AKT//advcl//24 frågan//NN|UTR|SIN|DEF|NOM//obj//27 om//PP//case//30 garanti//NN|UTR|SIN|IND|NOM//nmod//28 .//MAD//punct//15
8 §;Om//SN//mark//4 den//DT|UTR|SIN|DEF//det//2 registreringsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//4 inte//AB//advmod//4 lämnar//VB|PRS|AKT//advcl//12 uppgifter//NN|UTR|PLU|IND|NOM//obj//4 enligt//PP//case//8 andra//RO|NOM//amod//8 stycket//NN|NEU|SIN|DEF|NOM//obl//4 ,//MID//punct//12 får//VB|PRS|AKT//aux//12 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//12 förelägga//VB|INF|AKT//ROOT//12 honom//PN|UTR|SIN|DEF|OBJ//obj//12 vid//PP//case//15 vite//NN|NEU|SIN|IND|NOM//obl//12 att//IE//mark//17 fullgöra//VB|INF|AKT//acl//15 sin//PS|UTR|SIN|DEF//nmod:poss//19 skyldighet//NN|UTR|SIN|IND|NOM//obj//17 .//MAD//punct//12

9 §;Om//SN//mark//4 en//DT|UTR|SIN|IND//nsubj//4 registreringsskyldig//NN|UTR|SIN|IND|NOM//nsubj//4 inte//AB//advmod//4 ställer//VB|PRS|AKT//advcl//13 beslutad//PC|PRF|UTR|SIN|IND|NOM//amod//6 garanti//NN|UTR|SIN|IND|NOM//obj//4 enligt//PP//case//9 7//RG|NOM//nummod//9 §//NN|AN//obl//4 ,//MID//punct//4 får//VB|PRS|AKT//aux//13 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//13 förelägga//VB|INF|AKT//ROOT//13 honom//PN|UTR|SIN|DEF|OBJ//obj//13 vid//PP//case//16 vite//NN|NEU|SIN|IND|NOM//obl//13 att//IE//mark//18 fullgöra//VB|INF|AKT//acl//16 sin//PS|UTR|SIN|DEF//nmod:poss//20 skyldighet//NN|UTR|SIN|IND|NOM//obj//18 eller//KN//cc//22 återkalla//VB|INF|AKT//conj//18 registreringen//NN|UTR|SIN|DEF|NOM//obj//22 .//MAD//punct//13

10 §;Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 återlämna//VB|INF|AKT//ROOT//2 garanti//NN|UTR|SIN|IND|NOM//obj//2 som//HP|-|-|-//nsubj//7 inte//AB//advmod//7 längre//AB|KOM//advmod//7 fyller//VB|PRS|AKT//acl:relcl//3 något//DT|NEU|SIN|IND//det//9 ändamål//NN|NEU|SIN|IND|NOM//obj//7 .//MAD//punct//2
10 §;Utnyttjande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 garantin//NN|UTR|SIN|DEF|NOM//nmod//0 ,//MID//punct//0 m.m.//AB|AN//conj//0

11 §;Garantin//NN|UTR|SIN|DEF|NOM//nsubj//1 får//VB|PRS|AKT//aux//11 i//PP//case//10 händelse//NN|UTR|SIN|IND|NOM//fixed//2 av//PP//case//10 en//DT|UTR|SIN|IND//det//6 registreringsskyldigs//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//10 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 eller//KN//cc//9 befarade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//7 obestånd//NN|NEU|SIN|IND|NOM//obl//1 utnyttjas//VB|INF|SFO//ROOT//11 för//PP//case//13 återbetalning//NN|UTR|SIN|IND|NOM//obl//11 av//PP//mark//18 vad//HP|NEU|SIN|IND//dislocated//18 som//HP|-|-|-//nsubj:pass//18 har//VB|PRS|AKT//aux//18 erlagts//VB|SUP|SFO//acl//13 för//PP//case//21 en//DT|UTR|SIN|IND//det//21 resa//NN|UTR|SIN|IND|NOM//obl//18 som//HP|-|-|-//nsubj:pass//23 omfattas//VB|PRS|SFO//acl:relcl//21 av//PP//case//25 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl:agent//23 i//PP//case//28 denna//DT|UTR|SIN|DEF//det//28 lag//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//35 som//HP|-|-|-//nsubj:pass//35 inte//AB//advmod//35 till//PP//case//34 någon//DT|UTR|SIN|IND//det//34 del//NN|UTR|SIN|IND|NOM//obl//35 genomförs//VB|PRS|SFO//conj//18 .//MAD//punct//11
11 §;Om//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 är//VB|PRS|AKT//cop//40 skäligt//JJ|POS|NEU|SIN|IND|NOM//advcl//11 ,//MID//punct//44 skall//VB|PRS|AKT//aux//44 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 gälla//VB|INF|AKT//conj//40 även//AB//advmod//48 i//PP//case//48 de//DT|UTR/NEU|PLU|DEF//det//48 fall//NN|NEU|PLU|IND|NOM//obl//44 då//HA//advmod//52 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//52 har//VB|PRS|AKT//aux//52 avbeställts//VB|SUP|SFO//advcl//44 kort//AB//advmod//52 före//PP//case//55 avresan//NN|UTR|SIN|DEF|NOM//obl//52 .//MAD//punct//11
11 §;I//PP//case//3 fråga//NN|UTR|SIN|IND|NOM//fixed//0 om//PP//case//3 resor//NN|UTR|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj:pass//6 har//VB|PRS|AKT//aux//6 påbörjats//VB|SUP|SFO//acl:relcl//3 men//KN//cc//10 inte//AB//advmod//10 har//VB|PRS|AKT//aux//10 slutförts//VB|SUP|SFO//conj//6 ,//MID//punct//3 får//VB|PRS|AKT//aux//14 garantin//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 utnyttjas//VB|INF|SFO//ROOT//14 för//PP//case//16 1//RG|NOM//obl//14 .//MAD//punct//14
11 §;betalning//NN|UTR|SIN|IND|NOM//obl//14 av//PP//case//20 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//18 för//PP//case//23 resenärens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 hemtransport//NN|UTR|SIN|IND|NOM//nmod//20 ,//MID//punct//18 2//RG|NOM//nummod//18 .//MAD//punct//18
11 §;betalning//NN|UTR|SIN|IND|NOM//conj//18 av//PP//case//29 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//27 för//PP//case//32 resenärens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 uppehälle//NN|NEU|SIN|IND|NOM//nmod//29 under//PP//case//34 resan//NN|UTR|SIN|DEF|NOM//nmod//32 ,//MID//punct//27 samt//KN//cc//37 3//RG|NOM//conj//27 .//MAD//punct//27
11 §;skälig//JJ|POS|UTR|SIN|IND|NOM//amod//40 ersättning//NN|UTR|SIN|IND|NOM//conj//27 för//PP//case//42 värdet//NN|NEU|SIN|DEF|NOM//nmod//40 av//PP//case//45 de//DT|UTR/NEU|PLU|DEF//det//45 förmåner//NN|UTR|PLU|IND|NOM//nmod//42 som//HP|-|-|-//obl//49 resenären//NN|UTR|SIN|DEF|NOM//nsubj//49 har//VB|PRS|AKT//aux//49 gått//VB|SUP|AKT//acl:relcl//45 miste//PL//compound:prt//49 om//PP//case//46 genom//PP//mark//56 att//SN//mark//56 resan//NN|UTR|SIN|DEF|NOM//nsubj:pass//56 har//VB|PRS|AKT//aux//56 avkortats//VB|SUP|SFO//advcl//49 .//MAD//punct//14
11 §;Garantin//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 får//VB|PRS|AKT//aux//2 utnyttjas//VB|INF|SFO//ROOT//2 också//AB//advmod//2 för//PP//mark//6 att//IE//mark//6 betala//VB|INF|AKT//advcl//2 erforderliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 kostnader//NN|UTR|PLU|IND|NOM//obj//6 enligt//PP//case//10 22//RG|NOM//nummod//13 och//KN//cc//10 25//RG|NOM//nummod//13 §//NN|AN//nmod//14 §//NN|AN//obj//6 för//PP//case//16 handläggningen//NN|UTR|SIN|DEF|NOM//obl//6 av//PP//case//18 ärenden//NN|NEU|PLU|IND|NOM//nmod//16 om//PP//case//20 utnyttjande//NN|NEU|SIN|IND|NOM//nmod//18 av//PP//case//22 garanti//NN|UTR|SIN|IND|NOM//nmod//20 .//MAD//punct//2
11 §;Ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//8 enligt//PP//case//3 andra//RO|NOM//amod//3 stycket//NN|NEU|SIN|DEF|NOM//nmod//0 1//RG|NOM//nummod//3 och//KN//cc//4 2//RG|NOM//nummod//4 får//VB|PRS|AKT//aux//8 betalas//VB|INF|SFO//ROOT//8 ut//PL//compound:prt//8 till//PP//case//11 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//8 som//HP|-|-|-//nsubj//13 tillhandahåller//VB|PRS|AKT//acl:relcl//11 hemtransport//NN|UTR|SIN|IND|NOM//obj//13 eller//KN//cc//16 uppehälle//NN|NEU|SIN|IND|NOM//conj//14 åt//PP//case//19 en//DT|UTR|SIN|IND//det//19 resenär//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//8

12 §;Om//SN//mark//7 en//DT|UTR|SIN|IND//det//2 resenär//NN|UTR|SIN|IND|NOM//nsubj//7 genom//PP//case//5 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 uppgifter//NN|UTR|PLU|IND|NOM//nmod//2 har//VB|PRS|AKT//aux//7 orsakat//VB|SUP|AKT//advcl//19 att//SN//mark//14 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//14 ur//PP//case//11 garantin//NN|UTR|SIN|DEF|NOM//nmod//9 felaktigt//AB|POS//advmod//14 har//VB|PRS|AKT//aux//14 betalats//VB|SUP|SFO//ccomp//7 ut//PL//compound:prt//14 ,//MID//punct//7 skall//VB|PRS|AKT//aux//19 resenären//NN|UTR|SIN|DEF|NOM//nsubj//19 återbetala//VB|INF|AKT//ROOT//19 vad//HP|NEU|SIN|IND//dislocated//23 som//HP|-|-|-//nsubj:pass//23 har//VB|PRS|AKT//aux//23 betalats//VB|SUP|SFO//ccomp//19 för//AB//case//25 mycket//AB|POS//advmod//23 .//MAD//punct//19
12 §;Beslut//NN|NEU|SIN|IND|NOM//obj//19 om//PP//case//29 återbetalning//NN|UTR|SIN|IND|NOM//nmod//27 fattas//VB|PRS|SFO//advcl//19 av//PP//case//32 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//obl:agent//30 .//MAD//punct//19
12 §;Om//SN//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//advcl//6 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//nsubj//2 ,//MID//punct//6 får//VB|PRS|AKT//ROOT//6 återbetalningsskyldighet//NN|UTR|SIN|IND|NOM//nsubj//6 helt//AB|POS//advmod//6 eller//KN//cc//11 delvis//AB//advmod//11 efterges//VB|INF|SFO//conj//8 .//MAD//punct//6

13 §;En//DT|UTR|SIN|IND//det//1 garanti//NN|UTR|SIN|IND|NOM//nsubj:pass//10 som//HP|-|-|-//nsubj:pass//4 har//VB|PRS|AKT//aux//4 ställts//VB|SUP|SFO//acl:relcl//1 av//PP//case//7 en//DT|UTR|SIN|IND//det//7 återförsäljare//NN|UTR|SIN|IND|NOM//obl//4 får//VB|PRS|AKT//aux//10 inte//AB//advmod//10 utnyttjas//VB|INF|SFO//ROOT//10 ,//MID//punct//10 om//SN//mark//23 den//DT|UTR|SIN|DEF//det//14 arrangör//NN|UTR|SIN|IND|NOM//nsubj//23 som//HP|-|-|-//nsubj//17 är//VB|PRS|AKT//cop//17 bunden//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//14 av//PP//case//19 avtalet//NN|NEU|SIN|DEF|NOM//nmod//17 med//PP//case//21 resenären//NN|UTR|SIN|DEF|NOM//nmod//19 har//VB|PRS|AKT//aux//23 ställt//VB|SUP|AKT//advcl//10 garanti//NN|UTR|SIN|IND|NOM//obj//23 som//HP|-|-|-//nsubj:pass//27 kan//VB|PRS|AKT//aux//27 tas//VB|INF|SFO//acl:relcl//24 i//PP//case//29 anspråk//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//10

14 §;Resenären//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 ansöka//VB|INF|AKT//ROOT//2 om//PP//case//4 ersättning//NN|UTR|SIN|IND|NOM//obl//2 ur//PP//case//6 garantin//NN|UTR|SIN|DEF|NOM//nmod//4 inom//PP//case//9 tre//RG|NOM//nummod//9 månader//NN|UTR|PLU|IND|NOM//obl//2 efter//PP//case//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//9 att//SN//mark//23 en//DT|UTR|SIN|IND//det//15 god//JJ|POS|UTR|SIN|IND|NOM//amod//15 man//NN|UTR|SIN|IND|NOM//nsubj:pass//23 enligt//PP//case//18 15//RG|NOM//nummod//18 §//NN|AN//nmod//15 eller//KN//cc//21 en//DT|UTR|SIN|IND//det//21 konkursförvaltare//NN|UTR|SIN|IND|NOM//conj//18 har//VB|PRS|AKT//aux//23 utsetts//VB|SUP|SFO//ccomp//2 .//MAD//punct//2
14 §;Om//SN//mark//29 resenären//NN|UTR|SIN|DEF|NOM//nsubj//29 inte//AB//advmod//29 har//VB|PRS|AKT//aux//29 ansökt//VB|SUP|AKT//advcl//2 om//PP//case//31 ersättning//NN|UTR|SIN|IND|NOM//obl//29 inom//PP//case//35 den//DT|UTR|SIN|DEF//det//35 föreskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//35 tiden//NN|UTR|SIN|DEF|NOM//obl//29 ,//MID//punct//37 upphör//VB|PRS|AKT//parataxis//2 rätten//NN|UTR|SIN|DEF|NOM//nsubj//37 till//PP//case//40 ersättning//NN|UTR|SIN|IND|NOM//nmod//38 ur//PP//case//42 garantin//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//37
14 §;Sedan//PP//mark//49 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 resenärers//NN|UTR|PLU|IND|GEN//nmod:poss//47 anspråk//NN|NEU|PLU|IND|NOM//nsubj//49 har//VB|PRS|AKT//aux//49 blivit//VB|SUP|AKT//advcl//57 helt//AB|POS//advmod//51 tillgodosedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//49 ,//MID//punct//57 skall//VB|PRS|AKT//aux//57 dock//AB//advmod//57 garantin//NN|UTR|SIN|DEF|NOM//nsubj:pass//57 kunna//VB|INF|AKT//aux//57 tas//VB|INF|SFO//advcl//37 i//PP//case//59 anspråk//NN|NEU|SIN|IND|NOM//obl//57 för//PP//mark//62 att//IE//mark//62 utge//VB|INF|AKT//advcl//57 ersättning//NN|UTR|SIN|IND|NOM//obj//62 även//AB//advmod//67 till//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 resenärer//NN|UTR|PLU|IND|NOM//obl//62 som//HP|-|-|-//nsubj//70 har//VB|PRS|AKT//aux//70 ansökt//VB|SUP|AKT//acl:relcl//67 om//PP//case//72 ersättning//NN|UTR|SIN|IND|NOM//obl//70 efter//PP//case//74 utgången//NN|UTR|SIN|DEF|NOM//nmod//72 av//PP//case//78 den//DT|UTR|SIN|DEF//det//78 föreskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//78 ansökningsfristen//NN|UTR|SIN|DEF|NOM//nmod//74 .//MAD//punct//2
14 §;För//PP//case//1 prövningen//NN|UTR|SIN|DEF|NOM//obl//10 av//PP//case//3 frågor//NN|UTR|PLU|IND|NOM//nmod//1 om//PP//case//5 utnyttjande//NN|NEU|SIN|IND|NOM//nmod//3 av//PP//case//7 garantin//NN|UTR|SIN|DEF|NOM//nmod//5 skall//VB|PRS|AKT//aux//10 rätten//NN|UTR|SIN|DEF|NOM//nsubj//10 förordna//VB|INF|AKT//ROOT//10 en//DT|UTR|SIN|IND//det//13 god//JJ|POS|UTR|SIN|IND|NOM//amod//13 man//NN|UTR|SIN|IND|NOM//obj//10 .//MID//punct//10
14 §;Om//SN//mark//21 ett//DT|NEU|SIN|IND//det//17 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//21 om//PP//case//19 konkurs//NN|UTR|SIN|IND|NOM//nmod//17 har//VB|PRS|AKT//aux//21 meddelats//VB|SUP|SFO//advcl//28 ,//MID//punct//28 skall//VB|PRS|AKT//aux//28 dock//AB//advmod//28 frågorna//NN|UTR|PLU|DEF|NOM//nsubj:pass//28 i//PP//advmod//28 stället//NN|NEU|SIN|DEF|NOM//fixed//26 prövas//VB|PRS|SFO//parataxis//10 av//PP//case//30 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//28 som//HP|-|-|-//obj//34 rätten//NN|UTR|SIN|DEF|NOM//nsubj//34 har//VB|PRS|AKT//aux//34 utsett//VB|SUP|AKT//acl:relcl//30 som//KN//mark//36 förvaltare//NN|UTR|SIN|IND|NOM//xcomp//34 i//PP//case//40 den//DT|UTR|SIN|DEF//det//39 registreringsskyldiges//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//40 konkurs//NN|UTR|SIN|IND|NOM//obl//34 .//MAD//punct//10
14 §;Den//DT|UTR|SIN|DEF//det//2 gode//JJ|POS|MAS|SIN|DEF|NOM//amod//2 mannen//NN|UTR|SIN|DEF|NOM//nsubj//7 eller//KN//cc//4 konkursförvaltaren//NN|UTR|SIN|DEF|NOM//conj//2 skall//VB|PRS|AKT//aux//7 skyndsamt//AB|POS//advmod//7 meddela//VB|INF|AKT//ROOT//7 beslut//NN|NEU|SIN|IND|NOM//obj//7 i//PP//case//10 frågor//NN|UTR|PLU|IND|NOM//obl//7 om//PP//case//12 utnyttjande//NN|NEU|SIN|IND|NOM//nmod//10 av//PP//case//14 garantin//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//7
14 §;God//JJ|POS|UTR|SIN|IND|NOM//amod//1 man//NN|UTR|SIN|IND|NOM//ROOT//1

15 §;Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 ansöka//VB|INF|AKT//ROOT//2 om//PP//mark//8 att//SN//mark//8 en//DT|UTR|SIN|IND//det//7 god//JJ|POS|UTR|SIN|IND|NOM//amod//7 man//NN|UTR|SIN|IND|NOM//nsubj:pass//8 utses//VB|PRS|SFO//advcl//2 ,//MID//punct//8 om//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 finns//VB|PRS|SFO//advcl//8 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//14 anledning//NN|UTR|SIN|IND|NOM//nsubj//12 att//IE//mark//16 anta//VB|INF|AKT//acl//14 att//SN//mark//22 den//DT|UTR|SIN|DEF//det//19 registreringsskyldiges//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//20 garanti//NN|UTR|SIN|IND|NOM//nsubj:pass//22 behöver//VB|PRS|AKT//aux//22 utnyttjas//VB|INF|SFO//ccomp//16 .//MAD//punct//2
15 §;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//25 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//27 skall//VB|PRS|AKT//aux//27 göras//VB|INF|SFO//parataxis//2 skriftligen//AB//advmod//27 hos//PP//case//31 den//DT|UTR|SIN|DEF//det//31 tingsrätt//NN|UTR|SIN|IND|NOM//obl//27 där//HA//advmod//36 den//DT|UTR|SIN|DEF//det//34 registreringsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//36 bör//VB|PRS|AKT//aux//36 svara//VB|INF|AKT//acl:relcl//31 i//PP//case//38 tvistemål//NN|NEU|PLU|IND|NOM//obl//36 i//PP//advmod//36 allmänhet//NN|UTR|SIN|IND|NOM//fixed//39 och//KN//cc//42 innehålla//VB|INF|AKT//conj//36 förslag//NN|NEU|PLU|IND|NOM//obj//42 till//PP//case//46 god//JJ|POS|UTR|SIN|IND|NOM//amod//46 man//NN|UTR|SIN|IND|NOM//nmod//43 samt//KN//cc//49 behövliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 uppgifter//NN|UTR|PLU|IND|NOM//conj//46 om//PP//case//52 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//52 lämplighet//NN|UTR|SIN|IND|NOM//nmod//49 för//PP//case//54 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//52 .//MAD//punct//2
15 §;Kammarkollegiets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//3 skall//VB|PRS|AKT//aux//3 bifallas//VB|INF|SFO//ROOT//3 av//PP//case//5 rätten//NN|UTR|SIN|DEF|NOM//obl:agent//3 ,//MID//punct//5 om//SN//case//8 kraven//NN|NEU|PLU|DEF|NOM//nsubj//13 enligt//PP//case//11 första//RO|NOM//amod//11 stycket//NN|NEU|SIN|DEF|NOM//nmod//8 är//VB|PRS|AKT//cop//13 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//3 .//MAD//punct//3

16 §;En//DT|UTR|SIN|IND//det//2 god//JJ|POS|UTR|SIN|IND|NOM//amod//2 man//NN|UTR|SIN|IND|NOM//nsubj:pass//12 som//HP|-|-|-//nsubj//6 inte//AB//advmod//6 är//VB|PRS|AKT//cop//6 lämplig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//2 eller//KN//cc//10 av//PP//case//10 annan//JJ|POS|UTR|SIN|IND|NOM//amod//10 orsak//NN|UTR|SIN|IND|NOM//conj//6 bör//VB|PRS|AKT//aux//12 skiljas//VB|INF|SFO//nsubj:pass//16 från//PP//case//14 uppdraget//NN|NEU|SIN|DEF|NOM//obl//12 skall//VB|PRS|AKT//aux//16 entledigas//VB|INF|SFO//ROOT//16 av//PP//case//18 rätten//NN|UTR|SIN|DEF|NOM//obl:agent//16 .//MAD//punct//16
16 §;Frågor//NN|UTR|PLU|IND|NOM//obl//16 om//PP//mark//23 entledigande//NN|NEU|SIN|IND|NOM//nsubj:pass//23 tas//VB|PRS|SFO//acl//20 upp//PL//compound:prt//23 på//PP//case//26 begäran//NN|UTR|SIN|IND|NOM//obl//23 av//PP//case//28 Kammarkollegiet//NN|NEU|SIN|DEF|NOM//nmod//26 eller//KN//cc//32 den//DT|UTR|SIN|DEF//det//32 gode//JJ|POS|MAS|SIN|DEF|NOM//amod//32 mannen//NN|UTR|SIN|DEF|NOM//conj//28 .//MAD//punct//16

17 §;Ett//DT|NEU|SIN|IND//det//1 beslut//NN|NEU|SIN|IND|NOM//nsubj//9 att//IE//mark//3 utse//VB|INF|AKT//acl//1 eller//KN//cc//5 entlediga//VB|INF|AKT//conj//3 en//DT|UTR|SIN|IND//det//8 god//JJ|POS|UTR|SIN|IND|NOM//amod//8 man//NN|UTR|SIN|IND|NOM//obj//3 gäller//VB|PRS|AKT//ROOT//9 omedelbart//AB|POS//advmod//9 .//MAD//punct//9
17 §;En//DT|UTR|SIN|IND//det//13 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//23 om//PP//mark//19 att//SN//mark//19 god//JJ|POS|UTR|SIN|IND|NOM//amod//17 man//NN|UTR|SIN|IND|NOM//nsubj:pass//19 skall//VB|PRS|AKT//aux//19 utses//VB|INF|SFO//acl//13 eller//KN//cc//21 entledigas//VB|INF|SFO//conj//19 skall//VB|PRS|AKT//aux//23 handläggas//VB|INF|SFO//parataxis//9 skyndsamt//AB|POS//advmod//23 .//MAD//punct//9

18 §;Den//DT|UTR|SIN|DEF//det//1 registreringsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 lämna//VB|INF|AKT//ROOT//3 den//DT|UTR|SIN|DEF//det//6 gode//JJ|POS|MAS|SIN|DEF|NOM//amod//6 mannen//NN|UTR|SIN|DEF|NOM//obj//3 de//DT|UTR/NEU|PLU|DEF//det//8 uppgifter//NN|UTR|PLU|IND|NOM//obj//3 som//HP|-|-|-//nsubj:pass//10 behövs//VB|PRS|SFO//acl:relcl//8 för//PP//mark//16 att//SN//mark//16 han//PN|UTR|SIN|DEF|SUB//nsubj//16 skall//VB|PRS|AKT//aux//16 kunna//VB|INF|AKT//aux//16 fullgöra//VB|INF|AKT//advcl//10 sitt//PS|NEU|SIN|DEF//nmod:poss//18 uppdrag//NN|NEU|SIN|IND|NOM//obj//16 .//MAD//punct//3
