3 Ekonomiska och materiella resurser ;Jan//PM|NOM//ROOT//0 O.//PM|NOM//flat:name//0 Jonsson//PM|NOM//flat:name//1
3.2 Betydelsen av ekonomiska resurser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 är//VB|PRS|AKT//cop//71 svårt//JJ|POS|NEU|SIN|IND|NOM//conj//9 att//IE//mark//73 uttala//VB|INF|AKT//csubj//71 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//73 om//PP//mark//80 vilka//HD|UTR/NEU|PLU|IND//det//77 processer//NN|UTR|PLU|IND|NOM//dislocated//80 som//HP|-|-|-//nsubj//80 är//VB|PRS|AKT//cop//80 viktigast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ccomp//73 och//KN//cc//87 hur//HA//advmod//87 betydelsen//NN|UTR|SIN|DEF|NOM//nsubj//87 av//PP//case//86 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 resurser//NN|UTR|PLU|IND|NOM//nmod//83 verkar//VB|PRS|AKT//conj//80 ,//MID//punct//91 men//KN//cc//91 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//91 tycks//VB|PRS|SFO//conj//71 åtminstone//AB//advmod//91 som//KN//case//95 om//SN//fixed//93 kvaliteten//NN|UTR|SIN|DEF|NOM//nsubj//103 hos//PP//case//97 hemmet//NN|NEU|SIN|DEF|NOM//nmod//95 ,//MID//punct//99 bostaden//NN|UTR|SIN|DEF|NOM//conj//97 och//KN//cc//101 bostadsområdet//NN|NEU|SIN|DEF|NOM//conj//97 är//VB|PRS|AKT//cop//103 viktig//JJ|POS|UTR|SIN|IND|NOM//ccomp//91 (//PAD//punct//103 Smith//PM|NOM//appos//103 ,//MID//punct//107 Brooks-Gunn//PM|NOM//conj//105 och//KN//cc//109 Klebanov//PM|NOM//conj//105 1997//RG|NOM//nummod//109 )//PAD//punct//103 .//MAD//punct//116
3.2 Betydelsen av ekonomiska resurser;En//DT|UTR|SIN|IND//det//115 dålig//JJ|POS|UTR|SIN|IND|NOM//amod//115 ekonomi//NN|UTR|SIN|IND|NOM//nsubj//116 leder//VB|PRS|AKT//conj//71 lättare//AB|KOM//advmod//116 till//PP//case//119 konflikter//NN|UTR|PLU|IND|NOM//obl//116 i//PP//case//121 familjen//NN|UTR|SIN|DEF|NOM//nmod//119 ,//MID//punct//126 vilket//HP|NEU|SIN|IND//nsubj//126 sannolikt//AB|POS//advmod//126 också//AB//advmod//126 påverkar//VB|PRS|AKT//advcl//116 barnen//NN|NEU|PLU|DEF|NOM//obj//126 negativt//AB|POS//xcomp//126 (//PAD//punct//128 Conger//PM|NOM//appos//128 ,//MID//punct//132 Conger//PM|NOM//conj//130 och//KN//cc//134 Elder//PM|NOM//conj//130 1997//RG|NOM//nummod//134 )//PAD//punct//126 .//MAD//punct//71
3.2 Betydelsen av ekonomiska resurser;De//DT|UTR/NEU|PLU|DEF//det//3 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//3 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 studier//NN|UTR|PLU|IND|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 gjorda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//5 i//PP//case//7 USA//PM|NOM//obl//5 ,//MID//punct//10 vilket//HP|NEU|SIN|IND//nsubj//10 gör//VB|PRS|AKT//acl:relcl//7 att//SN//mark//16 resultaten//NN|NEU|PLU|DEF|NOM//nsubj//16 inte//AB//advmod//16 är//VB|PRS|AKT//cop//16 omedelbart//AB|POS//advmod//16 överförbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//10 på//PP//case//19 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 förhållanden//NN|NEU|PLU|IND|NOM//obl//16 .//MAD//punct//5
3.2 Betydelsen av ekonomiska resurser;Exempelvis//AB//advmod//30 är//VB|PRS|AKT//cop//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//30 ”//PAD//punct//30 sämsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//28 ”//PAD//punct//25 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 bostadsområdena//NN|NEU|PLU|DEF|NOM//obl//30 betydligt//AB//advmod//30 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//5 än//KN//case//34 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//34 amerikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 motsvarigheter//NN|UTR|PLU|IND|NOM//obl//30 ,//MID//punct//43 och//KN//cc//43 i//PP//case//39 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 relation//NN|UTR|SIN|IND|NOM//obl//43 till//PP//case//41 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//39 är//VB|PRS|AKT//cop//43 variationen//NN|UTR|SIN|DEF|NOM//conj//30 mellan//PP//case//45 skolor//NN|UTR|PLU|IND|NOM//nmod//43 i//PP//case//48 elevers//NN|UTR|PLU|IND|GEN//nmod:poss//48 betyg//NN|NEU|PLU|IND|NOM//nmod//45 relativt//AB|POS//advmod//50 liten//JJ|POS|UTR|SIN|IND|NOM//amod//43 i//PP//case//52 Sverige//PM|NOM//nmod//50 (//PAD//punct//43 Erikson//PM|NOM//appos//43 1994//RG|NOM//nummod//54 )//PAD//punct//43 .//MAD//punct//30
3.2 Betydelsen av ekonomiska resurser;Därutöver//AB//advmod//61 kan//VB|PRS|AKT//aux//61 man//PN|UTR|SIN|IND|SUB//nsubj//61 undra//VB|INF|AKT//conj//30 ,//MID//punct//61 om//SN//mark//67 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//67 är//VB|PRS|AKT//cop//67 just//AB//advmod//67 hushållsekonomin//NN|UTR|SIN|DEF|NOM//advcl//61 och//KN//cc//71 inte//AB//advmod//71 någon//DT|UTR|SIN|IND//det//71 faktor//NN|UTR|SIN|IND|NOM//conj//67 som//HP|-|-|-//nsubj//73 har//VB|PRS|AKT//acl:relcl//71 samband//NN|NEU|SIN|IND|NOM//obj//73 med//PP//case//76 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//73 ,//MID//punct//71 som//HP|-|-|-//nsubj//82 är//VB|PRS|AKT//cop//82 den//DT|UTR|SIN|DEF//det//82 verkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 mekanismen//NN|UTR|SIN|DEF|NOM//acl:relcl//71 bakom//PP//advmod//82 .//MAD//punct//61
3.2 Betydelsen av ekonomiska resurser;"I//PP//case//88 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//88 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 studier//NN|UTR|PLU|IND|NOM//obl//93 är//VB|PRS|AKT//cop//93 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//93 snarast//AB|SUV//advmod//93 föräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//93 utbildning//NN|UTR|SIN|IND|NOM//conj//30 och//KN//cc//95 samhällsklass//NN|UTR|SIN|IND|NOM//conj//93 ,//MID//punct//100 och//KN//cc//100 inte//AB//advmod//100 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//100 inkomster//NN|UTR|PLU|IND|NOM//conj//30 ,//MID//punct//100 som//HP|-|-|-//nsubj//104 är//VB|PRS|AKT//cop//104 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//100 för//PP//case//107 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//107 utbildningskarriärer//NN|UTR|PLU|IND|NOM//nmod//104 (//PAD//punct//109 Erikson//PM|NOM//appos//107 och//KN//cc//111 Jonsson//PM|NOM//conj//109 1993//RG|NOM//nummod//111 ;//MID//punct//114"
3.2 Betydelsen av ekonomiska resurser;Jonsson//PM|NOM//conj//109 och//KN//cc//116 Gähler//PM|NOM//conj//114 1997//RG|NOM//nummod//116 )//PAD//punct//109 ,//MID//punct//122 och//KN//cc//122 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//122 finns//VB|PRS|SFO//conj//30 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 teoretiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 skäl//NN|NEU|PLU|IND|NOM//nsubj//122 att//IE//mark//127 anta//VB|INF|AKT//acl//125 att//SN//mark//133 ekonomin//NN|UTR|SIN|DEF|NOM//nsubj//133 är//VB|PRS|AKT//cop//133 av//PP//case//133 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//133 vikt//NN|UTR|SIN|IND|NOM//obj//127 i//PP//case//136 ett//DT|NEU|SIN|IND//det//136 land//NN|NEU|SIN|IND|NOM//nmod//133 som//KN//mark//138 Sverige//PM|NOM//acl//136 ,//MID//punct//147 där//HA//advmod//147 förskola//NN|UTR|SIN|IND|NOM//nsubj//147 och//KN//cc//143 utbildning//NN|UTR|SIN|IND|NOM//conj//141 är//VB|PRS|AKT//cop//147 så//AB//advmod//146 kraftigt//AB|POS//advmod//147 subventionerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//138 (//PAD//punct//147 Jonsson//PM|NOM//appos//147 och//KN//cc//151 Erikson//PM|NOM//conj//149 2000//RG|NOM//nummod//151 )//PAD//punct//147 .//MAD//punct//30
3.2 Betydelsen av ekonomiska resurser;Trots//PP//mark//5 att//SN//fixed//0 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 knappast//AB|SUV//advmod//5 är//VB|PRS|AKT//cop//5 klarlagt//PC|PRF|NEU|SIN|IND|NOM//advcl//18 att//SN//mark//10 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 resurser//NN|UTR|PLU|IND|NOM//nsubj//10 har//VB|PRS|AKT//csubj//5 några//DT|UTR/NEU|PLU|IND//det//14 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 konsekvenser//NN|UTR|PLU|IND|NOM//obj//10 för//PP//case//16 barn//NN|NEU|PLU|IND|NOM//nmod//14 ,//MID//punct//18 finns//VB|PRS|SFO//advcl//187 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 förstås//AB//advmod//18 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 skäl//NN|NEU|PLU|IND|NOM//nsubj//18 att//IE//mark//25 vara//VB|INF|AKT//cop//25 uppmärksam//JJ|POS|UTR|SIN|IND|NOM//acl//22 på//PP//case//27 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//obl//25 .//MAD//punct//18
3.2 Betydelsen av ekonomiska resurser;Studier//NN|UTR|PLU|IND|NOM//nsubj//34 av//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 levnadsnivåundersökningarna//NN|UTR|PLU|DEF|NOM//nmod//29 talar//VB|PRS|AKT//parataxis//18 för//PP//mark//41 att//SN//mark//41 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 problem//NN|NEU|PLU|IND|NOM//nsubj//41 under//PP//case//40 uppväxten//NN|UTR|SIN|DEF|NOM//nmod//38 har//VB|PRS|AKT//advcl//34 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 konsekvenser//NN|UTR|PLU|IND|NOM//obj//41 såväl//KN//advmod//51 för//PP//case//51 vuxnas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//51 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 och//KN//cc//50 psykiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//48 hälsa//NN|UTR|SIN|IND|NOM//obl//41 (//PAD//punct//53 Lundberg//PM|NOM//appos//34 1990//RG|NOM//nummod//53 )//PAD//punct//53 som//HP|-|-|-//case//58 för//PP//case//58 dödlighet//NN|UTR|SIN|IND|NOM//conj//53 (//PAD//punct//53 Kåreholt//UO//appos//53 ,//MID//punct//62 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//60 )//PAD//punct//53 .//MAD//punct//18
3.2 Betydelsen av ekonomiska resurser;Liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 resultat//NN|NEU|PLU|IND|NOM//nsubj:pass//67 rapporteras//VB|PRS|SFO//parataxis//18 från//PP//case//70 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 studier//NN|UTR|PLU|IND|NOM//obl//67 (//PAD//punct//70 Elo//PM|NOM//appos//70 och//KN//cc//74 Preston//PM|NOM//conj//72 1992//RG|NOM//nummod//72 )//PAD//punct//70 .//MAD//punct//18
3.2 Betydelsen av ekonomiska resurser;Ett//DT|NEU|SIN|IND//det//80 oroväckande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 resultat//NN|NEU|SIN|IND|NOM//nsubj//18 på//PP//case//82 basis//NN|UTR|SIN|IND|NOM//nmod//80 av//PP//case//85 amerikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 data//NN|NEU|PLU|IND|NOM//nmod//82 är//VB|PRS|AKT//punct//18 ,//MID//punct//18 att//SN//mark//100 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 inkomster//NN|UTR|PLU|IND|NOM//nsubj//100 när//HA//mark//94 barnen//NN|NEU|PLU|DEF|NOM//nsubj//94 är//VB|PRS|AKT//cop//94 0–5//RG|NOM//acl:relcl//90 år//NN|NEU|PLU|IND|NOM//nummod//94 är//VB|PRS|AKT//cop//100 betydligt//AB//advmod//98 starkare//AB|KOM//advmod//100 negativt//AB|POS//advmod//100 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//18 till//PP//case//103 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//103 skolgång//NN|UTR|SIN|IND|NOM//obl//100 än//KN//mark//108 vad//HP|NEU|SIN|IND//det//108 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//108 problem//NN|NEU|SIN|IND|NOM//acl//103 är//VB|PRS|AKT//cop//18 när//HA//mark//113 barnen//NN|NEU|PLU|DEF|NOM//nsubj//113 är//VB|PRS|AKT//cop//113 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//18 (//PAD//punct//113 Duncan//PM|NOM//appos//113 m.fl.//AB|AN//conj//113 1998//RG|NOM//nummod//116 )//PAD//punct//113 .//MAD//punct//18
3.2 Betydelsen av ekonomiska resurser;Fattiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 familjer//NN|UTR|PLU|IND|NOM//nsubj//122 har//VB|PRS|AKT//parataxis//18 ofta//AB|POS//advmod//122 inte//AB//advmod//122 råd//NN|NEU|SIN|IND|NOM//obj//122 att//IE//mark//127 bistå//VB|INF|AKT//acl//125 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//129 barn//NN|NEU|PLU|IND|NOM//obj//127 med//PP//case//132 adekvata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 ”//PAD//obl//127 läromiljöer//NN|UTR|PLU|IND|NOM//xcomp//122 ”//PAD//punct//133 (//PAD//punct//18 t.ex.//AB|AN//advmod//138 pedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//138 leksaker//NN|UTR|PLU|IND|NOM//parataxis//18 ,//MID//punct//140 böcker//NN|UTR|PLU|IND|NOM//conj//138 ,//MID//punct//142 daghem//NN|NEU|PLU|IND|NOM//conj//138 av//PP//case//145 hög//JJ|POS|UTR|SIN|IND|NOM//amod//145 kvalitet//NN|UTR|SIN|IND|NOM//nmod//142 )//PAD//punct//18 ,//MID//punct//148 argumenterar//VB|PRS|AKT//parataxis//18 Duncan//PM|NOM//nsubj//148 m.fl.//AB|AN//obj//148 ,//MID//punct//154 vilket//HP|NEU|SIN|IND//nsubj//154 kan//VB|PRS|AKT//aux//154 ge//VB|INF|AKT//conj//18 barn//NN|NEU|PLU|IND|NOM//obj//154 från//PP//case//158 dessa//DT|UTR/NEU|PLU|DEF//det//158 hem//NN|NEU|PLU|IND|NOM//obl//154 en//DT|UTR|SIN|IND//det//161 dålig//JJ|POS|UTR|SIN|IND|NOM//amod//161 start//NN|UTR|SIN|IND|NOM//obj//154 i//PP//case//163 skolan//NN|UTR|SIN|DEF|NOM//obl//154 –//RG|NOM//punct//154 ett//DT|NEU|SIN|IND//det//166 utgångsläge//NN|NEU|SIN|IND|NOM//nsubj//18 som//HP|-|-|-//nsubj//173 i//PP//case//170 värsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//170 fall//NN|NEU|SIN|IND|NOM//obl//173 kan//VB|PRS|AKT//aux//173 ”//NN|UTR|SIN|IND|NOM//nsubj//173 släpa//VB|INF|AKT//acl:relcl//166 med//PP//case//175 ”//NN|UTR|SIN|IND|NOM//obl//173 under//PP//case//178 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//178 skolgången//NN|UTR|SIN|DEF|NOM//obl//173 genom//PP//case//182 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//182 förstärkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//182 mekanismer//NN|UTR|PLU|IND|NOM//nmod//178 .//MAD//punct//18
3.2 Betydelsen av ekonomiska resurser;Igen//AB//punct//18 är//VB|PRS|AKT//cop//187 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//187 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//187 att//IE//mark//189 fråga//VB|INF|AKT//csubj//187 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//189 hur//HA//advmod//192 jämförbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//193 resultat//NN|NEU|PLU|IND|NOM//obj//189 från//PP//case//195 USA//PM|NOM//nmod//193 är//VB|PRS|AKT//cop//187 med//PP//case//199 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//199 förhållanden//NN|NEU|PLU|IND|NOM//obl//196 .//MAD//punct//187
3.2 Betydelsen av ekonomiska resurser;"Om//SN//mark//206 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//206 i//PP//case//205 fattiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//205 familjer//NN|UTR|PLU|IND|NOM//nmod//202 söker//VB|PRS|AKT//advcl//217 kompensera//VB|INF|AKT//xcomp//206 barnen//NN|NEU|PLU|DEF|NOM//obj//207 ekonomiskt//AB|POS//advmod//207 ,//MID//punct//206 är//VB|PRS|AKT//cop//217 förstås//AB//advmod//217 den//DT|UTR|SIN|DEF//det//216 absoluta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//216 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//216 nivån//NN|UTR|SIN|DEF|NOM//nsubj//217 viktig//JJ|POS|UTR|SIN|IND|NOM//conj//187 och//KN//cc//220 där//AB//advmod//220 pekar//VB|PRS|AKT//conj//217 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//222 forskning//NN|UTR|SIN|IND|NOM//obj//220 tydligt//AB|POS//advmod//220 på//PP//case//229 hur//HA//advmod//226 utbredd//PC|PRF|UTR|SIN|IND|NOM//amod//229 och//KN//cc//228 djup//JJ|POS|UTR|SIN|IND|NOM//conj//226 fattigdomen//NN|UTR|SIN|DEF|NOM//obl//220 bland//PP//case//231 barnfamiljer//NN|UTR|PLU|IND|NOM//nmod//229 är//VB|PRS|AKT//cop//187 i//PP//case//234 USA//PM|NOM//obl//232 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//238 med//PP//case//238 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//238 länder//NN|NEU|PLU|IND|NOM//obl//232 ,//MID//punct//238 framför//PP//case//242 allt//PN|NEU|SIN|IND|SUB/OBJ//det//242 Sverige//PM|NOM//obl//232 (//PAD//punct//242 Wong//PM|NOM//appos//242 ,//MID//punct//246 Garfinkel//PM|NOM//conj//244 och//KN//cc//248 McLanahan//PM|NOM//conj//244 1993//RG|NOM//nummod//248 ;//MID//punct//242"
3.2 Betydelsen av ekonomiska resurser;Kangas//PM|NOM//nsubj//187 och//KN//cc//253 Palme//PM|NOM//conj//251 2000//RG|NOM//nummod//253 )//PAD//punct//187 .//MAD//punct//187
3.2 Betydelsen av ekonomiska resurser;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//7 kommer//VB|PRS|AKT//aux//7 inga//DT|UTR/NEU|PLU|IND//det//5 analyser//NN|UTR|PLU|IND|NOM//nsubj:pass//7 att//IE//mark//7 göras//VB|INF|SFO//ROOT//7 av//PP//case//10 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 konsekvenser//NN|UTR|PLU|IND|NOM//obl:agent//7 av//PP//case//13 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 resurser//NN|UTR|PLU|IND|NOM//nmod//10 för//PP//case//17 t.ex.//AB|AN//advmod//17 barns//NN|NEU|PLU|IND|GEN//nmod:poss//17 utbildning//NN|UTR|SIN|IND|NOM//nmod//10 eller//KN//cc//20 ungdomars//NN|UTR|PLU|IND|GEN//nmod:poss//20 hälsa//NN|UTR|SIN|IND|NOM//conj//17 –//MID//punct//10 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//23 analyser//NN|UTR|PLU|IND|NOM//nsubj//24 kommer//VB|PRS|AKT//conj//7 däremot//AB//advmod//24 i//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 kapitel//NN|NEU|PLU|IND|NOM//obl//24 som//HP|-|-|-//nsubj//30 behandlar//VB|PRS|AKT//acl:relcl//28 dessa//DT|UTR/NEU|PLU|DEF//det//32 frågor//NN|UTR|PLU|IND|NOM//obj//30 (//PAD//punct//32 Kapitel//NN|NEU|SIN|IND|NOM//appos//32 7//RG|NOM//nummod//34 och//KN//cc//35 8)//RG|NOM//nummod//35 .//MAD//punct//7

3.3 Föräldrarnas ekonomiska resurser och problem;Hushållets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 standard//NN|UTR|SIN|IND|NOM//nsubj:pass//3 bestäms//VB|PRS|SFO//ROOT//3 främst//AB|SUV//advmod//3 av//PP//case//7 föräldrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//7 arbetsinkomster//NN|UTR|PLU|IND|NOM//obl:agent//3 ,//MID//punct//12 men//KN//cc//12 också//AB//advmod//12 av//PP//case//12 kapitalinkomster//NN|UTR|PLU|IND|NOM//obl//3 ,//MID//punct//14 bidrag//NN|NEU|PLU|IND|NOM//conj//12 ,//MID//punct//16 transfereringar//NN|UTR|PLU|IND|NOM//conj//12 ,//MID//punct//18 inkomster//NN|UTR|PLU|IND|NOM//conj//12 av//PP//case//20 rörelse//NN|UTR|SIN|IND|NOM//nmod//18 m.m.//AB|AN//conj//12
3.3 Föräldrarnas ekonomiska resurser och problem;Tillsammans//AB//conj//12 utgör//VB|PRS|AKT//conj//3 dessa//DT|UTR/NEU|PLU|DEF//det//27 hushållets//NN|NEU|SIN|DEF|GEN//nmod:poss//27 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 bruttoinkomst//NN|UTR|SIN|IND|NOM//obj//23 .//MAD//punct//3
3.3 Föräldrarnas ekonomiska resurser och problem;För//PP//mark//31 att//IE//mark//31 beräkna//VB|INF|AKT//advcl//35 den//DT|UTR|SIN|DEF//det//34 disponibla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 inkomsten//NN|UTR|SIN|DEF|NOM//obj//31 tar//VB|PRS|AKT//parataxis//3 man//PN|UTR|SIN|IND|SUB//nsubj//35 bort//PL//compound:prt//35 skatten//NN|UTR|SIN|DEF|NOM//obj//35 från//PP//case//41 denna//DT|UTR|SIN|DEF//det//41 summa//NN|UTR|SIN|IND|NOM//obl//35 .//MAD//punct//35
3.3 Föräldrarnas ekonomiska resurser och problem;För//PP//mark//47 att//IE//mark//47 sedan//AB//advmod//47 kunna//VB|INF|AKT//aux//47 beräkna//VB|INF|AKT//advcl//35 konsumtionsutrymmet//NN|NEU|SIN|DEF|NOM//obj//47 ,//MID//punct//48 dvs.//AB|AN//advmod//53 det//DT|NEU|SIN|DEF//det//53 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 utrymmet//NN|NEU|SIN|DEF|NOM//appos//48 per//PP//case//55 konsumtionsenhet//NN|UTR|SIN|IND|NOM//nmod//53 ,//MID//punct//3 justerar//VB|PRS|AKT//parataxis//3 man//PN|UTR|SIN|IND|SUB//nsubj//57 detta//DT|NEU|SIN|DEF//det//60 mått//NN|NEU|SIN|IND|NOM//obj//57 för//PP//case//63 antalet//NN|NEU|SIN|DEF|NOM//nmod//63 individer//NN|UTR|PLU|IND|NOM//obl//57 i//PP//case//65 hushållet//NN|NEU|SIN|DEF|NOM//nmod//63 ,//MID//punct//63 där//HA//advmod//69 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//69 får//VB|PRS|AKT//acl:relcl//63 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 vikt//NN|UTR|SIN|IND|NOM//obj//69 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//74 på//PP//case//74 ålder//NN|UTR|SIN|IND|NOM//obl//69 och//KN//cc//76 antal//NN|NEU|SIN|IND|NOM//conj//74 (//PAD//punct//3 se//VB|IMP|AKT//parataxis//3 Fritzell//PM|NOM//nsubj//78 1991//RG|NOM//nummod//78 för//PP//case//83 en//DT|UTR|SIN|IND//det//83 beskrivning//NN|UTR|SIN|IND|NOM//obl//78 och//KN//cc//85 diskussion//NN|UTR|SIN|IND|NOM//conj//83 av//PP//case//87 inkomstmått//NN|NEU|PLU|IND|NOM//nmod//85 )//PAD//punct//78 .//MAD//punct//3
