Del B;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 en//DT|UTR|SIN|IND//det//5 kommunallag//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//7 framtiden//NN|UTR|SIN|DEF|NOM//nmod//5
18.2 En ny kommunallag med tydligare och modernare struktur;En//DT|UTR|SIN|IND//det//34 intresserad//PC|PRF|UTR|SIN|IND|NOM//amod//34 medborgare//NN|UTR|SIN|IND|NOM//nsubj//41 ska//VB|PRS|AKT//aux//41 genom//PP//mark//38 att//IE//mark//38 läsa//VB|INF|AKT//advcl//41 lagen//NN|UTR|SIN|DEF|NOM//obj//38 kunna//VB|INF|AKT//aux//41 få//VB|INF|AKT//conj//18 en//DT|UTR|SIN|IND//det//44 rättvisande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 bild//NN|UTR|SIN|IND|NOM//obj//41 av//PP//mark//52 hur//HA//advmod//52 beslutsfattandet//NN|NEU|SIN|DEF|NOM//nsubj//52 i//PP//case//51 den//DT|UTR|SIN|DEF//det//51 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//47 går//VB|PRS|AKT//acl//44 till//PL//compound:prt//52 .//MAD//punct//41
18.2 En ny kommunallag med tydligare och modernare struktur;Från//PP//case//57 ett//DT|NEU|SIN|IND//det//57 medborgarperspektiv//NN|NEU|SIN|IND|NOM//obl//62 är//VB|PRS|AKT//cop//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 inte//AB//advmod//62 bara//AB//advmod//62 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//62 att//SN//mark//66 lagen//NN|UTR|SIN|DEF|NOM//nsubj//66 är//VB|PRS|AKT//cop//66 lättläst//PC|PRF|UTR|SIN|IND|NOM//csubj//62 utan//KN//cc//80 också//AB//advmod//80 att//SN//mark//80 de//DT|UTR/NEU|PLU|DEF//det//72 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//80 om//PP//case//75 medborgarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//75 möjlighet//NN|UTR|SIN|IND|NOM//nmod//72 till//PP//case//77 inflytande//NN|NEU|SIN|IND|NOM//nmod//75 och//KN//cc//79 insyn//NN|UTR|SIN|IND|NOM//conj//77 finns//VB|PRS|SFO//conj//66 samlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//80 på//PP//case//85 ett//DT|NEU|SIN|IND//det//85 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//85 sätt//NN|NEU|SIN|IND|NOM//obl//80 .//MAD//punct//62
18.2 En ny kommunallag med tydligare och modernare struktur;Ett//DT|NEU|SIN|IND//det//89 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//89 kapitel//NN|NEU|SIN|IND|NOM//appos//62 om//SN//case//91 medborgarna//NN|UTR|PLU|DEF|NOM//nmod//89 bör//VB|PRS|AKT//aux//94 därför//AB//advmod//94 finnas//VB|INF|SFO//csubj//62 i//PP//case//96 kommunallagen//NN|UTR|SIN|DEF|NOM//obl//94 .//MAD//punct//62
18.2 En ny kommunallag med tydligare och modernare struktur;Där//AB//advmod//99 samlas//VB|PRS|SFO//parataxis//62 och//KN//cc//101 ges//VB|PRS|SFO//conj//99 en//DT|UTR|SIN|IND//det//103 översikt//NN|UTR|SIN|IND|NOM//obj//101 över//PP//case//109 både//KN//cc//106 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//109 och//KN//cc//108 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//106 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//103 som//HP|-|-|-//nsubj//112 är//VB|PRS|AKT//cop//112 betydelsefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//109 för//PP//case//115 medborgarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//115 delaktighet//NN|UTR|SIN|IND|NOM//obl//112 oavsett//AB|POS//mark//120 om//SN//mark//120 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//120 är//VB|PRS|AKT//cop//120 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//112 i//PP//case//122 kommunen//NN|UTR|SIN|DEF|NOM//obl//120 eller//KN//cc//124 landstinget//NN|NEU|SIN|DEF|NOM//conj//122 ,//MID//punct//126 väljare//NN|UTR|PLU|IND|NOM//conj//122 ,//MID//punct//128 brukare//NN|UTR|PLU|IND|NOM//conj//122 eller//KN//cc//131 en//DT|UTR|SIN|IND//det//131 del//NN|UTR|SIN|IND|NOM//conj//122 av//PP//case//133 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//131 .//MAD//punct//62
18.2 En ny kommunallag med tydligare och modernare struktur;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//4 är//VB|PRS|AKT//cop//4 inte//AB//advmod//4 bara//AB//advmod//4 medborgarna//NN|UTR|PLU|DEF|NOM//ROOT//4 och//KN//cc//7 de//DT|UTR/NEU|PLU|DEF//det//7 förtroendevalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//4 som//HP|-|-|-//obj//10 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//10 utser//VB|PRS|AKT//acl:relcl//7 som//KN//case//13 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//13 representanter//NN|UTR|PLU|IND|NOM//obl//10 som//HP|-|-|-//nsubj//16 är//VB|PRS|AKT//cop//16 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//13 i//PP//case//20 den//DT|UTR|SIN|DEF//det//20 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 verksamheten//NN|UTR|SIN|DEF|NOM//obl//16 .//MAD//punct//4
18.2 En ny kommunallag med tydligare och modernare struktur;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 finns//VB|PRS|SFO//parataxis//4 mer//AB|KOM//advmod//23 än//KN//fixed//24 en//RG|UTR|SIN|IND|NOM//det//27 miljon//NN|UTR|SIN|IND|NOM//nmod//29 kommunalt//AB|POS//amod//29 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//23 .//MAD//punct//23
18.2 En ny kommunallag med tydligare och modernare struktur;Utifrån//PP//case//33 bl.a.//AB|AN//advmod//33 tanken//NN|UTR|SIN|DEF|NOM//obl//23 att//SN//mark//37 kommunallagen//NN|UTR|SIN|DEF|NOM//nsubj//37 ska//VB|PRS|AKT//aux//37 spegla//VB|INF|AKT//acl//33 att//SN//mark//42 de//DT|UTR/NEU|PLU|DEF//det//40 anställda//NN|UTR|PLU|IND|NOM//nsubj//42 också//AB//advmod//42 har//VB|PRS|AKT//ccomp//37 en//DT|UTR|SIN|IND//det//45 betydelsefull//JJ|POS|UTR|SIN|IND|NOM//amod//45 roll//NN|UTR|SIN|IND|NOM//obj//42 för//PP//case//49 den//DT|UTR|SIN|DEF//det//49 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//45 har//VB|PRS|AKT//aux//55 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//55 i//PP//case//54 avsnitt//NN|NEU|SIN|IND|NOM//nmod//54 8//RG|NOM//nmod//51 föreslagit//VB|SUP|AKT//conj//4 att//SN//mark//61 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//61 om//PP//case//60 de//DT|UTR/NEU|PLU|DEF//det//60 anställda//NN|UTR|PLU|IND|NOM//nmod//57 samlas//VB|PRS|SFO//xcomp//55 i//PP//case//65 ett//DT|NEU|SIN|IND//det//65 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//65 kapitel//NN|NEU|SIN|IND|NOM//obl//61 om//PP//case//68 de//DT|UTR/NEU|PLU|DEF//det//68 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//61 .//MAD//punct//4
18.2 En ny kommunallag med tydligare och modernare struktur;Kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//1 samverkan//NN|UTR|SIN|IND|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 en//DT|UTR|SIN|IND//det//6 allt//AB//advmod//5 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 del//NN|UTR|SIN|IND|NOM//ROOT//6 av//PP//case//10 den//DT|UTR|SIN|DEF//det//10 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//6 .//MAD//punct//6
18.2 En ny kommunallag med tydligare och modernare struktur;Regleringen//NN|UTR|SIN|DEF|NOM//nsubj//20 av//PP//case//15 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//15 samverkan//NN|UTR|SIN|IND|NOM//nmod//12 är//VB|PRS|AKT//cop//20 i//PP//case//19 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 lag//NN|UTR|SIN|IND|NOM//obl//20 spridd//JJ|POS|UTR|SIN|IND|NOM//parataxis//6 på//PP//case//23 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//23 håll//NN|NEU|PLU|IND|NOM//obl//20 .//MAD//punct//20
18.2 En ny kommunallag med tydligare och modernare struktur;När//HA//mark//27 samverkan//NN|UTR|SIN|IND|NOM//nsubj//27 blir//VB|PRS|AKT//advcl//32 allt//AB//advmod//29 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//27 är//VB|PRS|AKT//cop//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//6 att//SN//mark//35 regelverket//NN|NEU|SIN|DEF|NOM//nsubj//35 finns//VB|PRS|SFO//acl//32 samlat//PC|PRF|NEU|SIN|IND|NOM//xcomp//35 så//AB//mark//46 att//SN//fixed//37 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//46 som//HP|-|-|-//nsubj//42 ska//VB|PRS|AKT//aux//42 tillämpa//VB|INF|AKT//acl:relcl//39 reglerna//NN|UTR|PLU|DEF|NOM//obj//42 lätt//AB|POS//advmod//42 kan//VB|PRS|AKT//aux//46 ta//VB|INF|AKT//advcl//35 del//NN|UTR|SIN|IND|NOM//obj//46 av//PP//case//49 vad//HP|NEU|SIN|IND//obl//46 som//HP|-|-|-//nsubj//51 gäller//VB|PRS|AKT//acl:relcl//49 kring//PP//case//55 de//DT|UTR/NEU|PLU|DEF//det//55 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 samverkansformerna//NN|UTR|PLU|DEF|NOM//obl//51 .//MAD//punct//6
18.2 En ny kommunallag med tydligare och modernare struktur;Tidigare//AB|KOM//advmod//58 fanns//VB|PRT|SFO//parataxis//6 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//58 om//PP//case//65 kommunalförbund//NN|NEU|SIN|IND|NOM//fixed//60 i//PP//case//65 en//DT|UTR|SIN|IND//det//65 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//65 lag//NN|UTR|SIN|IND|NOM//nmod//59 .//MAD//punct//58
18.2 En ny kommunallag med tydligare och modernare struktur;I//PP//mark//77 samband//NN|NEU|SIN|IND|NOM//fixed//67 med//PP//fixed//67 att//SN//mark//77 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//77 om//PP//case//73 kommunalförbund//NN|NEU|SIN|IND|NOM//nmod//71 och//KN//cc//76 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//76 nämnd//NN|UTR|SIN|IND|NOM//conj//73 togs//VB|PRT|SFO//conj//6 in//PL//advmod//77 i//PP//case//80 kommunallagen//NN|UTR|SIN|DEF|NOM//obl//77 på//PP//case//82 1990talet//NN|NEU|SIN|DEF|NOM//obl//77 anfördes//VB|PRT|SFO//conj//6 att//SN//mark//89 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//89 i//PP//advmod//89 huvudsak//NN|UTR|SIN|IND|NOM//fixed//86 skulle//VB|PRT|AKT//aux//89 placeras//VB|INF|SFO//csubj//6 i//PP//case//91 anslutning//NN|UTR|SIN|IND|NOM//obl//89 till//PP//case//93 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//89 om//PP//case//96 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 företag//NN|NEU|PLU|IND|NOM//nmod//93 i//PP//case//100 3//RG|NOM//nummod//99 kap.//NN|AN//nmod//100 KL//PM|NOM//nmod//96 eftersom//SN//mark//106 företagen//NN|NEU|PLU|DEF|NOM//nsubj//106 är//VB|PRS|AKT//cop//106 en//DT|UTR|SIN|IND//det//106 privaträttslig//JJ|POS|UTR|SIN|IND|NOM//amod//106 samverkansform//NN|UTR|SIN|IND|NOM//advcl//6 .//MAD//punct//6
18.2 En ny kommunallag med tydligare och modernare struktur;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//109 ansåg//VB|PRT|AKT//parataxis//6 att//SN//mark//117 de//DT|UTR/NEU|PLU|DEF//det//113 offentligrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 formerna//NN|UTR|PLU|DEF|NOM//nsubj//117 för//PP//case//115 samverkan//NN|UTR|SIN|IND|NOM//nmod//113 borde//VB|PRT|AKT//aux//117 framgå//VB|INF|AKT//ccomp//109 av//PP//case//120 samma//DT|UTR/NEU|SIN/PLU|IND//det//120 kapitel//NN|NEU|SIN|IND|NOM//obl:agent//117 i//PP//case//122 kommunallagen//NN|UTR|SIN|DEF|NOM//nmod//120 .//MAD//punct//6
18.2 En ny kommunallag med tydligare och modernare struktur;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//125 föreslår//VB|PRS|AKT//parataxis//6 nedan//AB//advmod//125 att//SN//mark//132 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//132 om//PP//case//131 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//131 företag//NN|NEU|PLU|IND|NOM//nmod//128 regleras//VB|PRS|SFO//advcl//125 i//PP//case//136 ett//DT|NEU|SIN|IND//det//136 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//136 kapitel//NN|NEU|SIN|IND|NOM//obl//132 .//MAD//punct//125
18.2 En ny kommunallag med tydligare och modernare struktur;De//DT|UTR/NEU|PLU|DEF//det//140 ursprungliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 skälen//NN|NEU|PLU|DEF|NOM//appos//125 för//PP//mark//143 att//IE//mark//143 reglera//VB|INF|AKT//advcl//125 samverkansbestämmelserna//NN|UTR|PLU|DEF|NOM//obj//143 i//PP//case//148 3//RG|NOM//nummod//147 kap.//NN|AN//nmod//148 KL//PM|NOM//nmod//144 är//VB|PRS|AKT//cop//153 därför//AB//advmod//153 inte//AB//advmod//153 längre//AB|KOM//advmod//153 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 .//MAD//punct//6
18.2 En ny kommunallag med tydligare och modernare struktur;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//156 finns//VB|PRS|SFO//parataxis//6 i//PP//advmod//156 stället//NN|NEU|SIN|DEF|NOM//fixed//157 skäl//NN|NEU|SIN|IND|NOM//fixed//157 att//IE//mark//164 så//AB//advmod//162 långt//AB|POS//advmod//163 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//164 föra//VB|INF|AKT//advcl//156 samman//PL//compound:prt//164 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//164 om//PP//case//168 kommunalförbund//NN|NEU|SIN|IND|NOM//nmod//166 och//KN//cc//171 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//171 nämnd//NN|UTR|SIN|IND|NOM//conj//168 i//PP//case//175 ett//DT|NEU|SIN|IND//det//175 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//175 kapitel//NN|NEU|SIN|IND|NOM//obl//164 .//MAD//punct//156
18.2 En ny kommunallag med tydligare och modernare struktur;På//PP//case//179 så//AB//amod//179 vis//NN|NEU|SIN|IND|NOM//obl//180 skapas//VB|PRS|SFO//conj//156 också//AB//advmod//180 en//DT|UTR|SIN|IND//det//184 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//184 plats//NN|UTR|SIN|IND|NOM//nsubj:pass//180 att//IE//mark//186 föra//VB|INF|AKT//acl//184 in//PL//compound:prt//186 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//190 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//190 former//NN|UTR|PLU|IND|NOM//obj//186 av//PP//case//192 samverkan//NN|UTR|SIN|IND|NOM//nmod//190 eller//KN//cc//196 t.ex.//AB|AN//advmod//196 en//DT|UTR|SIN|IND//det//196 reglering//NN|UTR|SIN|IND|NOM//conj//192 av//PP//case//198 avtalssamverkan//NN|UTR|SIN|DEF|NOM//nmod//196 .//MAD//punct//6
18.2 En ny kommunallag med tydligare och modernare struktur;Några//DT|UTR/NEU|PLU|IND//det//202 vidgade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//202 möjligheter//NN|UTR|PLU|IND|NOM//appos//6 till//PP//case//204 avtalssamverkan//NN|UTR|SIN|DEF|NOM//nmod//202 har//VB|PRS|AKT//aux//209 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//209 emellertid//AB//advmod//209 inte//AB//advmod//209 föreslagit//VB|SUP|AKT//acl:cleft//6 eftersom//SN//mark//213 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//213 inte//AB//advmod//213 fått//VB|SUP|AKT//advcl//209 ett//DT|NEU|SIN|IND//det//216 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//216 uppdrag//NN|NEU|SIN|IND|NOM//obj//213 av//PP//case//218 regeringen//NN|UTR|SIN|DEF|NOM//nmod//216 .//MAD//punct//6
18.2 En ny kommunallag med tydligare och modernare struktur;Vidare//AB|KOM//advmod//2 kan//VB|PRS|AKT//aux//2 konstateras//VB|INF|SFO//ROOT//2 att//SN//mark//8 ,//MID//punct//8 som//HP|-|-|-//case//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//8 redan//AB//advmod//8 belyst//PC|PRF|UTR|SIN|IND|NOM//dep//2 i//PP//case//11 sitt//PS|NEU|SIN|DEF//nmod:poss//11 delbetänkande//NN|NEU|SIN|IND|NOM//obl//8 ,//MID//punct//14 allt//AB//det//14 mer//AB|KOM//conj//8 av//PP//case//18 den//DT|UTR|SIN|DEF//det//18 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//14 utförs//VB|PRS|SFO//parataxis//2 i//PP//case//22 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 företag//NN|NEU|PLU|IND|NOM//obl//19 och//KN//cc//26 av//PP//case//26 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 utförare//NN|UTR|PLU|IND|NOM//conj//22 .//MAD//punct//2
18.2 En ny kommunallag med tydligare och modernare struktur;I//PP//case//32 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 3//RG|NOM//nummod//31 kap.//NN|AN//nmod//32 KL//PM|NOM//obl//33 återfinns//VB|PRS|SFO//parataxis//2 de//DT|UTR/NEU|PLU|DEF//det//36 detaljerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//33 om//PP//case//38 möjligheten//NN|UTR|SIN|DEF|NOM//nmod//36 att//IE//mark//40 överlämna//VB|INF|AKT//acl//38 verksamhet//NN|UTR|SIN|IND|NOM//obj//40 till//PP//case//44 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 företag//NN|NEU|PLU|IND|NOM//obl//40 och//KN//cc//47 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 utförare//NN|UTR|PLU|IND|NOM//conj//44 tillsammans//AB//advmod//50 med//PP//case//50 översikten//NN|UTR|SIN|DEF|NOM//obl//40 över//PP//case//54 de//DT|UTR/NEU|PLU|DEF//det//54 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 organen//NN|NEU|PLU|DEF|NOM//nmod//50 .//MAD//punct//33
18.2 En ny kommunallag med tydligare och modernare struktur;För//PP//mark//58 att//IE//mark//58 lyfta//VB|INF|AKT//advcl//63 fram//PL//compound:prt//58 denna//DT|UTR|SIN|DEF//det//62 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 del//NN|UTR|SIN|IND|NOM//obj//58 föreslås//VB|PRS|SFO//conj//33 att//SN//mark//75 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//75 i//PP//case//67 likhet//NN|UTR|SIN|IND|NOM//obl//75 med//PP//case//71 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 delar//NN|UTR|PLU|IND|NOM//nmod//67 av//PP//case//73 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//71 ska//VB|PRS|AKT//aux//75 regleras//VB|INF|SFO//ccomp//63 i//PP//case//79 ett//DT|NEU|SIN|IND//det//79 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//79 kapitel//NN|NEU|SIN|IND|NOM//obl//75 om//PP//mark//81 överlämnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//79 av//PP//case//84 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 angelägenheter//NN|UTR|PLU|IND|NOM//obl//81 .//MAD//punct//2
18.2 En ny kommunallag med tydligare och modernare struktur;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//17 av//PP//case//3 behovet//NN|NEU|SIN|DEF|NOM//nmod//1 av//PP//mark//6 att//IE//mark//6 modernisera//VB|INF|AKT//acl//3 lagstiftningen//NN|UTR|SIN|DEF|NOM//obj//6 och//KN//cc//14 med//PP//case//14 hänsyn//NN|UTR|SIN|IND|NOM//fixed//9 till//PP//fixed//9 de//DT|UTR/NEU|PLU|DEF//det//14 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 kapitlena//NN|NEU|PLU|DEF|NOM//conj//6 som//HP|-|-|-//nsubj:pass//16 föreslås//VB|PRS|SFO//acl:relcl//14 anser//VB|PRS|AKT//ROOT//17 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//17 att//SN//mark//25 en//DT|UTR|SIN|IND//det//23 helt//AB|POS//advmod//22 ny//JJ|POS|UTR|SIN|IND|NOM//amod//23 lag//NN|UTR|SIN|IND|NOM//nsubj:pass//25 bör//VB|PRS|AKT//aux//25 antas//VB|INF|SFO//ccomp//17 .//MAD//punct//17
18.2 En ny kommunallag med tydligare och modernare struktur;Som//HP|-|-|-//mark//3 delvis//AB//advmod//3 redan//AB//advmod//3 framgått//VB|SUP|AKT//advcl//4 har//VB|PRS|AKT//aux//10 de//DT|UTR/NEU|PLU|DEF//det//7 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 revisionerna//NN|UTR|PLU|DEF|NOM//nsubj//10 av//PP//case//9 lagen//NN|UTR|SIN|DEF|NOM//nmod//7 inneburit//VB|SUP|AKT//ROOT//10 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 finns//VB|PRS|SFO//ccomp//10 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj:pass//18 har//VB|PRS|AKT//aux//18 placerats//VB|SUP|SFO//acl:relcl//15 utan//PP//mark//23 att//SN//mark//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 nödvändigtvis//AB//advmod//23 blivit//VB|SUP|AKT//advcl//18 lämpligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//27 eller//KN//cc//26 mest//AB|SUV//conj//24 ändamålsenligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//23 .//MID//punct//10
18.2 En ny kommunallag med tydligare och modernare struktur;Den//DT|UTR|SIN|DEF//det//31 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 måste//VB|PRS|AKT//aux//34 därför//AB//advmod//34 utformas//VB|INF|SFO//parataxis//10 med//PP//case//36 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//34 i//PP//case//38 åtanke//NN|UTR|SIN|IND|NOM//obl//34 och//KN//cc//43 också//AB//advmod//43 för//PP//mark//43 att//IE//mark//43 skapa//VB|INF|AKT//conj//34 utrymme//NN|NEU|SIN|IND|NOM//obj//43 för//PP//mark//47 att//IE//mark//47 genomföra//VB|INF|AKT//advcl//43 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 revisioner//NN|UTR|PLU|IND|NOM//obj//47 som//HP|-|-|-//nsubj//56 på//PP//case//54 ett//DT|NEU|SIN|IND//det//54 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 sätt//NN|NEU|SIN|IND|NOM//obl//56 kan//VB|PRS|AKT//aux//56 flyta//VB|INF|AKT//acl:relcl//49 in//PL//compound:prt//56 i//PP//case//62 en//DT|UTR|SIN|IND//det//62 redan//AB//advmod//61 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//62 systematik//NN|UTR|SIN|IND|NOM//obl//56 .//MAD//punct//10
18.2 En ny kommunallag med tydligare och modernare struktur;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//4 dessa//DT|UTR/NEU|PLU|DEF//det//4 överväganden//NN|NEU|PLU|IND|NOM//nmod//1 föreslår//VB|PRS|AKT//ROOT//5 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//5 att//SN//mark//14 strukturen//NN|UTR|SIN|DEF|NOM//nsubj//14 i//PP//case//12 den//DT|UTR|SIN|DEF//det//12 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 kommunallagen//NN|UTR|SIN|DEF|NOM//nmod//8 ska//VB|PRS|AKT//aux//14 se//VB|INF|AKT//ccomp//5 ut//PL//compound:prt//14 på//PP//case//18 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 sätt//NN|NEU|SIN|IND|NOM//obl//14 ://MID//punct//18
