5 UTÖ-modellen ;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 den//DT|UTR|SIN|DEF//det//5 simuleringsmodell//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj:pass//7 utvecklats//VB|SUP|SFO//acl:relcl//5 av//PP//case//9 UTÖ-utredningen//NN|UTR|SIN|DEF|NOM//obl:agent//7 .//MAD//punct//3
5 UTÖ-modellen ;Nettoinvandringen//NN|UTR|SIN|DEF|NOM//advmod//5 ,//MID//punct//81 som//HP|-|-|-//obl//81 de//DT|UTR/NEU|PLU|DEF//det//79 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//79 20//RG|NOM//nummod//79 åren//NN|NEU|PLU|DEF|NOM//nsubj//81 har//VB|PRS|AKT//aux//81 uppgått//VB|SUP|AKT//acl:relcl//73 i//PP//case//83 genomsnitt//NN|NEU|SIN|IND|NOM//obl//81 till//PP//case//86 21//RG|NOM//nummod//86 500//RG|NOM//obl//81 per//PP//case//88 år//NN|NEU|SIN|IND|NOM//nmod//86 ,//MID//punct//73 förväntas//VB|PRS|SFO//conj//5 bli//VB|INF|AKT//xcomp//90 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//91 ,//MID//punct//92 särskilt//AB//advmod//98 under//PP//case//98 de//DT|UTR/NEU|PLU|DEF//det//98 första//RO|NOM//amod//98 decennierna//NN|NEU|PLU|DEF|NOM//obl//90 .//MAD//punct//5
5 UTÖ-modellen ;Under//PP//case//103 de//DT|UTR/NEU|PLU|DEF//det//103 första//RO|NOM//amod//103 åren//NN|NEU|PLU|DEF|NOM//obl//107 fram//AB//advmod//106 till//PP//case//106 2010//RG|NOM//nmod//103 antas//VB|PRS|SFO//conj//5 en//DT|UTR|SIN|IND//det//109 nettoinvandring//NN|UTR|SIN|IND|NOM//nsubj:pass//107 på//PP//case//114 i//PP//case//112 genomsnitt//NN|NEU|SIN|IND|NOM//obl//114 31//RG|NOM//nummod//114 000//RG|NOM//nmod//109 per//PP//case//116 år//NN|NEU|SIN|IND|NOM//nmod//114 .//MAD//punct//107
5 UTÖ-modellen ;Från//PP//case//120 år//NN|NEU|SIN|IND|NOM//nmod//120 2010//RG|NOM//obl//107 antas//VB|PRS|SFO//conj//5 nettoinvandringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//121 vara//VB|INF|AKT//cop//124 igenomsnitt//NN|NEU|SIN|IND|NOM//conj//5 24//RG|NOM//nummod//126 000//RG|NOM//obl//5 per//PP//case//128 år//NN|NEU|SIN|IND|NOM//nmod//126 .//MAD//punct//5
5 UTÖ-modellen ;I//PP//case//131 UTÖ-modellen//NN|UTR|SIN|DEF|NOM//obl//132 görs//VB|PRS|SFO//conj//5 dessutom//AB//advmod//132 förlängda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//135 framskrivningar//NN|UTR|PLU|IND|NOM//nsubj:pass//132 av//PP//case//137 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//135 utifrån//PP//case//140 samma//DT|UTR/NEU|SIN/PLU|IND//det//140 antaganden//NN|NEU|PLU|IND|NOM//nmod//141 SCB//PM|NOM//nsubj//142 gjort//VB|SUP|AKT//acl:relcl//135 för//PP//case//145 år//NN|NEU|SIN|IND|NOM//nmod//145 2050//RG|NOM//obl//142 rörande//PP//case//148 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//148 nettoinvandring//NN|UTR|SIN|IND|NOM//obl//142 ,//MID//punct//148 förändrad//PC|PRF|UTR|SIN|IND|NOM//amod//151 dödlighet//NN|UTR|SIN|IND|NOM//conj//148 osv.//AB|AN//punct//5
5 UTÖ-modellen ;Befolkningsutvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//1 påverkar//VB|PRS|AKT//ROOT//1 hur//HA//advmod//7 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 avgiftsinkomster//NN|UTR|PLU|IND|NOM//nsubj:pass//7 och//KN//cc//6 utbetalningar//NN|UTR|PLU|IND|NOM//conj//4 förändras//VB|PRS|SFO//ccomp//1 över//PP//case//9 tiden//NN|UTR|SIN|DEF|NOM//obl//7 .//MAD//punct//1
5 UTÖ-modellen ;Sambanden//NN|NEU|PLU|DEF|NOM//nsubj//13 är//VB|PRS|AKT//cop//13 komplicerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//1 och//KN//cc//15 modellen//NN|UTR|SIN|DEF|NOM//conj//13 måste//VB|PRS|AKT//aux//18 därför//AB//advmod//18 innehålla//VB|INF|AKT//conj//13 förenklingar//NN|UTR|PLU|IND|NOM//obj//18 och//KN//cc//21 antaganden//NN|NEU|PLU|IND|NOM//conj//19 .//MAD//punct//13
5 UTÖ-modellen ;Det//DT|NEU|SIN|DEF//det//25 sammanlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//25 avgiftsunderlaget//NN|NEU|SIN|DEF|NOM//nsubj//32 för//PP//case//28 en//DT|UTR|SIN|IND//det//28 årskull//NN|UTR|SIN|IND|NOM//advmod//25 ett//DT|NEU|SIN|IND//det//31 visst//JJ|POS|NEU|SIN|IND|NOM//amod//31 år//NN|NEU|SIN|IND|NOM//nmod//25 beror//VB|PRS|AKT//conj//13 av//PP//case//35 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//35 variabler//NN|UTR|PLU|IND|NOM//obl//32 i//PP//case//37 modellen//NN|UTR|SIN|DEF|NOM//nmod//35 ,//MID//punct//35 där//HA//advmod//45 den//DT|UTR|SIN|DEF//det//42 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 faktorn//NN|UTR|SIN|DEF|NOM//nsubj//45 är//VB|PRS|AKT//cop//45 antalet//NN|NEU|SIN|DEF|NOM//nsubj//45 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//appos//35 i//PP//case//47 årskullen//NN|UTR|SIN|DEF|NOM//nmod//45 .//MAD//punct//13
5 UTÖ-modellen ;I//PP//case//50 modellen//NN|UTR|SIN|DEF|NOM//obl//51 ingår//VB|PRS|AKT//conj//13 antaganden//NN|NEU|PLU|IND|NOM//nsubj//51 om//PP//case//55 åldersberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 sysselsättningsgrader//NN|UTR|PLU|IND|NOM//nmod//52 och//KN//cc//57 inkomstnivåer//NN|UTR|PLU|IND|NOM//conj//55 .//MAD//punct//13
5 UTÖ-modellen ;När//HA//mark//9 antagandena//NN|NEU|PLU|DEF|NOM//nsubj:pass//9 om//PP//case//3 inkomstnivå//NN|UTR|SIN|IND|NOM//nmod//1 och//KN//cc//5 sysselsättningsgrad//NN|UTR|SIN|IND|NOM//conj//3 för//PP//case//8 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 årskullar//NN|UTR|PLU|IND|NOM//obl//5 kopplas//VB|PRS|SFO//advcl//18 samman//PL//compound:prt//9 med//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 exogent//AB|POS//amod//16 givna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 demografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 förutsättningarna//NN|UTR|PLU|DEF|NOM//obl//9 ,//MID//punct//9 genereras//VB|PRS|SFO//ROOT//18 en//DT|UTR|SIN|IND//det//21 trendmässig//JJ|POS|UTR|SIN|IND|NOM//amod//21 utveckling//NN|UTR|SIN|IND|NOM//nsubj:pass//18 på//PP//case//24 lång//JJ|POS|UTR|SIN|IND|NOM//amod//24 sikt//NN|UTR|SIN|IND|NOM//nmod//21 för//PP//case//28 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//28 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//28 avgiftsunderlag//NN|NEU|SIN|IND|NOM//nmod//24 över//PP//case//30 tid//NN|UTR|SIN|IND|NOM//obl//18 .//MAD//punct//18
5 UTÖ-modellen ;I//PP//case//33 framskrivningen//NN|UTR|SIN|DEF|NOM//obl//34 simuleras//VB|PRS|SFO//parataxis//18 sedan//AB//case//37 kortsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 avvikelser//NN|UTR|PLU|IND|NOM//obl//34 i//PP//case//40 avgiftsunderlagets//NN|NEU|SIN|DEF|GEN//nmod:poss//40 utveckling//NN|UTR|SIN|IND|NOM//obl//34 med//PP//case//46 hjälp//NN|UTR|SIN|IND|NOM//fixed//41 av//PP//fixed//41 det//DT|NEU|SIN|DEF//det//46 stokastiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 modellsamband//NN|NEU|SIN|IND|NOM//nmod//40 för//PP//case//48 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//46 som//HP|-|-|-//nsubj:pass//50 redovisats//VB|SUP|SFO//acl:relcl//46 i//PP//case//53 kapitel//NN|NEU|SIN|IND|NOM//nmod//53 4//RG|NOM//obl//50 .//MID//punct//18
5 UTÖ-modellen ;Därmed//AB//advmod//18 kommer//VB|PRS|AKT//punct//18 de//DT|UTR/NEU|PLU|DEF//det//59 samlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//59 avgiftsinbetalningarna//NN|UTR|PLU|DEF|NOM//nsubj//56 ett//DT|NEU|SIN|IND//det//62 visst//JJ|POS|NEU|SIN|IND|NOM//amod//62 år//NN|NEU|SIN|IND|NOM//obl//56 i//PP//case//64 modellen//NN|UTR|SIN|DEF|NOM//obl//56 att//IE//mark//66 skilja//VB|INF|AKT//acl//64 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//66 åt//PL//compound:prt//66 mellan//PP//case//72 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 simulerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//72 förlopp//NN|NEU|PLU|IND|NOM//obl//66 .//MAD//punct//18
5 UTÖ-modellen ;Modellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 har//VB|PRS|AKT//aux//3 alltså//AB//advmod//3 utformats//VB|SUP|SFO//ROOT//3 så//AB//mark//16 att//SN//fixed//4 sysselsättningen//NN|UTR|SIN|DEF|NOM//nsubj//16 ,//MID//punct//12 utöver//PP//case//12 den//DT|UTR|SIN|DEF//det//10 exogent//AB|POS//amod//12 betingade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//12 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//6 ,//MID//punct//16 är//VB|PRS|AKT//cop//16 den//DT|UTR|SIN|DEF//det//16 faktor//NN|UTR|SIN|IND|NOM//advcl//3 som//HP|-|-|-//nsubj//18 genererar//VB|PRS|AKT//acl:relcl//16 förändringar//NN|UTR|PLU|IND|NOM//obj//18 av//PP//case//22 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 avgiftsunderlag//NN|NEU|SIN|IND|NOM//nmod//19 .//MAD//punct//3
5 UTÖ-modellen ;De//DT|UTR/NEU|PLU|DEF//det//26 slumpmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 avvikelser//NN|UTR|PLU|IND|NOM//nsubj:pass//32 som//HP|-|-|-//nsubj:pass//28 genereras//VB|PRS|SFO//acl:relcl//26 i//PP//case//30 modellen//NN|UTR|SIN|DEF|NOM//obl//28 kan//VB|PRS|AKT//aux//32 ges//VB|INF|SFO//parataxis//3 en//DT|UTR|SIN|IND//det//35 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 tolkning//NN|UTR|SIN|IND|NOM//obj//32 än//KN//mark//38 enbart//AB//advmod//38 fluktuationer//NN|UTR|PLU|IND|NOM//nmod//35 i//PP//case//41 andelen//NN|UTR|SIN|DEF|NOM//nmod//41 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//38 i//PP//case//46 förhållande//NN|NEU|SIN|IND|NOM//fixed//42 till//PP//fixed//42 antalet//NN|NEU|SIN|DEF|NOM//nmod//46 individer//NN|UTR|PLU|IND|NOM//nmod//41 i//PP//case//49 förvärvsaktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 åldrar//NN|UTR|PLU|IND|NOM//nmod//46 .//MAD//punct//3
5 UTÖ-modellen ;Avvikelserna//NN|UTR|PLU|DEF|NOM//nsubj//57 kan//VB|PRS|AKT//aux//57 också//AB//advmod//57 i//PP//case//56 viss//JJ|POS|UTR|SIN|IND|NOM//amod//56 mån//NN|UTR|SIN|IND|NOM//obl//57 avspegla//VB|INF|AKT//parataxis//3 osäkerheten//NN|UTR|SIN|DEF|NOM//obj//57 i//PP//case//62 de//DT|UTR/NEU|PLU|DEF//det//62 demografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 antagandena//NN|NEU|PLU|DEF|NOM//obl//57 .//MAD//punct//3
5 UTÖ-modellen ;Intjänande//NN|NEU|SIN|IND|NOM//ROOT//0 och//KN//cc//2 uttag//NN|NEU|SIN|IND|NOM//conj//0 av//PP//case//4 pension//NN|UTR|SIN|IND|NOM//nmod//2
5 UTÖ-modellen ;UTÖ-modellen//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 en//DT|UTR|SIN|IND//det//3 kohortmodell//NN|UTR|SIN|IND|NOM//ROOT//3 vilket//HP|NEU|SIN|IND//nsubj//5 betyder//VB|PRS|AKT//acl:relcl//3 att//SN//mark//8 beräkningarna//NN|UTR|PLU|DEF|NOM//nsubj//8 sker//VB|PRS|AKT//ccomp//5 på//PP//case//10 årskullsbasis//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//3
5 UTÖ-modellen ;Varje//DT|UTR/NEU|SIN|IND//nsubj//14 årskull//NN|UTR|SIN|IND|NOM//advmod//14 intjänar//VB|PRS|AKT//parataxis//3 pensionsrätt//NN|UTR|SIN|IND|NOM//obj//14 under//PP//case//18 åldrarna//NN|UTR|PLU|DEF|NOM//nmod//18 16–64//RG|NOM//obl//14 för//PP//mark//22 att//IE//mark//22 sedan//AB//advmod//22 uppbära//VB|INF|AKT//advcl//14 pension//NN|UTR|SIN|IND|NOM//obj//22 fr.o.m.//AB|AN//case//27 65//RG|NOM//nummod//26 års//NN|NEU|PLU|IND|GEN//nmod:poss//27 ålder//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//3
5 UTÖ-modellen ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 betyder//VB|PRS|AKT//parataxis//3 bl.a.//AB|AN//advmod//30 att//SN//mark//38 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 variationer//NN|UTR|PLU|IND|NOM//nsubj:pass//38 i//PP//case//36 livsinkomst//NN|UTR|SIN|IND|NOM//nmod//34 inte//AB//advmod//38 beaktas//VB|INF|SFO//ccomp//30 .//MAD//punct//30
5 UTÖ-modellen ;Modellen//NN|UTR|SIN|DEF|NOM//nsubj//41 bortser//VB|PRS|AKT//parataxis//30 även//AB//advmod//41 från//PP//mark//49 att//SN//mark//49 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 förlopp//NN|NEU|PLU|IND|NOM//nsubj//49 skulle//VB|PRT|AKT//aux//49 kunna//VB|INF|AKT//aux//49 leda//VB|INF|AKT//advcl//41 till//PP//case//53 ett//DT|NEU|SIN|IND//det//53 förändrat//PC|PRF|NEU|SIN|IND|NOM//amod//53 beteende//NN|NEU|SIN|IND|NOM//obl//49 hos//PP//case//56 de//DT|UTR/NEU|PLU|DEF//det//56 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//49 .//MAD//punct//30
5 UTÖ-modellen ;UTÖ-modellen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 implicit//AB|POS//obj//1 given//PC|PRF|UTR|SIN|IND|NOM//amod//5 snittinkomsttillväxt//NN|UTR|SIN|IND|NOM//obj//1 om//PP//case//8 2//RG|NOM//nummod//8 procent//NN|UTR|PLU|IND|NOM//nmod//5 realt//AB|POS//advmod//1 per//PP//case//11 år//NN|NEU|SIN|IND|NOM//obl//1 .//MAD//punct//1
5 UTÖ-modellen ;Detta//DT|NEU|SIN|DEF//det//14 antagande//NN|NEU|SIN|IND|NOM//nsubj//15 överensstämmer//VB|PRS|AKT//parataxis//1 med//PP//case//18 den//DT|UTR|SIN|DEF//det//18 metod//NN|UTR|SIN|IND|NOM//obl//15 som//HP|-|-|-//nsubj:pass//20 tillämpas//VB|PRS|SFO//acl:relcl//18 i//PP//case//22 beräkningen//NN|UTR|SIN|DEF|NOM//obl//20 av//PP//case//24 balanstalet//NN|NEU|SIN|DEF|NOM//nmod//22 när//HA//case//28 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//25 gäller//VB|PRS|AKT//fixed//25 tilläggspensionsskulden//NN|UTR|SIN|DEF|NOM//obl//20 till//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 förvärvsaktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 .//MAD//punct//1
5 UTÖ-modellen ;Eftersom//SN//mark//38 pensionsskulden//NN|UTR|SIN|DEF|NOM//nsubj:pass//38 i//PP//advmod//38 stort//AB//fixed//35 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//35 förräntas//VB|PRS|SFO//advcl//1 i//PP//case//41 samma//DT|UTR/NEU|SIN/PLU|IND//det//41 takt//NN|UTR|SIN|IND|NOM//obl//38 som//HA//mark//46 den//DT|UTR|SIN|DEF//det//45 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 utvecklas//VB|PRS|SFO//acl:relcl//41 ,//MID//punct//1 har//VB|PRS|AKT//parataxis//1 antagandet//NN|NEU|SIN|DEF|NOM//nsubj//48 om//PP//case//51 genomsnittsinkomstutvecklingen//NN|UTR|SIN|DEF|NOM//nmod//49 för//PP//advmod//48 övrigt//AB|POS//fixed//52 ingen//DT|UTR|SIN|IND//det//55 betydelse//NN|UTR|SIN|IND|NOM//obj//48 för//PP//case//57 beräkningsresultaten//NN|UTR|SIN|DEF|NOM//nmod//55 .//MAD//punct//1
5 UTÖ-modellen ;Vid//PP//case//1 pensionsuttaget//NN|NEU|SIN|DEF|NOM//obl//2 kommer//VB|PRS|AKT//aux//9 årskullens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 sammanlagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//5 pension//NN|UTR|SIN|IND|NOM//nsubj//9 det//DT|NEU|SIN|DEF//det//7 året//NN|NEU|SIN|DEF|NOM//nsubj//9 vara//VB|INF|AKT//cop//9 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//9 av//PP//case//12 antalet//NN|NEU|SIN|DEF|NOM//nmod//12 individer//NN|UTR|PLU|IND|NOM//obl//9 och//KN//cc//16 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//16 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 pensionsbehållning//NN|UTR|SIN|IND|NOM//conj//12 .//MAD//punct//9
5 UTÖ-modellen ;Pensionsbehållningen//NN|UTR|SIN|DEF|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 resultatet//NN|NEU|SIN|DEF|NOM//parataxis//9 av//PP//case//22 förloppet//NN|NEU|SIN|DEF|NOM//nmod//20 under//PP//case//26 årskullens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 förvärvsaktiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 tid//NN|UTR|SIN|IND|NOM//nmod//20 ,//MID//punct//26 dvs.//AB|AN//advmod//31 hur//HA//advmod//31 sysselsättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//31 utvecklats//VB|SUP|SFO//advcl//20 och//KN//cc//35 om//PP//case//35 automatisk//JJ|POS|UTR|SIN|IND|NOM//amod//35 balansering//NN|UTR|SIN|IND|NOM//conj//31 och//KN//cc//40 ///MID//cc//40 eller//KN//cc//39 utdelning//NN|UTR|SIN|IND|NOM//conj//37 skett//VB|SUP|AKT//conj//31 .//MAD//punct//45
5 UTÖ-modellen ;Det//DT|NEU|SIN|DEF//det//44 årliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 pensionsbeloppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//45 beräknas//VB|PRS|SFO//conj//20 genom//PP//mark//49 att//SN//mark//49 pensionsbehållningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 divideras//VB|PRS|SFO//advcl//45 med//PP//case//51 delningstalet//NN|NEU|SIN|DEF|NOM//obl//49 .//MAD//punct//20
5 UTÖ-modellen ;I//PP//case//55 tabell//NN|UTR|SIN|IND|NOM//nmod//55 5.1//RG|NOM//obl//56 framgår//VB|PRS|AKT//parataxis//20 modellens//NN|UTR|SIN|DEF|GEN//nmod:poss//58 antaganden//NN|NEU|PLU|IND|NOM//nsubj//56 om//PP//case//61 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 delningstal//NN|NEU|PLU|IND|NOM//nmod//58 vid//PP//case//65 65//RG|NOM//nummod//64 års//NN|NEU|PLU|IND|GEN//nmod:poss//65 ålder//NN|UTR|SIN|IND|NOM//nmod//61 .//MAD//punct//20
5 UTÖ-modellen ;Delningstalen//NN|UTR|SIN|DEF|NOM//nsubj//70 är//VB|PRS|AKT//cop//70 i//PP//case//70 likhet//NN|UTR|SIN|IND|NOM//conj//20 med//PP//case//76 den//DT|UTR|SIN|DEF//det//74 demografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 sammansättningen//NN|UTR|SIN|DEF|NOM//nmod//76 exogent//AB|POS//amod//76 givna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//70 i//PP//case//78 modellen//NN|UTR|SIN|DEF|NOM//nmod//76 .//MAD//punct//20
5 UTÖ-modellen ;Årskullar//NN|UTR|PLU|IND|NOM//nsubj//1 födda//PC|PRF|UTR/NEU|SIN|DEF|NOM//ROOT//1 1940–2020//VB|PRS|SFO//obj//1 .//MAD//punct//1
5 UTÖ-modellen ;Framskrivningar//NN|UTR|PLU|IND|NOM//ROOT//0 i//PP//case//2 modellen//NN|UTR|SIN|DEF|NOM//nmod//0
5 UTÖ-modellen ;UTÖ-modellen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 ett//DT|NEU|SIN|IND//det//3 startläge//NN|NEU|SIN|IND|NOM//obj//1 som//HP|-|-|-//nsubj//5 motsvarar//VB|PRS|AKT//acl:relcl//3 de//DT|UTR/NEU|PLU|DEF//det//7 förhållanden//NN|NEU|PLU|IND|NOM//obj//5 som//HP|-|-|-//nsubj//9 rådde//VB|PRT|AKT//acl:relcl//7 vid//PP//case//11 utgången//NN|UTR|SIN|DEF|NOM//obl//9 av//PP//case//14 år//NN|NEU|SIN|IND|NOM//nmod//14 2003//RG|NOM//nmod//11 .//MAD//punct//1
5 UTÖ-modellen ;Varje//DT|UTR/NEU|SIN|IND//det//17 årskulls//NN|UTR|SIN|IND|GEN//amod//19 ackumulerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//19 pensionsbehållning//NN|UTR|SIN|IND|NOM//parataxis//1 respektive//AB//cc//22 utbetalade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 pensionsbelopp//NN|NEU|PLU|IND|NOM//nsubj:pass//27 i//PP//case//25 detta//DT|NEU|SIN|DEF//det//25 startläge//NN|NEU|SIN|IND|NOM//nmod//22 har//VB|PRS|AKT//aux//27 hämtats//VB|SUP|SFO//advcl//1 från//PP//case//29 RFV//PM|NOM//obl//27 ://MID//punct//29 s//PP//nummod//32 register//NN|NEU|SIN|IND|NOM//obl//27 .//MID//punct//27
5 UTÖ-modellen ;Därmed//AB//advmod//35 skapas//VB|PRS|SFO//conj//1 pensionsskuldens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 startnivå//NN|UTR|SIN|IND|NOM//nsubj:pass//35 .//MAD//punct//35
5 UTÖ-modellen ;Modellen//NN|UTR|SIN|DEF|NOM//nsubj//40 innehåller//VB|PRS|AKT//conj//1 även//AB//advmod//40 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//43 åtagande//NN|NEU|SIN|IND|NOM//obj//40 i//PP//case//47 form//NN|UTR|SIN|IND|NOM//fixed//44 av//PP//fixed//44 tilläggspension//NN|UTR|SIN|IND|NOM//obl//40 till//PP//mark//50 de//DT|UTR/NEU|PLU|DEF//det//50 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//40 .//MAD//punct//40
5 UTÖ-modellen ;Systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//53 tillgångssida//NN|UTR|SIN|IND|NOM//nsubj//54 avspeglar//VB|PRS|AKT//parataxis//40 den//DT|UTR|SIN|DEF//det//56 avgiftstillgång//NN|UTR|SIN|IND|NOM//obj//54 och//KN//cc//59 den//DT|UTR|SIN|DEF//det//59 buffertfond//NN|UTR|SIN|IND|NOM//conj//56 som//HP|-|-|-//nsubj//61 fanns//VB|PRT|SFO//acl:relcl//59 vid//PP//case//63 utgången//NN|UTR|SIN|DEF|NOM//obl//61 av//PP//case//66 år//NN|NEU|SIN|IND|NOM//nmod//66 2003//RG|NOM//nmod//63 .//MAD//punct//40
5 UTÖ-modellen ;I//PP//case//2 tabell//NN|UTR|SIN|IND|NOM//nmod//2 5.2//RG|NOM//obl//3 redogörs//VB|PRS|SFO//ROOT//3 för//PP//case//7 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 ställning//NN|UTR|SIN|IND|NOM//obl//3 för//PP//case//9 året//NN|NEU|SIN|DEF|NOM//nmod//7 2003//RG|NOM//nummod//9 .//MAD//punct//3
5 UTÖ-modellen ;Miljarder//NN|UTR|PLU|IND|NOM//nmod//1 kronor//NN|UTR|PLU|IND|NOM//ROOT//1 .//MAD//punct//1
5 UTÖ-modellen ;Utifrån//PP//case//1 startläget//NN|NEU|SIN|DEF|NOM//obl//2 skriver//VB|PRS|AKT//ROOT//2 modellen//NN|UTR|SIN|DEF|NOM//nsubj//2 årsvis//AB//advmod//2 fram//PL//advmod//2 fördelningssystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 tillgångar//NN|UTR|PLU|IND|NOM//obj//2 och//KN//cc//9 skulder//NN|UTR|PLU|IND|NOM//conj//7 med//PP//case//12 en//DT|UTR|SIN|IND//det//12 beräkningsmodul//NN|UTR|SIN|IND|NOM//nmod//9 som//HP|-|-|-//nsubj//14 innefattar//VB|PRS|AKT//acl:relcl//12 regler//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//18 automatisk//JJ|POS|UTR|SIN|IND|NOM//amod//18 underskottsbalansering//NN|UTR|SIN|IND|NOM//nmod//15 och//KN//cc//22 som//HP|-|-|-//nsubj:pass//22 kan//VB|PRS|AKT//aux//22 förses//VB|INF|SFO//conj//14 med//PP//case//25 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 regler//NN|UTR|PLU|IND|NOM//obl//22 för//PP//case//27 överskottsutdelning//NN|UTR|SIN|IND|NOM//nmod//25 .//MAD//punct//2
