4 1983 års Ubåtsskyddskommission ;Den//DT|UTR|SIN|DEF//det//2 21//RG|NOM//nummod//2 oktober//NN|UTR|SIN|IND|NOM//obl//4 1982//RG|NOM//nummod//2 tillkallades//VB|PRT|SFO//ROOT//4 en//DT|UTR|SIN|IND//det//6 kommission//NN|UTR|SIN|IND|NOM//nsubj:pass//4 med//PP//case//8 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//6 att//IE//mark//10 undersöka//VB|INF|AKT//acl//6 ubåtskränkningarna//NN|UTR|PLU|DEF|NOM//obj//10 av//PP//case//14 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 territorium//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//4
4 1983 års Ubåtsskyddskommission ;Ubåtsskyddskommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//50 utpekande//NN|NEU|SIN|IND|NOM//nsubj//118 av//PP//case//52 Sovjetunionen//PM|NOM//nmod//50 som//KN//obj//59 den//PN|UTR|SIN|DEF|SUB/OBJ//det//58 för//PP//case//56 kränkningarna//NN|UTR|PLU|DEF|NOM//obl//57 ansvariga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 makten//NN|UTR|SIN|DEF|NOM//nsubj//59 fick//VB|PRT|AKT//acl:relcl//52 därför//AB//advmod//59 en//DT|UTR|SIN|IND//det//64 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//64 dimension//NN|UTR|SIN|IND|NOM//obj//59 som//HP|-|-|-//nsubj//66 bidrog//VB|PRT|AKT//acl:relcl//64 till//PP//compound:prt//66 att//IE//mark//69 rubba//VB|INF|AKT//xcomp//66 en//DT|UTR|SIN|IND//det//71 del//NN|UTR|SIN|IND|NOM//obj//69 av//PP//case//73 föreställningarna//NN|UTR|PLU|DEF|NOM//nmod//71 och//KN//cc//75 förutsättningarna//NN|UTR|PLU|DEF|NOM//conj//73 för//PP//case//79 den//DT|UTR|SIN|DEF//det//79 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 utrikespolitiken//NN|UTR|SIN|DEF|NOM//nmod//75 .//MAD//punct//50
4 1983 års Ubåtsskyddskommission ;Kommissionen//NN|UTR|SIN|DEF|NOM//appos//50 själv//JJ|POS|UTR|SIN|IND|NOM//amod//81 underströk//VB|PRT|AKT//conj//50 allvaret//NN|NEU|SIN|DEF|NOM//obj//83 i//PP//case//88 den//DT|UTR|SIN|DEF//det//88 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 situation//NN|UTR|SIN|IND|NOM//nmod//84 som//HP|-|-|-//obl//92 man//PN|UTR|SIN|IND|SUB//nsubj//92 själv//JJ|POS|UTR|SIN|IND|NOM//amod//90 tecknat//VB|SUP|AKT//acl:relcl//88 nämligen//AB//advmod//92 att//SN//mark//98 de//DT|UTR/NEU|PLU|DEF//det//97 upptrappade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//97 ubåtskränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//98 utgjorde//VB|PRT|AKT//ccomp//92 ett//DT|NEU|SIN|IND//det//100 hot//NN|NEU|SIN|IND|NOM//obj//98 och//KN//cc//103 en//DT|UTR|SIN|IND//det//103 utmaning//NN|UTR|SIN|IND|NOM//conj//100 mot//PP//case//105 trovärdigheten//NN|UTR|SIN|DEF|NOM//nmod//103 i//PP//case//108 Sveriges//PM|GEN//nmod:poss//108 säkerhets-//NN|UTR|-|-|SMS//nmod//105 och//KN//cc//110 neutralitetspolitik//NN|UTR|SIN|IND|NOM//conj//108 .//MAD//punct//50
4 1983 års Ubåtsskyddskommission ;Kränkningarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//113 omfattning//NN|UTR|SIN|IND|NOM//nsubj//118 ,//MID//punct//115 karaktär//NN|UTR|SIN|IND|NOM//conj//113 och//KN//cc//117 inriktning//NN|UTR|SIN|IND|NOM//conj//113 visade//VB|PRT|AKT//parataxis//41 att//SN//mark//122 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//122 måste//VB|PRS|AKT//aux//122 betraktas//VB|INF|SFO//ccomp//118 som//KN//mark//125 ett//DT|NEU|SIN|IND//det//125 hot//NN|NEU|SIN|IND|NOM//xcomp//122 mot//PP//case//128 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//128 säkerhet//NN|UTR|SIN|IND|NOM//nmod//125 och//KN//cc//132 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//132 krigsavhållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//132 förmåga//NN|UTR|SIN|IND|NOM//conj//128 .//MAD//punct//41
4 1983 års Ubåtsskyddskommission ;Mot//PP//case//135 bakgrund//NN|UTR|SIN|IND|NOM//obl//41 av//PP//case//137 utpekandet//NN|NEU|SIN|DEF|NOM//nmod//135 av//PP//case//139 Sovjetunionen//PM|NOM//nmod//137 som//KN//obl//145 de//DT|UTR/NEU|PLU|DEF//det//143 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//143 ubåtarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//144 hemvist//NN|UTR|SIN|IND|NOM//nsubj//145 slog//VB|PRT|AKT//acl:relcl//139 kommissionen//NN|UTR|SIN|DEF|NOM//obj//145 fast//PL//advmod//145 att//SN//mark//152 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//152 inte//AB//advmod//152 var//VB|PRT|AKT//cop//152 rimligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//145 att//IE//mark//154 anta//VB|INF|AKT//csubj//152 att//SN//mark//159 dessa//DT|UTR/NEU|PLU|DEF//det//157 operationer//NN|UTR|PLU|IND|NOM//nsubj:pass//159 skulle//VB|PRT|AKT//aux//159 utföras//VB|INF|SFO//ccomp//154 av//PP//case//162 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//162 myndigheter//NN|UTR|PLU|IND|NOM//obl:agent//159 utan//PP//case//164 vetskap//NN|UTR|SIN|IND|NOM//nmod//162 och//KN//cc//166 sanktion//NN|UTR|SIN|IND|NOM//conj//164 från//PP//case//172 den//DT|UTR|SIN|DEF//det//171 ansvariga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//171 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//171 ledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//172 sida//NN|UTR|SIN|IND|NOM//nmod//166 .//MAD//punct//41
4 1983 års Ubåtsskyddskommission ;Kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 resonemang//NN|NEU|SIN|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj//3 föregår//VB|PRS|AKT//acl:relcl//1 utpekandet//NN|NEU|SIN|DEF|NOM//obj//3 av//PP//case//6 Sovjetunionen//PM|NOM//nmod//4 är//VB|PRS|AKT//cop//8 intressant//JJ|POS|UTR|SIN|IND|NOM//ROOT//8 ,//MID//punct//8 särskilt//AB//advmod//13 som//HA//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//13 inleddes//VB|PRT|SFO//advcl//8 med//PP//case//15 iakttagelsen//NN|UTR|SIN|DEF|NOM//obl//13 att//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 ,//MID//punct//28 trots//PP//case//21 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 undersökningar//NN|UTR|PLU|IND|NOM//obl//28 med//PP//case//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 hjälpmedel//NN|NEU|PLU|IND|NOM//nmod//21 ,//MID//punct//28 inte//AB//advmod//28 påträffats//VB|SUP|SFO//acl//15 några//DT|UTR/NEU|PLU|IND//det//31 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 bevis//NN|NEU|PLU|IND|NOM//obj//28 i//PP//case//35 form//NN|UTR|SIN|IND|NOM//fixed//32 av//PP//fixed//32 föremål//NN|NEU|PLU|IND|NOM//obl//28 eller//KN//cc//37 fotografier//NN|NEU|PLU|IND|NOM//conj//35 ,//MID//punct//35 som//HP|-|-|-//nsubj//41 kunnat//VB|SUP|AKT//amod//41 styrka//VB|INF|AKT//conj//35 eller//KN//cc//43 verifiera//VB|INF|AKT//conj//28 optiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 observationer//NN|UTR|PLU|IND|NOM//obj//43 .//MAD//punct//8
4 1983 års Ubåtsskyddskommission ;Dock//AB//advmod//48 ansåg//VB|PRT|AKT//parataxis//8 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//48 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//48 genom//PP//case//52 skisser//NN|UTR|PLU|IND|NOM//obl//48 och//KN//cc//55 noggranna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 intervjuer//NN|UTR|PLU|IND|NOM//conj//52 som//KN//mark//57 uppföljning//NN|UTR|SIN|IND|NOM//nsubj//62 av//PP//case//60 optiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 observationer//NN|UTR|PLU|IND|NOM//nmod//57 ha//VB|INF|AKT//aux//62 fått//VB|SUP|AKT//conj//48 information//NN|UTR|SIN|IND|NOM//obj//62 om//PP//case//66 ifrågavarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 ubåtstyp//NN|UTR|SIN|IND|NOM//nmod//63 .//MAD//punct//48
4 1983 års Ubåtsskyddskommission ;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//69 åberopade//VB|PRT|AKT//parataxis//48 därtill//AB//advmod//69 efteranalysen//NN|UTR|SIN|DEF|NOM//obj//69 av//PP//case//74 inspelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//74 hydrofonljud//NN|NEU|PLU|IND|NOM//nmod//71 som//HP|-|-|-//nsubj//77 skulle//VB|PRT|AKT//aux//77 ge//VB|INF|AKT//acl:relcl//74 indikationer//NN|UTR|PLU|IND|NOM//obj//77 som//HP|-|-|-//nsubj//80 gav//VB|PRT|AKT//acl:relcl//78 information//NN|UTR|SIN|IND|NOM//obj//80 om//PP//case//83 pakt-//NN|UTR|-|-|SMS//nmod//81 eller//KN//cc//85 nationstillhörighet//NN|UTR|SIN|IND|NOM//conj//83 .//MID//punct//69
4 1983 års Ubåtsskyddskommission ;Sedan//AB//advmod//88 anförde//VB|PRT|AKT//conj//69 kommissionen//NN|UTR|SIN|DEF|NOM//obj//88 ://MID//punct//88 ”//PAD//punct//97
4 1983 års Ubåtsskyddskommission ;På//PP//case//94 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//94 sätt//NN|NEU|SIN|IND|NOM//obl//97 är//VB|PRS|AKT//cop//97 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//97 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//88 att//IE//mark//101 via//PP//case//100 signalspaning//NN|UTR|SIN|IND|NOM//obl//101 erhålla//VB|INF|AKT//acl//97 underlag//NN|NEU|SIN|IND|NOM//obj//101 för//PP//case//104 bedömningar//NN|UTR|PLU|IND|NOM//nmod//102 av//PP//case//108 ubåtarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//108 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//108 hemvist//NN|UTR|SIN|IND|NOM//nmod//104 .//MAD//punct//97 ”//PAD//punct//112
4 1983 års Ubåtsskyddskommission ;Vidare//AB|KOM//advmod//112 framhöll//VB|PRT|AKT//parataxis//97 kommissionen//NN|UTR|SIN|DEF|NOM//obj//112 att//SN//mark//117 ingen//DT|UTR|SIN|IND//det//116 observation//NN|UTR|SIN|IND|NOM//nsubj:pass//117 erhållits//VB|SUP|SFO//ccomp//112 som//HP|-|-|-//nsubj//119 tydde//VB|PRT|AKT//acl:relcl//117 på//PP//case//121 intrång//NN|NEU|SIN|IND|NOM//obl//119 av//PP//case//123 ubåt//NN|UTR|SIN|IND|NOM//nmod//125 tillhörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//125 Nato//PM|NOM//obl//119 .//MAD//punct//112
4 1983 års Ubåtsskyddskommission ;Därtill//AB//advmod//128 fogades//VB|PRT|SFO//parataxis//112 att//SN//mark//142 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//142 i//PP//case//133 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//133 Östersjöskärgården//NN|UTR|SIN|DEF|NOM//nmod//130 av//PP//case//136 ett//DT|NEU|SIN|IND//det//136 flertal//NN|NEU|SIN|IND|NOM//nmod//133 tekniskt//AB|POS//advmod//138 avancerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//139 miniubåtar//NN|UTR|PLU|IND|NOM//nmod//130 av//PP//case//141 experterna//NN|UTR|PLU|DEF|NOM//nmod//139 ansågs//VB|PRT|SFO//ccomp//128 ge//VB|INF|AKT//xcomp//142 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//145 besked//NN|NEU|PLU|IND|NOM//obj//143 i//PP//case//147 nationalitetsfrågan//NN|UTR|SIN|DEF|NOM//obl//143 .//MAD//punct//112
4 1983 års Ubåtsskyddskommission ;Summan//NN|UTR|SIN|DEF|NOM//nsubj//10 av//PP//case//3 dessa//DT|UTR/NEU|PLU|DEF//det//3 indicier//NN|NEU|PLU|IND|NOM//nmod//0 tillsammans//AB//advmod//7 med//PP//case//7 kända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 operationsmönster//NN|UTR|PLU|IND|NOM//nmod//3 i//PP//case//9 Östersjön//PM|NOM//nmod//7 gjorde//VB|PRT|AKT//ROOT//10 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//10 enligt//PP//case//13 de//DT|UTR/NEU|PLU|DEF//obl//10 av//PP//case//15 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//13 konsulterade//VB|PRT|AKT//xcomp//10 militära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 och//KN//cc//19 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//17 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 experterna//NN|UTR|PLU|DEF|NOM//nsubj//22 klart//AB|POS//xcomp//16 att//SN//mark//27 kränkningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//27 vid//PP//case//26 Hårsfjärden//PM|NOM//nmod//24 utförts//VB|SUP|SFO//advcl//16 av//PP//case//29 ubåtar//NN|UTR|PLU|IND|NOM//obl:agent//27 tillhörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//27
4 1983 års Ubåtsskyddskommission ;Warszawa-pakten//NN|UTR|SIN|DEF|NOM//ROOT//0 ,//MID//punct//6 vilket//HP|NEU|SIN|IND//nsubj//6 i//PP//case//4 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//6 var//VB|PRT|AKT//cop//6 liktydigt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//0 med//PP//case//8 Sovjetunionen//PM|NOM//obl//6 .//MAD//punct//0
4 1983 års Ubåtsskyddskommission ;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//1 formulerade//VB|PRT|AKT//ROOT//1 därpå//AB//advmod//1 sitt//PS|NEU|SIN|DEF//nmod:poss//4 utpekande//NN|NEU|SIN|IND|NOM//obj//1 av//PP//case//6 Sovjetunionen//PM|NOM//nmod//4 på//PP//case//9 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 sätt//NN|NEU|SIN|IND|NOM//obl//1 ://MID//punct//1 ”//PM|NOM//punct//13
4 1983 års Ubåtsskyddskommission ;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//13 har//VB|PRS|AKT//aux//17 efter//PP//case//16 ingående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 prövning//NN|UTR|SIN|IND|NOM//obl//17 anslutit//VB|SUP|AKT//conj//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//17 till//PP//case//21 denna//DT|UTR|SIN|DEF//det//21 bedömning//NN|UTR|SIN|IND|NOM//obl//17 ”//PAD//punct//17 .//MAD//punct//1
4 1983 års Ubåtsskyddskommission ;Idag//AB//advmod//1 förefaller//VB|PRS|AKT//ROOT//1 utpekandet//NN|NEU|SIN|DEF|NOM//nsubj//1 av//PP//case//4 Sovjetunionen//PM|NOM//nmod//2 som//HP|-|-|-//nsubj//7 osäkert//AB|POS//advmod//7 grundat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//4 ,//MID//punct//1 indiciekedjan//NN|UTR|SIN|DEF|NOM//nsubj//10 verkar//VB|PRS|AKT//parataxis//1 inte//AB//advmod//10 stark//JJ|POS|UTR|SIN|IND|NOM//xcomp//10 och//KN//cc//17 inget//PN|NEU|SIN|IND|SUB/OBJ//nsubj//17 har//VB|PRS|AKT//aux//17 senare//AB|KOM//advmod//17 framkommit//VB|SUP|AKT//conj//10 som//HP|-|-|-//nsubj//20 skulle//VB|PRT|AKT//aux//20 ge//VB|INF|AKT//advcl//17 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 stöd//NN|NEU|SIN|IND|NOM//obj//20 åt//PP//case//25 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 slutsats//NN|UTR|SIN|IND|NOM//obl//20 .//MAD//punct//1
4 1983 års Ubåtsskyddskommission ;Kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 militäre//JJ|POS|MAS|SIN|DEF|NOM//amod//29 expert//NN|UTR|SIN|IND|NOM//nsubj//35 ,//MID//punct//29 viceamiralen//NN|UTR|SIN|DEF|NOM//nmod//32 Bror//PM|NOM//conj//29 Stefenson//PM|NOM//flat:name//32 ,//MID//punct//29 redogör//VB|PRS|AKT//parataxis//1 i//PP//case//38 sin//PS|UTR|SIN|DEF//nmod:poss//38 dagbok//NN|UTR|SIN|IND|NOM//obl//35 ,//MID//punct//43 som//HP|-|-|-//obl//43 han//PN|UTR|SIN|DEF|SUB//nsubj//43 vänligt//AB|POS//advmod//43 delgivit//VB|SUP|AKT//acl:relcl//38 utredningen//NN|UTR|SIN|DEF|NOM//obj//43 ,//MID//punct//43 för//PP//case//48 sin//PS|UTR|SIN|DEF//nmod:poss//48 föredragning//NN|UTR|SIN|IND|NOM//obl//43 hos//PP//case//50 statsministern//NN|UTR|SIN|DEF|NOM//nmod//48 den//DT|UTR|SIN|DEF//det//52 21//RG|NOM//nummod//53 oktober//NN|UTR|SIN|IND|NOM//nmod//48 1982//RG|NOM//nummod//53 ,//MID//punct//43 samma//DT|UTR/NEU|SIN/PLU|IND//det//57 dag//NN|UTR|SIN|IND|NOM//obl//35 som//HA//mark//60 Ubåtsskyddskommissionen//PM|NOM//nsubj:pass//60 tillsätts//VB|PRS|SFO//acl:relcl//57 .//MAD//punct//1
4 1983 års Ubåtsskyddskommission ;Frånsett//PP//amod//63 intrånget//NN|NEU|SIN|DEF|NOM//obj//68 av//PP//case//67 ubåt//NN|UTR|SIN|IND|NOM//nmod//66 U//NN|AN//nmod//67 137//RG|NOM//nmod//63 hade//VB|PRT|AKT//parataxis//1 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obj//68 enligt//PP//case//71 Stefenson//PM|NOM//obl//68 inte//AB//advmod//68 några//DT|UTR/NEU|PLU|IND//det//74 bevis//NN|NEU|PLU|IND|NOM//obj//68 om//PP//mark//78 vem//HP|UTR|SIN|IND//dislocated//78 som//HP|-|-|-//nsubj//78 genomfört//VB|SUP|AKT//acl//74 kränkningarna//NN|UTR|PLU|DEF|NOM//obj//78 ,//MID//punct//82 en//DT|UTR|SIN|IND//det//82 slutsats//NN|UTR|SIN|IND|NOM//parataxis//68 som//HP|-|-|-//nsubj//86 även//AB//advmod//86 Överbefälhavaren//NN|UTR|SIN|DEF|NOM//nsubj//86 anslöt//VB|PRT|AKT//acl:relcl//82 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//86 till//PP//compound:prt//86 .//MAD//punct//1
4 1983 års Ubåtsskyddskommission ;Därtill//AB//advmod//91 anmälde//VB|PRT|AKT//conj//1 Stefenson//PM|NOM//obj//91 för//PP//case//94 statsministern//NN|UTR|SIN|DEF|NOM//obl//91 ”//PM|NOM//punct//91 att//SN//mark//100 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//100 var//VB|PRT|AKT//cop//100 politiskt//AB|POS//advmod//100 ohållbart//JJ|POS|NEU|SIN|IND|NOM//ccomp//91 att//IE//mark//102 använda//VB|INF|AKT//csubj//100 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//102 av//PP//case//105 uteslutningsmetoden//NN|UTR|SIN|DEF|NOM//obl//102 ”//PM|NOM//punct//100 .//MID//punct//91
4 1983 års Ubåtsskyddskommission ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//111 till//PP//advmod//111 trots//NN|NEU|SIN|IND|NOM//fixed//109 använde//VB|PRT|AKT//parataxis//91 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//111 senare//AB|KOM//advmod//114 Ubåtsskyddskommissionen//PM|NOM//obj//111 i//PP//case//117 sitt//PS|NEU|SIN|DEF//nmod:poss//117 betänkande//NN|NEU|SIN|IND|NOM//obl//111 av//PP//case//119 uteslutningsmetoden//NN|UTR|SIN|DEF|NOM//nmod//117 när//HA//case//121 Nato//PM|NOM//nmod//117 ,//MID//punct//123 Polen//PM|NOM//conj//121 och//KN//cc//126 f.d.//JJ|AN//amod//126 Östtyskland//PM|NOM//conj//121 undantogs//VB|PRT|SFO//xcomp//111 .//MAD//punct//1
4 1983 års Ubåtsskyddskommission ;I//PP//case//1 intervju//NN|UTR|SIN|IND|NOM//obl//5 med//PP//case//3 Stefenson//PM|NOM//nmod//1 ,//MID//punct//5 bekräftade//VB|PRT|AKT//advcl//64 denne//DT|MAS|SIN|DEF//nsubj//5 sin//PS|UTR|SIN|DEF//nmod:poss//8 position//NN|UTR|SIN|IND|NOM//obj//5 i//PP//case//10 nationalitetsfrågan//NN|UTR|SIN|DEF|NOM//obl//5 och//KN//cc//12 nämnde//VB|PRT|AKT//conj//5 att//SN//mark//15 han//PN|UTR|SIN|DEF|SUB//nsubj//15 blivit//VB|SUP|AKT//ccomp//12 överraskad//PC|PRF|UTR|SIN|IND|NOM//xcomp//15 att//SN//mark//20 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//20 hade//VB|PRT|AKT//aux//20 gått//VB|SUP|AKT//ccomp//15 så//AB//advmod//22 långt//AB|POS//advmod//20 som//HA//mark//25 att//IE//mark//25 utpeka//VB|INF|AKT//amod//26 Sovjetunionen//PM|NOM//obj//20 .//MAD//punct//5
4 1983 års Ubåtsskyddskommission ;Stefenson//PM|NOM//conj//5 avfärdade//VB|PRT|AKT//amod//30 påståendet//NN|NEU|SIN|DEF|NOM//obj//28 att//SN//mark//36 signalspaningen//NN|UTR|SIN|DEF|NOM//nsubj//36 entydigt//AB|POS//advmod//36 skulle//VB|PRT|AKT//aux//36 ha//VB|INF|AKT//aux//36 pekat//VB|SUP|AKT//acl//30 på//PP//case//38 Sovjetunionen//PM|NOM//obl//36 ,//MID//punct//42 eftersom//SN//mark//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 fanns//VB|PRT|SFO//conj//5 felkällor//NN|UTR|PLU|IND|NOM//nsubj//42 .//MAD//punct//5
4 1983 års Ubåtsskyddskommission ;Det//DT|NEU|SIN|DEF//det//47 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//47 underlaget//NN|NEU|SIN|DEF|NOM//nsubj//51 hade//VB|PRT|AKT//aux//51 varit//VB|SUP|AKT//cop//51 passiv//JJ|POS|UTR|SIN|IND|NOM//advmod//51 sonar//VB|PRS|AKT//parataxis//5 ,//MID//punct//54 optiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 observationer//NN|UTR|PLU|IND|NOM//conj//51 och//KN//cc//56 bottenspåren//NN|UTR|SIN|DEF|NOM//conj//54 .//MAD//punct//5
4 1983 års Ubåtsskyddskommission ;Stefenson//PM|NOM//nsubj//59 hade//VB|PRT|AKT//aux//64 emellertid//AB//advmod//59 när//HA//mark//63 Hårsfjärden-incidenten//NN|UTR|SIN|DEF|NOM//nsubj:pass//63 inletts//VB|SUP|SFO//advcl//64 blivit//VB|SUP|AKT//ROOT//64 alltmer//AB//advmod//66 skeptisk//JJ|POS|UTR|SIN|IND|NOM//xcomp//64 mot//PP//case//69 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 indikationer//NN|UTR|PLU|IND|NOM//obl//64 .//MAD//punct//64
4 1983 års Ubåtsskyddskommission ;Om//SN//mark//78 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//78 av//PP//case//74 kränkningar//NN|UTR|PLU|IND|NOM//nmod//72 i//PP//nmod//72 allmänhet//NN|UTR|SIN|IND|NOM//fixed//75 ,//MID//punct//78 konstaterade//VB|PRT|AKT//advcl//64 han//PN|UTR|SIN|DEF|SUB//nsubj//78 ://MID//punct//78 ”//PAD//punct//83
4 1983 års Ubåtsskyddskommission ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 förekom//VB|PRT|AKT//parataxis//78 säkert//AB|POS//amod//85 ubåtar//NN|UTR|PLU|IND|NOM//obj//83 och//KN//cc//89 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//89 var//VB|PRT|AKT//cop//89 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//83 än//KN//mark//93 vad//HP|NEU|SIN|IND//obj//93 skeptikerna//NN|UTR|PLU|DEF|NOM//nsubj//93 hävdade//VB|PRT|AKT//acl//89 men//KN//cc//95 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//93 än//KN//case//98 maximalisternas//NN|UTR|PLU|DEF|GEN//nmod:poss//98 syn//NN|UTR|SIN|IND|NOM//nmod//95 .//MAD//punct//83 ”//PM|NOM//nmod//101
4 1983 års Ubåtsskyddskommission ;Stefenson//PM|NOM//nsubj//102 bedömde//VB|PRT|AKT//parataxis//83 att//SN//mark//106 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 indicier//NN|NEU|PLU|IND|NOM//nsubj//106 pekade//VB|PRT|AKT//ccomp//102 på//PP//case//108 Sovjetunionen//PM|NOM//obl//106 som//KN//mark//111 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//111 stat//NN|UTR|SIN|IND|NOM//acl//108 men//KN//cc//114 han//PN|UTR|SIN|DEF|SUB//nsubj//114 tvivlade//VB|PRT|AKT//conj//102 samtidigt//AB//advmod//116 personligen//AB//advmod//114 på//PP//mark//122 att//SN//mark//122 bevisningen//NN|UTR|SIN|DEF|NOM//nsubj//122 skulle//VB|PRT|AKT//aux//122 vara//VB|INF|AKT//cop//122 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//advcl//114 .//MID//punct//83
