2003-11-27 N2002/4470/ESB ;Näringsdepartementet//NN|NEU|SIN|DEF|NOM//ROOT//0
2003-11-27 N2002/4470/ESB ;Luleå//PM|GEN//nsubj//7 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 universitet//NN|NEU|SIN|IND|NOM//nsubj//7 och//KN//cc//6 universitets//NN|NEU|SIN|DEF|GEN//nmod:poss//6 nationalekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 avdelning//NN|UTR|SIN|IND|NOM//conj//2 anser//VB|PRS|AKT//ROOT//7 att//SN//mark//10 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//10 beskriver//VB|PRS|AKT//ccomp//7 på//PP//case//14 ett//DT|NEU|SIN|IND//det//14 förtjänstfullt//JJ|POS|NEU|SIN|IND|NOM//amod//14 sätt//NN|NEU|SIN|IND|NOM//obl//10 förutsättningarna//NN|UTR|PLU|DEF|NOM//acl//14 för//PP//mark//18 att//IE//mark//18 genomföra//VB|INF|AKT//acl//14 det//DT|NEU|SIN|DEF//det//21 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 EU-direktivet//NN|NEU|SIN|DEF|NOM//obj//18 om//PP//case//23 handel//NN|UTR|SIN|IND|NOM//obl//18 med//PP//case//25 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//23 för//PP//case//27 koldioxid//NN|UTR|SIN|IND|NOM//nmod//23 .//MAD//punct//7
2003-11-27 N2002/4470/ESB ;Boverket//NN|NEU|SIN|DEF|NOM//nsubj//1 menar//VB|PRS|AKT//ROOT//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 att//SN//mark//10 Sveriges//PM|GEN//nmod:poss//9 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//9 agerande//NN|NEU|SIN|IND|NOM//nsubj:pass//10 grundas//VB|PRS|SFO//csubj//5 på//PP//case//14 den//DT|UTR|SIN|DEF//det//14 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 miljöuppgiften//NN|UTR|SIN|DEF|NOM//obl//10 att//IE//mark//16 minska//VB|INF|AKT//advcl//10 klimatpåverkan//NN|UTR|SIN|DEF|NOM//obj//16 och//KN//cc//19 sänka//VB|INF|AKT//conj//16 globala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 utsläpp//NN|NEU|PLU|IND|NOM//obj//19 av//PP//case//23 koldioxid//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//26 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 klimatgaser//NN|UTR|PLU|IND|NOM//conj//23 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 lösningar//NN|UTR|PLU|IND|NOM//nsubj//43 för//PP//mark//32 att//IE//mark//32 sjösätta//VB|INF|AKT//acl//29 systemet//NN|NEU|SIN|DEF|NOM//obj//32 för//PP//case//35 handel//NN|UTR|SIN|IND|NOM//nmod//33 med//PP//case//37 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//35 eller//KN//cc//40 inhemsk//JJ|POS|UTR|SIN|IND|NOM//amod//40 detaljreglering//NN|UTR|SIN|IND|NOM//conj//37 får//VB|PRS|AKT//aux//43 inte//AB//advmod//43 skymma//VB|INF|AKT//parataxis//1 detta//DT|NEU|SIN|DEF//det//46 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 perspektiv//NN|NEU|SIN|IND|NOM//obj//43 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Vägverket//NN|NEU|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 fortsatt//VB|SUP|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//5 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//5 inställning//NN|UTR|SIN|IND|NOM//obj//2 till//PP//case//7 handel//NN|UTR|SIN|IND|NOM//nmod//5 med//PP//case//9 utsläppsrätter//NN|NEU|PLU|IND|NOM//obl//2 som//KN//case//12 en//DT|UTR|SIN|IND//det//12 metod//NN|UTR|SIN|IND|NOM//obl//2 för//PP//case//15 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//15 hushållning//NN|UTR|SIN|IND|NOM//nmod//12 med//PP//case//17 naturresurser//NN|UTR|PLU|IND|NOM//nmod//15 genom//PP//mark//21 att//SN//mark//21 man//PN|UTR|SIN|IND|SUB//nsubj//21 skapar//VB|PRS|AKT//advcl//2 en//DT|UTR|SIN|IND//det//23 marknad//NN|UTR|SIN|IND|NOM//obj//21 för//PP//case//25 åtgärder//NN|UTR|PLU|IND|NOM//nmod//23 mot//PP//case//27 utsläpp//NN|NEU|PLU|IND|NOM//nmod//25 utöver//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 krav//NN|NEU|PLU|IND|NOM//obl//21 som//HP|-|-|-//obj//35 en//DT|UTR|SIN|IND//det//34 kvantitativ//JJ|POS|UTR|SIN|IND|NOM//amod//34 reglering//NN|UTR|SIN|IND|NOM//nsubj//35 ställer//VB|PRS|AKT//acl:relcl//30 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Luftfartsverket//NN|NEU|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 inga//DT|UTR/NEU|PLU|IND//det//3 synpunkter//NN|UTR|PLU|IND|NOM//obj//1 på//PP//case//6 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//obl//1 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Konkurrensverket//NN|NEU|SIN|DEF|NOM//nmod//1 delar//VB|PRS|AKT//nmod//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 bedömning//NN|UTR|SIN|IND|NOM//ROOT//3 att//SN//mark//13 handel//NN|UTR|SIN|IND|NOM//nsubj//13 med//PP//case//7 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//5 är//VB|PRS|AKT//cop//13 ett//DT|NEU|SIN|IND//det//13 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//13 och//KN//cc//12 kostnadseffektivt//JJ|POS|NEU|SIN|IND|NOM//conj//10 styrmedel//NN|NEU|SIN|IND|NOM//nmod//3 för//PP//mark//16 att//IE//mark//16 uppnå//VB|INF|AKT//acl//13 satta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//16 miljömål//NN|NEU|PLU|IND|NOM//obj//17 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Sveriges//PM|GEN//nmod:poss//2 geologiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 undersökning//NN|UTR|SIN|IND|NOM//nmod//3 delar//VB|PRS|AKT//nmod//5 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 grundsyn//NN|UTR|SIN|IND|NOM//ROOT//5 att//SN//mark//10 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 styrmedel//NN|NEU|PLU|IND|NOM//nsubj:pass//10 måste//VB|PRS|AKT//aux//10 åstadkommas//VB|INF|SFO//acl//5 för//PP//mark//13 att//IE//mark//13 minska//VB|INF|AKT//advcl//10 utsläppen//NN|NEU|PLU|DEF|NOM//obj//13 av//PP//case//16 växthusgaser//NN|UTR|PLU|IND|NOM//nmod//14 .//MAD//punct//5
2003-11-27 N2002/4470/ESB ;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 energimyndighet//NN|UTR|SIN|IND|NOM//nsubj//2 anser//VB|PRS|AKT//ROOT//2 att//SN//mark//5 delegationen//NN|UTR|SIN|DEF|NOM//nsubj//5 skapar//VB|PRS|AKT//ccomp//2 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 förutsättningar//NN|UTR|PLU|IND|NOM//obj//5 för//PP//case//9 Sverige//PM|NOM//nmod//7 att//IE//mark//11 börja//VB|INF|AKT//acl//7 en//DT|UTR|SIN|IND//det//13 handel//NN|UTR|SIN|IND|NOM//obj//11 med//PP//case//15 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//13 för//PP//case//17 koldioxid//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Verket//NN|NEU|SIN|DEF|NOM//nsubj//3 för//PP//case//2 näringslivsutveckling//NN|UTR|SIN|IND|NOM//nmod//0 ställer//VB|PRS|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 positiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//3 till//PP//mark//8 att//IE//mark//8 använda//VB|INF|AKT//advcl//3 flexibla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 mekanismer//NN|UTR|PLU|IND|NOM//obj//8 i//PP//case//12 syfte//NN|NEU|SIN|IND|NOM//obl//8 att//IE//mark//14 uppnå//VB|INF|AKT//xcomp//8 målen//NN|NEU|PLU|DEF|NOM//obj//14 i//PP//case//17 Kyotoprotokollet//NN|NEU|SIN|DEF|NOM//nmod//15
2003-11-27 N2002/4470/ESB ;Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//1 Energi//NN|UTR|SIN|IND|NOM//nsubj//8 ,//MID//punct//4 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//4 Fjärrvärme//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//7 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 Gasföreningen//NN|UTR|SIN|DEF|NOM//conj//1 tillstyrker//VB|PRS|AKT//ROOT//8 delegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 förslag//NN|NEU|SIN|IND|NOM//obj//8 förutom//PP//mark//13 vad//HP|NEU|SIN|IND//obl//13 gäller//VB|PRS|AKT//advcl//8 den//DT|UTR|SIN|DEF//det//15 tidsperiod//NN|UTR|SIN|IND|NOM//obj//13 som//HP|-|-|-//nsubj:pass//17 valts//VB|SUP|SFO//acl:relcl//15 för//PP//case//19 fördelning//NN|UTR|SIN|IND|NOM//obl//17 av//PP//case//21 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//19 .//MAD//punct//8
2003-11-27 N2002/4470/ESB ;HSB//PM|NOM//nmod//1 Riksförbund//NN|NEU|SIN|IND|NOM//nsubj//2 anser//VB|PRS|AKT//ROOT//2 att//SN//mark//10 systemet//NN|NEU|SIN|DEF|NOM//nsubj//10 med//PP//case//6 handel//NN|UTR|SIN|IND|NOM//nmod//4 med//PP//case//8 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//6 kan//VB|PRS|AKT//aux//10 bli//VB|INF|AKT//ccomp//2 ett//DT|NEU|SIN|IND//det//13 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//13 medel//NN|NEU|SIN|IND|NOM//xcomp//10 för//PP//mark//16 att//IE//mark//16 minska//VB|INF|AKT//acl//13 utsläppen//NN|NEU|PLU|DEF|NOM//obj//16 av//PP//case//19 koldioxid//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Riksförbundet//NN|NEU|SIN|DEF|NOM//nsubj//22 anser//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 dock//AB//advmod//22 inte//AB//advmod//22 meningsfullt//JJ|POS|NEU|SIN|IND|NOM//xcomp//22 att//IE//mark//28 kommentera//VB|INF|AKT//acl//26 detaljerna//NN|UTR|PLU|DEF|NOM//obj//28 i//PP//case//31 förslaget//NN|NEU|SIN|DEF|NOM//obl//28 eftersom//SN//mark//40 de//DT|UTR/NEU|PLU|DEF//det//35 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 konsekvenserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//40 för//PP//case//37 energianvändarna//NN|UTR|PLU|DEF|NOM//nmod//35 inte//AB//advmod//40 kan//VB|PRS|AKT//aux//40 överblickas//VB|INF|SFO//advcl//28 .//MAD//punct//22
2003-11-27 N2002/4470/ESB ;Hyresgästföreningen//NN|UTR|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 i//PP//case//3 grunden//NN|UTR|SIN|DEF|NOM//obl//4 positiv//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 till//PP//case//6 innehållet//NN|NEU|SIN|DEF|NOM//obl//4 i//PP//case//8 utredningen//NN|UTR|SIN|DEF|NOM//nmod//6 ,//MID//punct//4 då//HA//mark//12 ämnet//NN|NEU|SIN|DEF|NOM//nsubj//12 utgör//VB|PRS|AKT//advcl//4 ett//DT|NEU|SIN|IND//det//14 led//NN|NEU|SIN|IND|NOM//xcomp//12 i//PP//case//16 arbetet//NN|NEU|SIN|DEF|NOM//obl//14 att//IE//mark//18 minska//VB|INF|AKT//advcl//14 riskerna//NN|UTR|PLU|DEF|NOM//obj//18 med//PP//case//22 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 klimatförändringar//NN|UTR|PLU|IND|NOM//nmod//19 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Föreningen//NN|UTR|SIN|DEF|NOM//nsubj//25 anser//VB|PRS|AKT//parataxis//4 dock//AB//advmod//25 att//SN//mark//34 de//DT|UTR/NEU|PLU|DEF//det//31 mer//AB|KOM//advmod//30 detaljerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//31 förslagen//NN|NEU|PLU|DEF|NOM//nsubj:pass//34 inte//AB//advmod//34 kan//VB|PRS|AKT//aux//34 kommenteras//VB|INF|SFO//ccomp//25 så//AB//advmod//36 länge//AB|POS//advmod//34 som//KN//mark//45 osäkerheten//NN|UTR|SIN|DEF|NOM//nsubj//45 om//PP//case//42 hushållens//NN|NEU|PLU|DEF|GEN//nmod:poss//42 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 energi-//NN|UTR|-|-|SMS//nmod//38 och//KN//cc//44 miljökostnader//NN|UTR|PLU|IND|NOM//conj//42 kvarstår//VB|PRS|AKT//advcl//34 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Plast-//NN|UTR|-|-|SMS//nsubj//3 och//KN//cc//2 Kemiföretagen//NN|UTR|SIN|DEF|NOM//conj//0 instämmer//VB|PRS|AKT//ROOT//3 i//PP//case//7 Svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//6 Näringslivs//PM|GEN//nmod:poss//7 yttrande//NN|NEU|SIN|IND|NOM//obl//3 och//KN//cc//9 hänvisar//VB|PRS|AKT//conj//3 till//PP//case//16 Svenska//PM|NOM//amod//12 Petroleuminstitutets//PM|NOM//nmod:poss//15 och//KN//cc//14 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//12 Kalkföreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 remissvar//NN|NEU|SIN|IND|NOM//obl//9 beträffande//PP//case//20 förbundets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 medlemmars//NN|UTR|PLU|IND|GEN//nmod:poss//20 intressen//NN|NEU|PLU|IND|NOM//nmod//16 från//PP//case//22 raffinaderi-//NN|NEU|-|-|SMS//nmod//20 och//KN//cc//24 cementindustrin//NN|UTR|SIN|DEF|NOM//conj//22 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 Gruvföreningen//NN|UTR|SIN|DEF|NOM//nsubj//2 instämmer//VB|PRS|AKT//ROOT//2 i//PP//case//6 Svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//5 Näringslivs//PM|GEN//nmod:poss//6 yttrande//NN|NEU|SIN|IND|NOM//obl//2 i//PP//case//8 frågor//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//obj//12 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//12 inte//AB//advmod//12 berör//VB|PRS|AKT//acl:relcl//8 .//MID//punct//2
2003-11-27 N2002/4470/ESB ;LKAB//PM|NOM//nsubj//15 instämmer//VB|PRS|AKT//parataxis//2 i//PP//case//17 yttrandena//NN|NEU|PLU|DEF|NOM//obl//15 från//PP//case//20 Svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//20 Näringsliv//NN|NEU|SIN|IND|NOM//nmod//17 och//KN//cc//23 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 Gruvföreningen//NN|UTR|SIN|DEF|NOM//conj//20 .//MAD//punct//15
2003-11-27 N2002/4470/ESB ;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 Kalkföreningen//NN|UTR|SIN|DEF|NOM//nsubj//27 instämmer//VB|PRS|AKT//advcl//15 i//PP//case//31 Svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//30 Näringslivs//PM|GEN//nmod:poss//31 yttrande//NN|NEU|SIN|IND|NOM//obl//27 i//PP//case//33 frågor//NN|UTR|PLU|IND|NOM//obl//27 som//HP|-|-|-//obj//37 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//37 inte//AB//advmod//37 berör//VB|PRS|AKT//acl:relcl//33 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Cementa//PM|NOM//nsubj//1 ansluter//VB|PRS|AKT//ROOT//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//1 i//PP//advmod//1 första//RO|NOM//fixed//3 hand//NN|UTR|SIN|IND|NOM//fixed//3 till//PP//case//7 remissvar//NN|NEU|SIN|IND|NOM//obl//1 från//PP//case//10 Svenskt//JJ|POS|NEU|SIN|IND|NOM//nmod//10 Näringsliv//NN|NEU|SIN|IND|NOM//nmod//7 ,//MID//punct//12 Plast-//NN|UTR|-|-|SMS//conj//10 och//KN//cc//14 Kemiföretagen//NN|UTR|SIN|DEF|NOM//conj//10 ,//MID//punct//17 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 Gruvföreningen//NN|UTR|SIN|DEF|NOM//conj//10 ,//MID//punct//20 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 Kalkföreningen//NN|UTR|SIN|DEF|NOM//conj//10 och//KN//cc//23 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//23 Mineralindustri//NN|UTR|SIN|IND|NOM//conj//10 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//1 Mineralindustri//NN|UTR|SIN|IND|NOM//nsubj//2 yttrar//VB|PRS|AKT//ROOT//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 på//PP//case//5 uppdrag//NN|NEU|SIN|IND|NOM//obl//2 av//PP//case//7 Cementa//PM|NOM//nmod//5 ,//MID//punct//10 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 Kalkföreningen//NN|UTR|SIN|DEF|NOM//conj//7 ,//MID//punct//12 Mineralullsindustrin//NN|UTR|SIN|DEF|NOM//conj//7 ,//MID//punct//14 Glasindustrin//PM|NOM//conj//7 samt//KN//cc//16 Eldfast//PM|NOM//amod//17 Tegelindustri//PM|NOM//conj//7 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;I//PP//case//20 frågor//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//obl//25 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//23 Mineralindustri//NN|UTR|SIN|IND|NOM//nsubj//25 inte//AB//advmod//25 yttrar//VB|PRS|AKT//acl:relcl//20 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//25 hänvisas//VB|INF|SFO//xcomp//25 till//PP//case//31 Svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//30 Näringslivs//PM|GEN//nmod:poss//31 yttrande//NN|NEU|SIN|IND|NOM//obl//27 .//MAD//punct//2
2003-11-27 N2002/4470/ESB ;Pilkington//PM|NOM//nmod//1 Floatglas//PM|NOM//nsubj//3 AB//PM|NOM//flat//1 ansluter//VB|PRS|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 till//PP//case//7 Mineralindustrins//PM|GEN//nmod:poss//7 yttrande//NN|NEU|SIN|IND|NOM//obl//3 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Transportindustriförbundet//NN|NEU|SIN|DEF|NOM//nsubj//1 konstaterar//VB|PRS|AKT//ROOT//1 med//PP//case//3 förvåning//NN|UTR|SIN|IND|NOM//obl//1 att//SN//mark//7 betänkandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//7 inte//AB//advmod//7 remitterats//VB|SUP|SFO//ccomp//1 till//PP//case//9 förbundet//NN|NEU|SIN|DEF|NOM//obl//7 som//HP|-|-|-//mark//12 transportsektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//12 företrädare//NN|UTR|PLU|IND|NOM//acl//9 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;Med//PP//case//19 tanke//NN|UTR|SIN|IND|NOM//fixed//14 på//PP//fixed//14 den//DT|UTR|SIN|DEF//det//19 korta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 tid//NN|UTR|SIN|IND|NOM//obl//25 som//HP|-|-|-//nsubj//22 således//AB//advmod//22 stått//VB|SUP|AKT//acl:relcl//19 till//PP//case//24 förfogande//NN|NEU|SIN|IND|NOM//obl//22 väljer//VB|PRS|AKT//parataxis//1 förbundet//NN|NEU|SIN|DEF|NOM//obj//25 att//SN//mark//30 här//AB//advmod//30 enbart//AB//advmod//30 kommentera//VB|INF|AKT//amod//31 frågan//NN|UTR|SIN|DEF|NOM//obj//25 ur//PP//case//34 principiellt//JJ|POS|NEU|SIN|IND|NOM//amod//34 perspektiv//NN|NEU|SIN|IND|NOM//nmod//31 .//MAD//punct//1
2003-11-27 N2002/4470/ESB ;En//DT|UTR|SIN|IND//det//3 initialt//AB|POS//advmod//2 tilldelad//PC|PRF|UTR|SIN|IND|NOM//amod//3 mängd//NN|UTR|SIN|IND|NOM//nmod//4 utsläppsrätter//NN|NEU|PLU|IND|NOM//ROOT//4 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//6 24//RG|NOM//nummod//7 Mton//NN|NEU|PLU|IND|NOM//nmod//4 koldioxid//NN|UTR|SIN|IND|NOM//conj//4
2003-11-27 N2002/4470/ESB ;Totalsumman//NN|UTR|SIN|DEF|NOM//ROOT//0 24//RG|NOM//nummod//2 Mton//NN|NEU|PLU|IND|NOM//nmod//0
2003-11-27 N2002/4470/ESB ;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//4 ://MID//punct//0
2003-11-27 N2002/4470/ESB ; //_SP////1 Delegationen//NN|UTR|SIN|DEF|NOM//nsubj//4 gör//VB|PRS|AKT//ROOT//4 bedömningen//NN|UTR|SIN|DEF|NOM//obj//4 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//9 handlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//10 behov//NN|NEU|SIN|IND|NOM//nsubj//14 av//PP//case//12 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//10 kan//VB|PRS|AKT//aux//14 uppgå//VB|INF|AKT//ccomp//4 till//PP//case//17 24//RG|NOM//nummod//17 Mton//NN|NEU|PLU|IND|NOM//obl//14 koldioxid//NN|UTR|SIN|IND|NOM//obl//14 per//PP//case//20 år//NN|NEU|SIN|IND|NOM//nmod//18 under//PP//case//23 perioden//NN|UTR|SIN|DEF|NOM//nmod//23 2005-2007//RG|NOM//obl//14 .//MAD//punct//4
2003-11-27 N2002/4470/ESB ;Följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 instanser//NN|UTR|PLU|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//3 till//PP//case//5 förslaget//NN|NEU|SIN|DEF|NOM//obl//3 (//PAD//punct//5 5//RG|NOM//nummod//8 st//NN|AN//appos//5 )//PAD//punct//3 ://MID//punct//3
2003-11-27 N2002/4470/ESB ; //_SP////10 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//appos//3 i//PP//case//15 Västernorrlands//PM|GEN//nmod:poss//15 län//NN|NEU|SIN|IND|NOM//nmod//12 ,//MID//punct//12 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//18 Mineralindustri//NN|UTR|SIN|IND|NOM//conj//12 ,//MID//punct//21 Svenskt//JJ|POS|NEU|SIN|IND|NOM//compound//21 Näringsliv//NN|NEU|SIN|IND|NOM//conj//18 ,//MID//punct//24 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 Trädbränsleföreningen//NN|UTR|SIN|DEF|NOM//conj//18 och//KN//cc//27 Lantbrukarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//27 Riksförbund//NN|NEU|SIN|IND|NOM//conj//18 .//MAD//punct//3
2003-11-27 N2002/4470/ESB ;Följande//NN|NEU|SIN|IND|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 invändningar//NN|UTR|PLU|IND|NOM//obj//1 mot//PP//case//4 förslaget//NN|NEU|SIN|DEF|NOM//nmod//2 (//PAD//punct//1 14//RG|NOM//nummod//7 st//NN|AN//appos//1 )//PAD//punct//1 ://MID//punct//1
2003-11-27 N2002/4470/ESB ; //_SP////9 Konjunkturinstitutet//PM|NOM//parataxis//1 ,//MID//punct//11 Juridiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 fakulteten//NN|UTR|SIN|DEF|NOM//appos//11 vid//PP//case//17 Uppsala//PM|GEN//nmod//17 Universitet//NN|NEU|SIN|IND|NOM//nmod//14 ,//MID//punct//21 Chalmers//PM|GEN//nmod:poss//21 Tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 Högskola//NN|UTR|SIN|IND|NOM//conj//14 ,//MID//punct//21 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//conj//14 ,//MID//punct//26 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 Energimyndighet//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//29 Sveriges//PM|GEN//nmod:poss//29 Bioenergiförening//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//29 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 Naturskyddsföreningen//PM|NOM//conj//23 ,//MID//punct//32 Miljöförbundet//NN|NEU|SIN|DEF|NOM//conj//11 Jordens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 Vänner//NN|UTR|PLU|IND|NOM//conj//11 ,//MID//punct//38 NUTEK//PM|NOM//conj//36 ,//MID//punct//42 Luleå//PM|GEN//nmod//42 Tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 Universitet//NN|NEU|SIN|IND|NOM//conj//36 ,//MID//punct//44 FöretagarFörbundet//PM|NOM//conj//36 ,//MID//punct//44 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//47 institut//NN|NEU|SIN|IND|NOM//conj//36 för//PP//case//49 kommunikationsanalys//NN|UTR|SIN|IND|NOM//nmod//47 ,//MID//punct//52 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 väg-//NN|UTR|-|-|SMS//conj//49 och//KN//cc//54 transportinstitut//NN|NEU|SIN|IND|NOM//conj//49 och//KN//cc//56 Skogsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//49 .//MAD//punct//1
