Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 19//RG|NOM//nummod//5 december//NN|UTR|SIN|IND|NOM//nmod//0 2002//RG|NOM//nummod//5 .//MAD//punct//0
3.2 Varför digitalt?;Om//SN//mark//2 man//PN|UTR|SIN|IND|SUB//nsubj//2 tar//VB|PRS|AKT//advcl//12 prov//NN|NEU|SIN|IND|NOM//obj//2 (//PAD//punct//5 samples//UO//appos//3 )//PAD//punct//5 av//PP//case//10 dessa//DT|UTR/NEU|PLU|DEF//det//10 kontinuerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 vågformer//NN|UTR|PLU|IND|NOM//obl//2 ,//MID//punct//12 mäter//VB|PRS|AKT//ROOT//12 och//KN//cc//14 fixerar//VB|PRS|AKT//conj//12 dessa//DT|UTR/NEU|PLU|DEF//det//16 värden//NN|NEU|PLU|IND|NOM//obj//14 med//PP//case//19 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 intervaller//NN|NEU|PLU|IND|NOM//obl//14 ,//MID//punct//12 då//AB//advmod//22 får//VB|PRS|AKT//conj//12 dessa//DT|UTR/NEU|PLU|DEF//det//24 prov//NN|NEU|PLU|IND|NOM//nsubj//22 någon//DT|UTR|SIN|IND//det//26 typ//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//28 siffervärden//NN|NEU|PLU|IND|NOM//nmod//26 som//HP|-|-|-//nsubj//30 motsvarar//VB|PRS|AKT//acl:relcl//28 mätvärdena//NN|NEU|PLU|DEF|NOM//obj//30 vid//PP//case//33 intervallerna//NN|UTR|PLU|DEF|NOM//nmod//31 .//MAD//punct//12
3.2 Varför digitalt?;Jämför//VB|IMP|AKT//parataxis//12 t.ex.//AB|AN//advmod//35 en//DT|UTR|SIN|IND//det//39 analog//JJ|POS|UTR|SIN|IND|NOM//amod//39 klocka//NN|UTR|SIN|IND|NOM//obj//35 med//PP//case//42 en//DT|UTR|SIN|IND//det//42 digital//JJ|POS|UTR|SIN|IND|NOM//obl//35 .//MAD//punct//35
3.2 Varför digitalt?;En//DT|UTR|SIN|IND//det//46 analog//JJ|POS|UTR|SIN|IND|NOM//amod//46 klocka//NN|UTR|SIN|IND|NOM//nsubj//47 visar//VB|PRS|AKT//conj//12 tiden//NN|UTR|SIN|DEF|NOM//obj//47 i//PP//case//50 form//NN|UTR|SIN|IND|NOM//obl//47 av//PP//case//54 en//DT|UTR|SIN|IND//det//54 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//amod//54 ström//NN|UTR|SIN|IND|NOM//nmod//50 ,//MID//punct//60 medan//SN//mark//60 en//DT|UTR|SIN|IND//det//58 digital//JJ|POS|UTR|SIN|IND|NOM//nmod//59 klocka//NN|UTR|SIN|IND|NOM//nsubj//60 samplar//VB|PRS|AKT//advcl//47 tiden//NN|UTR|SIN|DEF|NOM//obj//60 och//KN//cc//63 visar//VB|PRS|AKT//conj//47 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//63 i//PP//case//68 åtskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//68 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 steg//NN|NEU|PLU|IND|NOM//obl//63 ,//MID//punct//47
3.2 Varför digitalt?;Varför//HA//advmod//1 använda//VB|INF|AKT//ROOT//1 digital//JJ|POS|UTR|SIN|IND|NOM//amod//3 teknik//NN|UTR|SIN|IND|NOM//obj//1 när//HA//mark//7 vi//PN|UTR|PLU|DEF|SUB//nsubj//7 ändå//AB//advmod//7 lever//VB|PRS|AKT//advcl//1 i//PP//case//11 en//DT|UTR|SIN|IND//det//11 analog//JJ|POS|UTR|SIN|IND|NOM//amod//11 värld//NN|UTR|SIN|IND|NOM//obl//7 ?//MID//punct//1
3.2 Varför digitalt?;Därför//HA//mark//17 att//SN//fixed//13 digital//JJ|POS|UTR|SIN|IND|NOM//amod//16 teknik//NN|UTR|SIN|IND|NOM//nsubj//17 ger//VB|PRS|AKT//advcl//37 oss//PN|UTR|PLU|DEF|OBJ//iobj//17 förmågor//NN|UTR|PLU|IND|NOM//obj//17 som//HP|-|-|-//obj//25 vi//PN|UTR|PLU|DEF|SUB//nsubj//25 annars//AB//advmod//25 inte//AB//advmod//25 skulle//VB|PRT|AKT//aux//25 ha//VB|INF|AKT//acl:relcl//19 .//MAD//punct//17
3.2 Varför digitalt?;Väl//AB|POS//advmod//28 inne//AB//advmod//32 i//PP//case//32 den//DT|UTR|SIN|DEF//det//32 digitala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 domänen//NN|UTR|SIN|DEF|NOM//obl//17 kan//VB|PRS|AKT//aux//37 de//DT|UTR/NEU|PLU|DEF//det//36 diskreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 numren//NN|NEU|PLU|DEF|NOM//nsubj:pass//37 läsas//VB|PRS|SFO//conj//1 ,//MID//punct//39 förflyttas//VB|INF|SFO//conj//37 ,//MID//punct//37 analyseras//VB|INF|SFO//conj//37 och//KN//cc//43 manipuleras//VB|INF|SFO//conj//37 utan//PP//mark//48 att//SN//mark//48 någon//DT|UTR|SIN|IND//det//47 information//NN|UTR|SIN|IND|NOM//nsubj//48 går//VB|PRS|AKT//advcl//37 förlorad//PC|PRF|UTR|SIN|IND|NOM//xcomp//48 .//MAD//punct//1
3.2 Varför digitalt?;Den//DT|UTR|SIN|DEF//det//53 analoga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 klockan//NN|UTR|SIN|DEF|NOM//nsubj//54 lämnar//VB|PRS|AKT//parataxis//1 utrymme//NN|NEU|SIN|IND|NOM//obj//54 för//PP//case//57 tolkning//NN|UTR|SIN|IND|NOM//obl//54 ,//MID//punct//62 medan//SN//mark//62 den//DT|UTR|SIN|DEF//det//61 digitala//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//62 visar//VB|PRS|AKT//conj//1 tiden//NN|UTR|SIN|DEF|NOM//obj//62 i//PP//case//67 åtskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 steg//NN|NEU|PLU|IND|NOM//obl//62 som//HP|-|-|-//nsubj//70 inte//AB//advmod//70 ger//VB|PRS|AKT//acl:relcl//67 något//DT|NEU|SIN|IND//det//72 utrymme//NN|NEU|SIN|IND|NOM//obj//70 för//PP//case//74 tolkning//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//62
3.2 Varför digitalt?;Tolkningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//80 har//VB|PRS|AKT//aux//80 där//AB//advmod//80 redan//AB//advmod//80 gjorts//VB|SUP|SFO//conj//1 .//MAD//punct//1
3.2 Varför digitalt?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1 leder//VB|PRS|AKT//ROOT//1 oss//PN|UTR|PLU|DEF|OBJ//obj//1 till//PP//case//4 betydelsen//NN|UTR|SIN|DEF|NOM//obl//1 av//PP//case//6 tolkningsprocessen//NN|UTR|SIN|DEF|NOM//nmod//4 (//PAD//punct//1 från//PP//case//9 analogt//AB|POS//advmod//11 till//PP//case//11 digitalt//JJ|POS|NEU|SIN|IND|NOM//advmod//1 )//PAD//punct//1 .//MAD//punct//1
3.2 Varför digitalt?;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//16 bör//VB|PRS|AKT//aux//16 göras//VB|INF|SFO//parataxis//1 med//PP//case//20 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//20 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 precision//NN|UTR|SIN|IND|NOM//obl//16 i//PP//case//22 inläsningen//NN|UTR|SIN|DEF|NOM//obl//16 av//PP//case//26 den//DT|UTR|SIN|DEF//det//26 analoga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 källan//NN|UTR|SIN|DEF|NOM//nmod//22 och//KN//cc//30 med//PP//case//30 hög//JJ|POS|UTR|SIN|IND|NOM//amod//30 uppmärksamhet//NN|UTR|SIN|IND|NOM//conj//26 på//PP//case//16
3.2 Varför digitalt?;den//DT|UTR|SIN|DEF//det//2 analoga-digitala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 konverteringsprocessen//NN|UTR|SIN|DEF|NOM//nsubj//6 .//MAD//punct//2
3.2 Varför digitalt?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//6 är//VB|PRS|AKT//cop//6 en//PN|UTR|SIN|IND|SUB/OBJ//ROOT//6 av//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 mest//AB|SUV//advmod//10 krävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 faserna//NN|UTR|PLU|DEF|NOM//nmod//6 i//PP//case//13 bevarandeprocessen//NN|UTR|SIN|DEF|NOM//nmod//11 ,//MID//punct//6 och//KN//cc//16 kräver//VB|PRS|AKT//conj//6 en//DT|UTR|SIN|IND//det//18 myckenhet//NN|UTR|SIN|IND|NOM//obj//16 av//PP//case//20 tid//NN|UTR|SIN|IND|NOM//nmod//18 ,//MID//punct//22 ansträngningar//NN|UTR|PLU|IND|NOM//conj//20 och//KN//cc//24 pengar//NN|UTR|PLU|IND|NOM//conj//20 .//MID//punct//6
3.2 Varför digitalt?;Om//SN//mark//28 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//28 utförs//VB|PRS|SFO//advcl//33 korrekt//AB|POS//advmod//28 behöver//VB|PRS|AKT//aux//33 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//33 bara//AB//advmod//33 utföras//VB|INF|SFO//parataxis//6 en//DT|UTR|SIN|IND//det//35 gång//NN|UTR|SIN|IND|NOM//nsubj:pass//33 .//MAD//punct//6
3.2 Varför digitalt?;SLBA//PM|NOM//nsubj//7 ,//MID//punct//0 liksom//PP//case//3 resten//NN|UTR|SIN|DEF|NOM//obl//0 av//PP//case//5 världen//NN|UTR|SIN|DEF|NOM//nmod//3 ,//MID//punct//0 har//VB|PRS|AKT//ROOT//7 fördel//NN|UTR|SIN|IND|NOM//obj//7 av//PP//case//12 den//DT|UTR|SIN|DEF//det//12 digitala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 representationen//NN|UTR|SIN|DEF|NOM//nmod//8 av//PP//case//15 audiovisuellt//JJ|POS|NEU|SIN|IND|NOM//amod//15 material//NN|NEU|SIN|IND|NOM//nmod//12 därför//HA//mark//22 att//SN//fixed//16 den//DT|UTR|SIN|DEF//det//19 digitala//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 mer//AB|KOM//advmod//22 robust//JJ|POS|NEU|SIN|IND|NOM//advcl//7 än//KN//mark//25 den//DT|UTR|SIN|DEF//det//25 analoga//JJ|POS|UTR/NEU|SIN|DEF|NOM//acl//22 ,//MID//punct//7 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//28 skapar//VB|PRS|AKT//conj//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 möjligheter//NN|UTR|PLU|IND|NOM//obj//28 och//KN//cc//32 tillhandahåller//VB|PRS|AKT//conj//28 dessutom//AB//advmod//32 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//35 upplösning//NN|UTR|SIN|IND|NOM//obj//32 för//PP//mark//38 att//IE//mark//38 rekonstruera//VB|INF|AKT//advcl//32 originalet//NN|NEU|SIN|DEF|NOM//obj//38 för//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//43 ändamål//NN|NEU|PLU|IND|NOM//obl//38 .//MAD//punct//7

3.3 Varför digitalisera?;När//HA//mark//3 arkivmaterialet//NN|NEU|SIN|DEF|NOM//nsubj//3 väl//AB|POS//advmod//3 befinner//VB|PRS|AKT//advcl//17 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 i//PP//case//8 den//DT|UTR|SIN|DEF//det//8 digitala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 domänen//NN|UTR|SIN|DEF|NOM//obl//3 och//KN//cc//12 är//VB|PRS|AKT//cop//12 en//DT|UTR|SIN|IND//det//12 del//NN|UTR|SIN|IND|NOM//conj//3 av//PP//case//15 ett//DT|NEU|SIN|IND//det//15 datasystem//NN|NEU|SIN|IND|NOM//nmod//12 ,//MID//punct//17 separeras//VB|PRS|SFO//ROOT//17 de//DT|UTR/NEU|PLU|DEF//det//22 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 och//KN//cc//21 logiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//19 formaten//NN|NEU|PLU|DEF|NOM//nsubj:pass//17 (//PAD//punct//17 se//VB|IMP|AKT//parataxis//17 avsnitt//NN|NEU|PLU|IND|NOM//nmod//26 8)//RG|NOM//obj//24 .//MAD//punct//17
3.3 Varför digitalisera?;Bortsett//PC|PRF|NEU|SIN|IND|NOM//advmod//31 från//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 fördelar//NN|UTR|PLU|IND|NOM//obl//17 som//HP|-|-|-//nsubj:pass//33 nämnts//VB|SUP|SFO//acl:relcl//31 ovan//AB//advmod//33 ,//MID//punct//36 blir//VB|PRS|AKT//conj//17 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//36 nu//AB//advmod//36 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//36 att//IE//mark//41 närma//VB|INF|AKT//xcomp//36 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//41 bevarandeproblematiken//NN|UTR|SIN|DEF|NOM//obj//41 på//PP//case//48 ett//DT|NEU|SIN|IND//det//48 helt//AB|POS//advmod//47 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//48 sätt//NN|NEU|SIN|IND|NOM//nmod//43 .//MAD//punct//17
3.3 Varför digitalisera?;Innan//SN//mark//3 denna//DT|UTR|SIN|DEF//det//2 separation//NN|UTR|SIN|IND|NOM//nsubj//3 skedde//VB|PRT|AKT//advcl//6 var//VB|PRT|AKT//cop//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//6 att//IE//mark//8 lagra//VB|INF|AKT//csubj//6 både//KN//cc//14 det//DT|NEU|SIN|DEF//det//14 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 och//KN//cc//13 logiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//11 formatet//NN|NEU|SIN|DEF|NOM//obj//8 som//KN//case//17 en//DT|UTR|SIN|IND//det//17 enhet//NN|UTR|SIN|IND|NOM//nmod//14 .//MID//punct//6
3.3 Varför digitalisera?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 gäller//VB|PRS|AKT//parataxis//6 även//AB//advmod//20 digitala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 AV-format//NN|NEU|SIN|DEF|NOM//obj//20 som//KN//case//25 Compact//PM|NOM//obl//20 Disc//PM|NOM//flat//25 ,//MID//punct//28 Mini//PM|NOM//conj//25 Disc//PM|NOM//flat//28 ,//MID//punct//31 DV//PM|NOM//conj//25 ,//MID//punct//33 DVCPRO//PM|NOM//conj//25 ,//MID//punct//36 Digital//PM|NOM//nmod//36 Betacam//PM|NOM//conj//25 etc.//AB|AN//conj//25 Med//PP//case//45 undantag//NN|NEU|SIN|IND|NOM//fixed//38 för//PP//fixed//38 en//DT|UTR|SIN|IND//det//42 del//NN|UTR|SIN|IND|NOM//nmod//45 nyare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 format//NN|NEU|PLU|IND|NOM//obl//20 innebär//VB|PRS|AKT//conj//6 migrering//NN|UTR|SIN|IND|NOM//obj//46 realtidsöverföring//NN|UTR|SIN|IND|NOM//obj//46 av//PP//case//51 varje//DT|UTR/NEU|SIN|IND//det//51 bärare//NN|UTR|SIN|IND|NOM//nmod//48 ,//MID//punct//58 vilka//HP|UTR/NEU|PLU|IND//nsubj//58 i//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//57 fall//NN|NEU|PLU|IND|NOM//obl//58 innehåller//VB|PRS|AKT//acl:relcl//51 liten//JJ|POS|UTR|SIN|IND|NOM//amod//60 inspelningstid//NN|UTR|SIN|IND|NOM//obj//58 och//KN//cc//63 som//HP|-|-|-//nsubj//63 utgör//VB|PRS|AKT//conj//58 en//DT|UTR|SIN|IND//det//66 tidskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 process//NN|UTR|SIN|IND|NOM//obj//63 som//HP|-|-|-//nsubj//69 vanligtvis//AB//advmod//69 ger//VB|PRS|AKT//acl:relcl//66 kvalitetsförluster//NN|UTR|PLU|IND|NOM//obj//69 .//MAD//punct//6
3.3 Varför digitalisera?;Väl//AB|POS//advmod//1 digitaliserat//PC|PRF|NEU|SIN|IND|NOM//nsubj//2 ligger//VB|PRS|AKT//ROOT//2 inte//AB//advmod//2 fokus//NN|NEU|SIN|IND|NOM//nsubj//2 längre//AB|KOM//advmod//2 på//PP//case//9 det//DT|NEU|SIN|DEF//det//9 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 formatet//NN|NEU|SIN|DEF|NOM//obl//2 .//MID//punct//2
3.3 Varför digitalisera?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 är//VB|PRS|AKT//parataxis//2 naturligtvis//AB//advmod//12 fortfarande//AB//advmod//12 av//PP//case//17 stor//JJ|POS|UTR|SIN|IND|NOM//amod//17 betydelse//NN|UTR|SIN|IND|NOM//obl//12 ,//MID//punct//21 men//KN//cc//21 nu//AB//advmod//21 blir//VB|PRS|AKT//conj//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//21 och//KN//cc//25 enkelt//JJ|POS|NEU|SIN|IND|NOM//conj//23 att//IE//mark//27 migrera//VB|INF|AKT//acl//25 med//PP//case//29 automatik//NN|UTR|SIN|IND|NOM//obl//27 och//KN//cc//32 utan//PP//case//32 kvalitetsförluster//NN|UTR|PLU|IND|NOM//conj//29 .//MID//punct//21
3.3 Varför digitalisera?;Mycket//AB|POS//advmod//35 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 programtid//NN|UTR|SIN|IND|NOM//nsubj//37 får//VB|PRS|AKT//parataxis//21 plats//NN|UTR|SIN|IND|NOM//obj//37 på//PP//case//42 varje//DT|UTR/NEU|SIN|IND//det//42 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//42 bärare//NN|UTR|SIN|IND|NOM//obl//37 ,//MID//punct//44 överföring//NN|UTR|SIN|IND|NOM//nsubj//46 kan//VB|PRS|AKT//aux//46 ske//VB|INF|AKT//parataxis//12 betydligt//AB//advmod//48 snabbare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//46 än//KN//case//50 realtid//NN|UTR|SIN|IND|NOM//obl//46 ,//MID//punct//46 och//KN//cc//56 automatiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 stickprov//NN|NEU|PLU|IND|NOM//nsubj:pass//56 kan//VB|PRS|AKT//aux//56 göras//VB|INF|SFO//conj//46 för//PP//mark//59 att//IE//mark//59 känna//VB|INF|AKT//advcl//56 av//PL//case//62 fysiskt//JJ|POS|NEU|SIN|IND|NOM//amod//62 förfall//NN|NEU|SIN|IND|NOM//obl//59 ,//MID//punct//66 vilket//HP|NEU|SIN|IND//nsubj//66 kan//VB|PRS|AKT//aux//66 resultera//VB|INF|AKT//advcl//59 i//PP//mark//72 att//SN//mark//72 en//DT|UTR|SIN|IND//det//71 ny//JJ|POS|UTR|SIN|IND|NOM//amod//71 kopia//NN|UTR|SIN|IND|NOM//nsubj:pass//72 skapas//VB|PRS|SFO//advcl//66 med//PP//case//74 automatik//NN|UTR|SIN|IND|NOM//obl//72 .//MID//punct//12
3.3 Varför digitalisera?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//77 handlar//VB|PRS|AKT//parataxis//12 endast//AB//advmod//77 om//PP//case//80 migreringsvinsterna//NN|UTR|PLU|DEF|NOM//obl//77 .//MID//punct//77
3.3 Varför digitalisera?;Som//HP|-|-|-//nsubj:pass//83 nämns//VB|PRS|SFO//advcl//77 i//PP//case//86 avsnitt//NN|NEU|SIN|IND|NOM//nmod//86 12.3//RG|NOM//obl//83 har//VB|PRS|AKT//aux//88 SLBA//PM|NOM//parataxis//12 framgångsrikt//AB|POS//advmod//88 (//PAD//punct//93 och//KN//cc//93 relativt//AB|POS//advmod//93 problemfritt//JJ|POS|NEU|SIN|IND|NOM//conj//12 )//PAD//punct//93 migrerat//VB|SUP|AKT//advcl//12 5//RG|NOM//nummod//97 550//RG|NOM//nummod//100 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 nyhetsfilmer//NN|UTR|PLU|IND|NOM//obj//95 (//PAD//punct//95 SF-Journalerna//PM|NOM//appos//95 )//PAD//punct//95 från//PP//case//105 DLTtill//NN|UTR|SIN|DEF|GEN//obl//106 LTO-band//PM|NOM//dislocated//12 som//HP|-|-|-//mark//108 lagringsformat//NN|NEU|SIN|IND|NOM//obl//12 .//MAD//punct//12
3.3 Varför digitalisera?;Eftersom//SN//mark//4 fokus//NN|NEU|SIN|IND|NOM//fixed//0 inte//AB//advmod//3 längre//AB|KOM//advmod//4 ligger//VB|PRS|AKT//advcl//9 på//PP//case//8 det//DT|NEU|SIN|DEF//det//8 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 formatet//NN|NEU|SIN|DEF|NOM//obl//4 flyttas//VB|PRS|SFO//ROOT//9 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//9 istället//AB//advmod//9 till//PP//case//15 det//DT|NEU|SIN|DEF//det//15 logiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 formatet//NN|NEU|SIN|DEF|NOM//obl//9 och//KN//cc//17 IT-systemet//NN|NEU|SIN|DEF|NOM//conj//15 .//MAD//punct//9
3.3 Varför digitalisera?;Logiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 format//NN|NEU|PLU|IND|NOM//nsubj//21 tenderar//VB|PRS|AKT//parataxis//9 att//IE//mark//26 vara//VB|INF|AKT//cop//26 mycket//AB|POS//advmod//25 mer//AB|KOM//advmod//26 dynamiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//21 ,//MID//punct//26 t.o.m.//AB|AN//advmod//30 mer//AB|KOM//advmod//30 sårbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//26 till//PP//case//33 sin//PS|UTR|SIN|DEF//nmod:poss//33 karaktär//NN|UTR|SIN|IND|NOM//obl//30 ,//MID//punct//26 än//KN//mark//37 de//DT|UTR/NEU|PLU|DEF//det//37 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//26 .//MAD//punct//9
3.3 Varför digitalisera?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//40 kräver//VB|PRS|AKT//parataxis//9 uppsikt//NN|UTR|SIN|IND|NOM//xcomp//40 och//KN//cc//43 kontroll//NN|UTR|SIN|IND|NOM//conj//41 med//PP//case//46 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 tidsintervaller//NN|UTR|PLU|IND|NOM//nmod//43 ,//MID//punct//48 uppföljning//NN|UTR|SIN|IND|NOM//parataxis//9 av//PP//case//50 utveckling//NN|UTR|SIN|IND|NOM//nmod//48 åtminstone//AB//advmod//53 några//DT|UTR/NEU|PLU|IND//det//53 gånger//NN|UTR|PLU|IND|NOM//nmod//48 om//PP//case//55 året//NN|NEU|SIN|DEF|NOM//nmod//53 ,//MID//punct//48 helst//AB|SUV//advmod//58 kontinuerligt//AB|POS//advmod//48 .//MAD//punct//9
3.3 Varför digitalisera?;Utöver//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 mycket//AB|POS//advmod//3 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 fördelarna//NN|UTR|PLU|DEF|NOM//obl//7 ur//PP//case//6 bevarandesynpunkt//NN|UTR|SIN|IND|NOM//nmod//4 erbjuder//VB|PRS|AKT//ROOT//7 digitaliseringen//NN|UTR|SIN|DEF|NOM//nsubj//7 också//AB//advmod//7 möjligheter//NN|UTR|PLU|IND|NOM//obj//7 att//IE//mark//13 starkt//AB|POS//advmod//13 öka//VB|INF|AKT//acl//10 tillgängligheten//NN|UTR|SIN|DEF|NOM//obj//13 .//MAD//punct//7
3.3 Varför digitalisera?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 skapar//VB|PRS|AKT//parataxis//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 användningsområden//NN|NEU|PLU|IND|NOM//obj//17 och//KN//cc//23 ett//DT|NEU|SIN|IND//det//23 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 utnyttjande//NN|NEU|SIN|IND|NOM//conj//17 av//PP//case//25 innehållet//NN|NEU|SIN|DEF|NOM//nmod//23 .//MID//punct//17
3.3 Varför digitalisera?;Här//AB//advmod//28 följer//VB|PRS|AKT//conj//17 två//RG|NOM//nummod//31 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 exempel//NN|NEU|PLU|IND|NOM//obj//28 från//PP//case//34 SLBAs//PM|GEN//amod//34 digitalisering//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//36 SFs//PM|GEN//nmod//34 Journalfilmer//NN|UTR|PLU|IND|NOM//flat//36 .//MAD//punct//17
3.3 Varför digitalisera?;1//RG|NOM//nummod//4 )//PAD//punct//0 Innan//SN//mark//4 digitaliseringen//NN|UTR|SIN|DEF|NOM//nsubj//4 hade//VB|PRT|AKT//ROOT//4 blott//AB|POS//advmod//4 en//DT|UTR|SIN|IND//det//7 handfull//JJ|POS|UTR|SIN|IND|NOM//nmod//8 människor//NN|UTR|PLU|IND|NOM//obj//4 tillgång//NN|UTR|SIN|IND|NOM//obj//4 till//PP//case//12 dessa//DT|UTR/NEU|PLU|DEF//det//12 filmer//NN|UTR|PLU|IND|NOM//obl//4 ,//MID//punct//20 och//KN//cc//20 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//20 var//VB|PRT|AKT//aux:pass//20 i//PP//case//19 sin//PS|UTR|SIN|DEF//nmod:poss//19 tur//NN|UTR|SIN|IND|NOM//obl//20 tvungna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//4 att//IE//mark//22 vänta//VB|INF|AKT//xcomp//20 i//PP//case//24 dagar//NN|UTR|PLU|IND|NOM//obl//22 för//PP//mark//28 att//IE//mark//28 få//VB|INF|AKT//aux//28 se//VB|INF|AKT//advcl//22 filmerna//NN|UTR|PLU|DEF|NOM//obj//28 .//MAD//punct//4
