11 Regleringar och regleringsmyndigheter ;Branscher//NN|UTR|PLU|IND|NOM//nsubj//5 och//KN//cc//3 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 företag//NN|NEU|PLU|IND|NOM//conj//0 är//VB|PRS|AKT//cop//5 föremål//NN|NEU|PLU|IND|NOM//ROOT//5 för//PP//case//10 en//DT|UTR|SIN|IND//det//8 mängd//NN|UTR|SIN|IND|NOM//nmod//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 regleringar//NN|UTR|PLU|IND|NOM//nmod//5 .//MAD//punct//5
11 Regleringar och regleringsmyndigheter ;OECD//PM|NOM//nsubj//4 (//PAD//punct//0 1997//RG|NOM//nummod//0 )//PAD//punct//0 skiljer//VB|PRS|AKT//ROOT//4 på//PP//case//7 tre//RG|NOM//nummod//7 typer//NN|UTR|PLU|IND|NOM//obl//4 av//PP//case//9 regleringar//NN|UTR|PLU|IND|NOM//nmod//7 ://MID//punct//7
11 Regleringar och regleringsmyndigheter ;ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//7 ,//MID//punct//13 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//11 och//KN//cc//15 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//11 .//MAD//punct//7
11 Regleringar och regleringsmyndigheter ;Ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 regleringar//NN|UTR|PLU|IND|NOM//nsubj//19 syftar//VB|PRS|AKT//conj//4 bl.a.//AB|AN//advmod//19 till//PP//mark//23 att//IE//mark//23 påverka//VB|INF|AKT//advcl//19 prissättning//NN|UTR|SIN|IND|NOM//obj//23 samt//KN//cc//26 in-//AB|SMS//conj//24 och//KN//cc//28 utträde//NN|NEU|SIN|IND|NOM//conj//24 på//PP//case//30 marknader//NN|UTR|PLU|IND|NOM//nmod//28 .//MAD//punct//4
11 Regleringar och regleringsmyndigheter ;Sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 regleringar//NN|UTR|PLU|IND|NOM//nsubj//34 syftar//VB|PRS|AKT//parataxis//4 t.ex.//AB|AN//advmod//34 till//PP//mark//38 att//IE//mark//38 skydda//VB|INF|AKT//advcl//34 eller//KN//cc//40 förbättra//VB|INF|AKT//conj//38 hälsa//NN|UTR|SIN|IND|NOM//obj//38 och//KN//cc//43 säkerhet//NN|UTR|SIN|IND|NOM//conj//41 .//MAD//punct//4
11 Regleringar och regleringsmyndigheter ;Administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 regleringar//NN|UTR|PLU|IND|NOM//nsubj//47 har//VB|PRS|AKT//conj//4 bl.a.//AB|AN//advmod//47 till//PP//case//50 syfte//NN|NEU|SIN|IND|NOM//obl//47 att//IE//mark//52 tillförsäkra//VB|INF|AKT//advcl//47 myndigheterna//NN|UTR|PLU|DEF|NOM//amod//54 information//NN|UTR|SIN|IND|NOM//obj//52 .//MID//punct//4
11 Regleringar och regleringsmyndigheter ;Dessa//DT|UTR/NEU|PLU|DEF//det//58 tre//RG|NOM//nummod//58 typer//NN|UTR|PLU|IND|NOM//nsubj:pass//65 av//PP//case//60 regleringar//NN|UTR|PLU|IND|NOM//nmod//58 kan//VB|PRS|AKT//aux//65 i//PP//case//64 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 utsträckning//NN|UTR|SIN|IND|NOM//obl//65 användas//VB|INF|SFO//parataxis//4 för//PP//mark//68 att//IE//mark//68 hantera//VB|INF|AKT//advcl//65 orsakerna//NN|UTR|PLU|DEF|NOM//obj//68 till//PP//case//71 marknadsmisslyckanden//NN|NEU|PLU|IND|NOM//obl//68 ,//MID//punct//71 dvs.//AB|AN//advmod//74 marknadsmakt//NN|UTR|SIN|IND|NOM//appos//71 ,//MID//punct//77 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 effekter//NN|UTR|PLU|IND|NOM//conj//74 och//KN//cc//80 asymmetrisk//JJ|POS|UTR|SIN|IND|NOM//amod//80 information//NN|UTR|SIN|IND|NOM//conj//74 .//MAD//punct//4
11 Regleringar och regleringsmyndigheter ;Reglering//NN|UTR|SIN|IND|NOM//nsubj//28 och//KN//cc//6 ///MID//cc//1 eller//KN//cc//4 tillsyn//NN|UTR|SIN|IND|NOM//conj//2 kan//VB|PRS|AKT//aux//6 ske//VB|INF|AKT//conj//0 med//PP//case//11 hjälp//NN|UTR|SIN|IND|NOM//fixed//7 av//PP//fixed//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 slag//NN|NEU|PLU|IND|NOM//obl//6 av//PP//case//13 medel//NN|NEU|PLU|IND|NOM//nmod//11 som//HP|-|-|-//nsubj//17 ofta//AB|POS//advmod//17 är//VB|PRS|AKT//cop//17 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//13 av//PP//case//19 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//17 (//PAD//punct//21 SOU//PM|NOM//appos//0 2003:22//RG|NOM//punct//21 )//PAD//punct//21 .//MID//punct//0
11 Regleringar och regleringsmyndigheter ;Ett//DT|NEU|SIN|IND//det//26 medel//NN|NEU|SIN|IND|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 normgivning//NN|UTR|SIN|IND|NOM//nsubj:pass//146 ,//MID//punct//28 dvs.//AB|AN//advmod//31 etablerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//appos//28 av//PP//case//33 regelverk//NN|NEU|PLU|IND|NOM//nmod//31 –//PAD//punct//35 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//28 som//HP|-|-|-//nsubj:pass//40 i//PP//case//39 dagligt//JJ|POS|NEU|SIN|IND|NOM//amod//39 tal//NN|NEU|SIN|IND|NOM//obl//40 kallas//VB|PRS|SFO//acl:relcl//35 reglering//NN|UTR|SIN|IND|NOM//xcomp//40 .//MAD//punct//35
11 Regleringar och regleringsmyndigheter ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 innefattar//VB|PRS|AKT//parataxis//28 dels//KN//advmod//44 lagstiftning//NN|UTR|SIN|IND|NOM//obj//44 ,//MID//punct//49 dels//KN//advmod//49 utformande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//44 av//PP//case//52 detaljerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 regler//NN|UTR|PLU|IND|NOM//nmod//49 och//KN//cc//54 tillämpningsbestämmelser//NN|UTR|PLU|IND|NOM//conj//52 inom//PP//case//58 ramen//NN|UTR|SIN|DEF|NOM//fixed//55 för//PP//fixed//55 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//54 .//MAD//punct//44
11 Regleringar och regleringsmyndigheter ;Det//DT|NEU|SIN|DEF//expl//62 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//62 görs//VB|PRS|SFO//conj//44 av//PP//case//64 regleringsmyndigheterna//NN|UTR|PLU|DEF|NOM//obl:agent//62 och//KN//cc//67 kan//VB|PRS|AKT//aux//67 komma//VB|INF|AKT//conj//62 till//PP//case//69 uttryck//NN|NEU|SIN|IND|NOM//obl//67 i//PP//case//72 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//72 författningar//NN|UTR|PLU|IND|NOM//obl//67 ,//MID//punct//75 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 råd//NN|NEU|PLU|IND|NOM//conj//72 etc.//AB|AN//advmod//67 Ett//DT|NEU|SIN|IND//det//79 annat//JJ|POS|NEU|SIN|IND|NOM//amod//79 medel//NN|NEU|SIN|IND|NOM//obl//67 är//VB|PRS|AKT//cop//79 att//IE//mark//82 övervaka//VB|INF|AKT//csubj//79 att//SN//mark//85 efterlevnad//NN|UTR|SIN|IND|NOM//nsubj//85 sker//VB|PRS|AKT//ccomp//82 av//PP//case//88 dessa//DT|UTR/NEU|PLU|DEF//det//88 regelverk//NN|NEU|PLU|IND|NOM//obl//85 ,//MID//punct//90 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//85 som//HP|-|-|-//nsubj:pass//93 traditionellt//AB|POS//advmod//93 definieras//VB|PRS|SFO//acl:relcl//90 som//KN//case//95 tillsyn//NN|UTR|SIN|IND|NOM//obl//93 .//MID//punct//44
11 Regleringar och regleringsmyndigheter ;Ett//DT|NEU|SIN|IND//det//99 tredje//RO|NOM//amod//99 medel//NN|NEU|SIN|IND|NOM//nsubj//102 är//VB|PRS|AKT//cop//102 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 typer//NN|UTR|PLU|IND|NOM//parataxis//44 av//PP//case//104 sanktioner//NN|UTR|PLU|IND|NOM//nmod//102 i//PP//case//107 den//DT|UTR|SIN|DEF//det//107 mån//NN|UTR|SIN|IND|NOM//nmod//104 regelverken//NN|NEU|PLU|DEF|NOM//nsubj:pass//110 inte//AB//advmod//110 följs//VB|PRS|SFO//acl:relcl//102 .//MAD//punct//44
11 Regleringar och regleringsmyndigheter ;Sanktionerna//NN|UTR|PLU|DEF|NOM//nsubj//115 kan//VB|PRS|AKT//aux//115 vara//VB|INF|AKT//cop//115 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//44 eller//KN//cc//117 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//115 .//MAD//punct//115
11 Regleringar och regleringsmyndigheter ;En//DT|UTR|SIN|IND//det//121 administrativ//JJ|POS|UTR|SIN|IND|NOM//amod//121 sanktion//NN|UTR|SIN|IND|NOM//conj//115 ,//MID//punct//121 t.ex.//AB|AN//advmod//124 avgifter//NN|UTR|PLU|IND|NOM//appos//121 och//KN//cc//126 viten//NN|NEU|PLU|IND|NOM//conj//124 ,//MID//punct//115 kan//VB|PRS|AKT//aux//132 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//132 normalt//AB|POS//advmod//132 själv//JJ|POS|UTR|SIN|IND|NOM//fixed//130 besluta//VB|INF|AKT//conj//28 om//PP//case//132 .//MAD//punct//132
11 Regleringar och regleringsmyndigheter ;En//DT|UTR|SIN|IND//det//137 straffrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//137 sanktion//NN|UTR|SIN|IND|NOM//appos//132 ,//MID//punct//137 t.ex.//AB|AN//advmod//140 böter//NN|UTR|PLU|IND|NOM//appos//137 och//KN//cc//142 fängelse//NN|NEU|SIN|IND|NOM//conj//140 ,//MID//punct//132 kan//VB|PRS|AKT//aux//146 endast//AB//advmod//146 utdömas//VB|INF|SFO//ROOT//146 inom//PP//case//152 ramen//NN|UTR|SIN|DEF|NOM//fixed//147 av//PP//fixed//147 det//DT|NEU|SIN|DEF//det//152 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//152 systemet//NN|NEU|SIN|DEF|NOM//obl//146 .//MAD//punct//146
11 Regleringar och regleringsmyndigheter ;11.2//RG|NOM//nmod//155 Regleringars//NN|UTR|PLU|IND|GEN//nmod:poss//156 inriktning//NN|UTR|SIN|IND|NOM//parataxis//146 och//KN//cc//158 form//NN|UTR|SIN|IND|NOM//conj//156
11 Regleringar och regleringsmyndigheter ;Bergman//PM|NOM//nsubj//5 m.fl.//AB|AN//flat//0 (//PAD//punct//3 1999//RG|NOM//nmod//1 )//PAD//punct//3 pekar//VB|PRS|AKT//ROOT//5 på//PP//mark//11 att//SN//mark//11 en//DT|UTR|SIN|IND//det//9 nätverksindustri//NN|UTR|SIN|IND|NOM//nsubj:pass//11 kan//VB|PRS|AKT//aux//11 karaktäriseras//VB|INF|SFO//ccomp//5 av//PP//mark//15 att//SN//mark//15 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//15 har//VB|PRS|AKT//advcl//11 tre//RG|NOM//nummod//17 komponenter//NN|UTR|PLU|IND|NOM//obj//15 ://MID//punct//5
11 Regleringar och regleringsmyndigheter ;en//DT|UTR|SIN|IND//det//20 verksamhet//NN|UTR|SIN|IND|NOM//nmod//21 uppströms//AB//appos//5 som//HP|-|-|-//nsubj//23 levererar//VB|PRS|AKT//acl:relcl//21 och//KN//cc//27 ///MID//cc//24 eller//KN//cc//27 tillverkar//VB|PRS|AKT//conj//23 basprodukter//NN|UTR|PLU|IND|NOM//obj//27 ,//MID//punct//21 nätverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//31 infrastruktur//NN|UTR|SIN|IND|NOM//conj//21 och//KN//cc//34 de//DT|UTR/NEU|PLU|DEF//det//34 företag//NN|NEU|PLU|IND|NOM//conj//21 nedströms//PM|NOM//amod//34 som//HP|-|-|-//nsubj//37 producerar//VB|PRS|AKT//acl:relcl//35 tjänster//NN|UTR|PLU|IND|NOM//obj//37 .//MAD//punct//5
11 Regleringar och regleringsmyndigheter ;Om//PP//mark//4 alla//DT|UTR/NEU|PLU|IND/DEF//det//3 tre//RG|NOM//nummod//3 delarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//4 sköts//VB|PRS|SFO//advcl//18 av//PP//case//8 ett//DT|NEU|SIN|IND//det//8 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 företag//NN|NEU|SIN|IND|NOM//obl:agent//4 (//PAD//punct//8 ett//DT|NEU|SIN|IND//det//14 s.k.//AB|AN//advmod//12 vertikalt//AB|POS//advmod//13 integrerat//PC|PRF|NEU|SIN|IND|NOM//amod//14 monopol//NN|NEU|SIN|IND|NOM//appos//8 )//PAD//punct//8 kan//VB|PRS|AKT//aux//18 regleringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//18 fokuseras//VB|INF|SFO//ROOT//18 på//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 konsumentpriser//NN|UTR|PLU|IND|NOM//obl//18 som//HP|-|-|-//nsubj:pass//23 sätts//VB|PRS|SFO//acl:relcl//21 av//PP//case//25 företaget//NN|NEU|SIN|DEF|NOM//obl:agent//23 .//MAD//punct//18
11 Regleringar och regleringsmyndigheter ;Det//DT|NEU|SIN|DEF//det//29 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//29 syftet//NN|NEU|SIN|DEF|NOM//appos//18 med//PP//case//33 en//DT|UTR|SIN|IND//det//33 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//33 prisreglering//NN|UTR|SIN|IND|NOM//nmod//29 är//VB|PRS|AKT//cop//29 att//IE//mark//36 säkerställa//VB|INF|AKT//csubj//29 att//SN//mark//39 priserna//NN|NEU|PLU|DEF|NOM//nsubj:pass//39 sätts//VB|PRS|SFO//ccomp//36 i//PP//case//43 förhållande//NN|NEU|SIN|IND|NOM//fixed//40 till//PP//fixed//40 marginalkostnaderna//NN|UTR|PLU|DEF|NOM//obl//39 ,//MID//punct//39 med//PP//case//48 ett//DT|NEU|SIN|IND//det//48 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//48 påslag//NN|NEU|SIN|IND|NOM//obl//39 för//PP//case//51 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 kostnader//NN|UTR|PLU|IND|NOM//nmod//48 ,//MID//punct//55 för//PP//mark//55 att//IE//mark//55 förhindra//VB|INF|AKT//advcl//39 att//SN//mark//58 företaget//NN|NEU|SIN|DEF|NOM//nsubj//58 missbrukar//VB|PRS|AKT//ccomp//55 sin//PS|UTR|SIN|DEF//nmod:poss//60 monopolställning//NN|UTR|SIN|IND|NOM//obj//58 .//MAD//punct//18
11 Regleringar och regleringsmyndigheter ;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 fall//NN|NEU|PLU|IND|NOM//ROOT//1 som//HP|-|-|-//nsubj//4 kan//VB|PRS|AKT//aux//4 uppstå//VB|INF|AKT//acl:relcl//1 är//VB|PRS|AKT//cop//1 t.ex.//AB|AN//advmod//1 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 finns//VB|PRS|SFO//csubj//1 konkurrens//NN|UTR|SIN|IND|NOM//nmod:poss//11 nedströms//PP//nsubj//9 i//PP//case//13 kombination//NN|UTR|SIN|IND|NOM//nmod//11 med//PP//case//17 en//DT|UTR|SIN|IND//det//17 monopoliserad//PC|PRF|UTR|SIN|IND|NOM//amod//17 infrastruktur//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//1
11 Regleringar och regleringsmyndigheter ;Regleringar//NN|UTR|PLU|IND|NOM//nsubj:pass//25 kan//VB|PRS|AKT//aux//25 i//PP//case//24 ett//DT|NEU|SIN|IND//det//24 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//24 fall//NN|NEU|SIN|IND|NOM//obl//25 fokuseras//VB|INF|SFO//parataxis//1 på//PP//case//27 access//NN|UTR|SIN|IND|NOM//obl//25 och//KN//cc//29 accessavgifter//NN|UTR|PLU|IND|NOM//conj//27 .//MAD//punct//1
11 Regleringar och regleringsmyndigheter ;Den//DT|UTR|SIN|DEF//det//2 successiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 infasningen//NN|UTR|SIN|DEF|NOM//nsubj//5 av//PP//case//4 liberaliseringen//NN|UTR|SIN|DEF|NOM//nmod//2 innebär//VB|PRS|AKT//ROOT//5 att//SN//mark//14 regleringarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//8 omfattning//NN|UTR|SIN|IND|NOM//nsubj//14 och//KN//cc//10 intensitet//NN|UTR|SIN|IND|NOM//conj//8 sannolikt//AB|POS//advmod//14 kommer//VB|PRS|AKT//aux//14 att//IE//mark//14 variera//VB|INF|AKT//ccomp//5 .//MAD//punct//5
11 Regleringar och regleringsmyndigheter ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 måste//VB|PRS|AKT//aux//19 dock//AB//advmod//19 beaktas//VB|INF|SFO//parataxis//5 att//SN//mark//33 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//33 av//PP//case//23 drag//NN|NEU|PLU|IND|NOM//nmod//21 av//PP//case//26 naturligt//JJ|POS|NEU|SIN|IND|NOM//amod//26 monopol//NN|NEU|SIN|IND|NOM//nmod//23 ,//MID//punct//21 framför//PP//case//29 allt//PN|NEU|SIN|IND|SUB/OBJ//nmod//21 i//PP//case//31 infrastrukturen//NN|UTR|SIN|DEF|NOM//nmod//29 ,//MID//punct//21 innebär//VB|PRS|AKT//csubj//19 att//SN//mark//38 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 alltid//AB//advmod//38 kan//VB|PRS|AKT//aux//38 finnas//VB|INF|SFO//ccomp//33 en//DT|UTR|SIN|IND//det//40 del//NN|UTR|SIN|IND|NOM//nmod//41 regleringsinslag//NN|NEU|PLU|IND|NOM//nsubj//38 som//HP|-|-|-//nsubj//43 har//VB|PRS|AKT//acl:relcl//41 med//PP//case//45 utövande//NN|NEU|SIN|IND|NOM//obl//43 av//PP//case//47 marknadsmakt//NN|UTR|SIN|IND|NOM//nmod//45 att//IE//mark//49 göra//VB|INF|AKT//acl//47 .//MAD//punct//19
11 Regleringar och regleringsmyndigheter ;Orsaken//NN|UTR|SIN|DEF|NOM//parataxis//19 är//VB|PRS|AKT//cop//51 att//SN//mark//57 konkurrens//NN|UTR|SIN|IND|NOM//nsubj:pass//57 kanske//AB//advmod//57 inte//AB//advmod//57 utvecklas//VB|INF|SFO//csubj//51 eller//KN//cc//59 blir//VB|PRS|AKT//conj//57 effektiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//59 inom//PP//case//62 infrastrukturen//NN|UTR|SIN|DEF|NOM//obl//59 .//MAD//punct//19
11 Regleringar och regleringsmyndigheter ;Liberaliseringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 kan//VB|PRS|AKT//aux//66 tänkas//VB|INF|SFO//parataxis//19 vara//VB|INF|AKT//cop//68 utformad//PC|PRF|UTR|SIN|IND|NOM//xcomp//66 för//PP//mark//71 att//IE//mark//71 stimulera//VB|INF|AKT//advcl//68 konkurrens//NN|UTR|SIN|IND|NOM//obj//71 i//PP//case//79 endera//PN|UTR|SIN|IND|SUB/OBJ//fixed//73 eller//KN//cc//76 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//conj//74 av//PP//case//79 de//DT|UTR/NEU|PLU|DEF//det//79 uppströms-//NN|UTR|-|-|SMS//obl//71 och//KN//cc//82 nedströms//PP//amod//82 verksamheterna//NN|UTR|PLU|DEF|NOM//conj//79 i//PP//case//85 en//DT|UTR|SIN|IND//det//85 bransch//NN|UTR|SIN|IND|NOM//nmod//82 .//MID//punct//66
11 Regleringar och regleringsmyndigheter ;Om//SN//mark//89 konkurrens//NN|UTR|SIN|IND|NOM//nsubj:pass//89 uppmuntras//VB|PRS|SFO//advcl//93 mellan//PP//case//91 tjänsteföretag//NN|NEU|PLU|IND|NOM//obl//89 nedströms//AB//nmod//91 krävs//VB|PRS|SFO//conj//5 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//93 att//SN//mark//98 dominantföretagets//NN|NEU|SIN|DEF|GEN//nmod:poss//97 accessavgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//98 granskas//VB|PRS|SFO//ccomp//93 .//MAD//punct//93
11 Regleringar och regleringsmyndigheter ;En//DT|UTR|SIN|IND//det//102 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//102 granskning//NN|UTR|SIN|IND|NOM//nsubj//103 blir//VB|PRS|AKT//parataxis//93 ännu//AB//advmod//105 viktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//103 i//PP//case//107 branscher//NN|UTR|PLU|IND|NOM//obl//103 där//HA//advmod//111 en//DT|UTR|SIN|IND//det//110 dominant//JJ|POS|UTR|SIN|IND|NOM//nsubj//111 har//VB|PRS|AKT//acl:relcl//107 verksamhet//NN|UTR|SIN|IND|NOM//obj//111 i//PP//case//115 både//KN//cc//115 nätdelen//NN|UTR|SIN|DEF|NOM//obl//111 och//KN//cc//118 på//PP//case//118 marknader//NN|UTR|PLU|IND|NOM//nmod//119 nedströms//PP//conj//115 .//MAD//punct//103
11 Regleringar och regleringsmyndigheter ;11.2.1//RG|NOM//nummod//122 Regleringens//NN|UTR|SIN|DEF|GEN//nmod:poss//123 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//93 och//KN//cc//125 form//NN|UTR|SIN|IND|NOM//conj//123
11 Regleringar och regleringsmyndigheter ;Regleringens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppgifter//NN|UTR|PLU|IND|NOM//ROOT//1
11 Regleringar och regleringsmyndigheter ;Liberaliseringen//NN|UTR|SIN|DEF|NOM//nsubj//5 av//PP//case//2 nätverksindustrierna//NN|UTR|PLU|DEF|NOM//nmod//0 i//PP//case//4 Europa//PM|NOM//nmod//2 innebär//VB|PRS|AKT//ROOT//5 att//SN//mark//8 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//8 utvecklas//VB|PRS|SFO//ccomp//5 från//PP//case//10 monopol//NN|NEU|SIN|IND|NOM//obl//8 (//PAD//punct//8 fas//NN|UTR|SIN|IND|NOM//appos//8 1//RG|NOM//nummod//12 )//PAD//punct//8 till//PP//case//18 kanske//AB//advmod//18 en//DT|UTR|SIN|IND//det//18 oligopolmarknad//NN|UTR|SIN|IND|NOM//obl//5 (//PAD//punct//18 fas//NN|UTR|SIN|IND|NOM//appos//18 2//RG|NOM//nummod//20 )//PAD//punct//18 och//KN//cc//26 möjligen//AB//advmod//25 ren//JJ|POS|UTR|SIN|IND|NOM//amod//26 konkurrens//NN|UTR|SIN|IND|NOM//conj//18 (//PAD//punct//26 fas//NN|UTR|SIN|IND|NOM//appos//26 3//RG|NOM//nummod//28 )//PAD//punct//26 .//MAD//punct//18
11 Regleringar och regleringsmyndigheter ;De//DT|UTR/NEU|PLU|DEF//det//33 åtaganden//NN|NEU|PLU|IND|NOM//appos//18 som//HP|-|-|-//obj//38 en//DT|UTR|SIN|IND//det//37 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//37 reglering//NN|UTR|SIN|IND|NOM//nsubj//38 innebär//VB|PRS|AKT//acl:relcl//33 uttrycks//VB|PRS|SFO//xcomp//38 i//PP//case//41 effektivitets-//NN|UTR|-|-|SMS//obl//39 och//KN//cc//43 rättvisebegrepp//NN|NEU|PLU|IND|NOM//conj//41 och//KN//cc//45 varierar//VB|PRS|AKT//conj//18 mycket//AB|POS//advmod//45 med//PP//case//49 vilka//HD|UTR/NEU|PLU|IND//det//49 marknadsstrukturer//NN|UTR|PLU|IND|NOM//obl//45 som//HP|-|-|-//nsubj//52 är//VB|PRS|AKT//cop//52 förhärskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//49 över//PP//case//56 de//DT|UTR/NEU|PLU|DEF//det//56 tre//RG|NOM//nummod//56 faserna//NN|UTR|PLU|DEF|NOM//obl//52 av//PP//case//58 liberalisering//NN|UTR|SIN|IND|NOM//nmod//56 .//MAD//punct//5
11 Regleringar och regleringsmyndigheter ;I//PP//advmod//2 fas//NN|UTR|SIN|IND|NOM//fixed//0 1//RG|NOM//nummod//3 härskar//VB|PRS|AKT//ROOT//3 monopolen//NN|NEU|PLU|DEF|NOM//nsubj//3 ,//MID//punct//4 som//HP|-|-|-//nsubj//11 i//PP//case//9 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 fall//NN|NEU|PLU|IND|NOM//obl//11 är//VB|PRS|AKT//cop//11 majoritetsägda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//4 av//PP//case//13 staten//NN|UTR|SIN|DEF|NOM//obl:agent//11 och//KN//cc//15 har//VB|PRS|AKT//conj//11 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 rättigheter//NN|UTR|PLU|IND|NOM//obj//15 .//MAD//punct//3
11 Regleringar och regleringsmyndigheter ;Viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 uppgifter//NN|UTR|PLU|IND|NOM//appos//3 för//PP//case//22 regleringsorganen//NN|UTR|SIN|DEF|NOM//nmod//20 i//PP//case//25 detta//DT|NEU|SIN|DEF//det//25 skede//NN|NEU|SIN|IND|NOM//nmod//22 är//VB|PRS|AKT//cop//3 att//IE//mark//28 förhindra//VB|INF|AKT//csubj//3 utövande//NN|NEU|SIN|IND|NOM//obj//28 av//PP//case//31 marknadsmakt//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//36 kanske//AB//advmod//36 också//AB//advmod//36 att//IE//mark//36 omstrukturera//VB|INF|AKT//conj//28 statsägda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//38 monopol//NN|NEU|PLU|IND|NOM//obj//36 .//MAD//punct//3
