F-skattesystemet;–//PP//punct//4 några//DT|UTR/NEU|PLU|IND//det//4 särskilt//AB//advmod//3 utpekade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 frågor//NN|UTR|PLU|IND|NOM//ROOT//4
1.1 Utredningens uppdrag;Utifrån//PP//case//1 analysen//NN|UTR|SIN|DEF|NOM//obl//4 ska//VB|PRS|AKT//aux//4 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 ta//VB|INF|AKT//ROOT//4 ställning//NN|UTR|SIN|IND|NOM//obj//4 till//PP//compound:prt//4 om//SN//case//8 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//4 om//PP//case//10 F-skatt//NN|UTR|SIN|IND|NOM//nmod//8 i//PP//case//14 9//RG|NOM//nummod//13 kap.//NN|AN//nmod//14 skatteförfarandelagen//NN|UTR|SIN|DEF|NOM//nmod//10 (//PAD//punct//14 2011:1244//RG|NOM//appos//14 )//PAD//punct//14 behöver//VB|PRS|AKT//nsubj:pass//19 ändras//VB|INF|SFO//advcl//4 i//PP//case//21 syfte//NN|NEU|SIN|IND|NOM//obl//19 att//IE//mark//23 bekämpa//VB|INF|AKT//xcomp//19 skattefusk//NN|NEU|SIN|IND|NOM//obj//23 och//KN//cc//26 skatteundandragande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 .//MAD//punct//4
1.1 Utredningens uppdrag;Delbetänkandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//2 ska//VB|PRS|AKT//aux//2 lämnas//VB|INF|SFO//ROOT//2 senast//AB|SUV//case//6 den//DT|UTR|SIN|DEF//det//6 15//RG|NOM//nummod//6 juni//NN|UTR|SIN|IND|NOM//obl//2 2018//RG|NOM//nummod//6 .//MAD//punct//2
1.1 Utredningens uppdrag;Denna//DT|UTR|SIN|DEF//det//10 del//NN|UTR|SIN|IND|NOM//nsubj:pass//13 av//PP//case//12 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//10 behandlas//VB|PRS|SFO//conj//2 i//PP//case//16 det//DT|NEU|SIN|DEF//det//16 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//13 .//MAD//punct//2
1.1 Utredningens uppdrag;Kommittédirektivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//1 återges//VB|PRS|SFO//ROOT//1 i//PP//case//4 sin//PS|UTR|SIN|DEF//nmod:poss//4 helhet//NN|UTR|SIN|IND|NOM//obl//1 i//PP//case//6 bilaga//NN|UTR|SIN|IND|NOM//obl//1 1//RG|NOM//nummod//6 .//MAD//punct//1

1.2 Utredningens arbete;Utredningsarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//1 inleddes//VB|PRT|SFO//ROOT//1 i//PP//case//4 december//NN|UTR|SIN|IND|NOM//nmod//4 2017//RG|NOM//obl//1 .//MAD//punct//1
1.2 Utredningens arbete;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 har//VB|PRS|AKT//aux//8 bedrivits//VB|SUP|SFO//parataxis//1 på//PP//case//11 sedvanligt//JJ|POS|NEU|SIN|IND|NOM//amod//11 sätt//NN|NEU|SIN|IND|NOM//obl//8 med//PP//case//14 regelbundna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 sammanträden//NN|NEU|PLU|IND|NOM//nmod//11 med//PP//case//16 experterna//NN|UTR|PLU|DEF|NOM//nmod//14 .//MAD//punct//8
1.2 Utredningens arbete;Sammanlagt//AB//advmod//21 har//VB|PRS|AKT//aux//21 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//21 haft//VB|SUP|AKT//parataxis//8 fyra//RG|NOM//nummod//23 sammanträden//NN|NEU|PLU|IND|NOM//obj//21 ,//MID//punct//21 varav//HA//conj//21 ett//DT|NEU|SIN|IND//det//27 tvådagarsmöte//NN|NEU|SIN|IND|NOM//nsubj//25 .//MAD//punct//8
1.2 Utredningens arbete;I//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//2 anges//VB|PRS|SFO//ROOT//2 att//SN//mark//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 samråda//VB|INF|AKT//dep//2 med//PP//case//9 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 parter//NN|UTR|PLU|IND|NOM//obl//6 .//MAD//punct//6
1.2 Utredningens arbete;Företagarna//NN|UTR|PLU|DEF|NOM//nsubj//31 ,//MID//punct//13 Landsorganisationen//NN|UTR|SIN|DEF|NOM//conj//11 i//PP//case//15 Sverige//PM|NOM//nmod//13 ,//MID//punct//18 Lantbrukarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//18 Riksförbund//NN|NEU|SIN|IND|NOM//conj//11 ,//MID//punct//22 Sveriges//PM|GEN//nmod:poss//21 akademikers//NN|UTR|PLU|IND|GEN//nmod:poss//22 centralorganisation//NN|UTR|SIN|IND|NOM//conj//11 ,//MID//punct//22 Svenskt//JJ|POS|NEU|SIN|IND|NOM//nmod//25 Näringsliv//NN|NEU|SIN|IND|NOM//conj//11 och//KN//cc//28 Tjänstemännens//NN|UTR|PLU|DEF|GEN//nmod:poss//28 centralorganisation//NN|UTR|SIN|IND|NOM//conj//11 har//VB|PRS|AKT//aux//31 varit//VB|SUP|AKT//cop//31 representerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//6 i//PP//case//33 expertgruppen//NN|UTR|SIN|DEF|NOM//obl//31 .//MAD//punct//2
1.2 Utredningens arbete;Samråd//NN|NEU|SIN|IND|NOM//nsubj//42 med//PP//case//37 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//35 har//VB|PRS|AKT//aux//42 till//PP//case//41 övervägande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 del//NN|UTR|SIN|IND|NOM//obl//42 skett//VB|SUP|AKT//parataxis//2 vid//PP//case//44 expertgruppsmöten//NN|UTR|SIN|DEF|NOM//obl//42 ,//MID//punct//50 men//KN//cc//50 sekretariatet//NN|NEU|SIN|DEF|NOM//nsubj//50 har//VB|PRS|AKT//aux//50 även//AB//advmod//50 haft//VB|SUP|AKT//conj//42 kontakt//NN|UTR|SIN|IND|NOM//obj//50 med//PP//case//53 experterna//NN|UTR|PLU|DEF|NOM//obl//50 mellan//PP//case//55 mötena//NN|NEU|PLU|DEF|NOM//nmod//53 .//MAD//punct//42
1.2 Utredningens arbete;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//aux//10 också//AB//advmod//1 i//PP//case//4 januari//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//6 februari//NN|UTR|SIN|IND|NOM//conj//4 och//KN//cc//8 mars//NN|UTR|SIN|IND|NOM//conj//4 2018//RG|NOM//nummod//8 haft//VB|SUP|AKT//ROOT//10 dialogmöten//NN|NEU|PLU|IND|NOM//obj//10 med//PP//case//13 representanter//NN|UTR|PLU|IND|NOM//nmod//11 från//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 organisationer//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//18 myndigheter//NN|UTR|PLU|IND|NOM//conj//16 som//HP|-|-|-//nsubj//21 varit//VB|SUP|AKT//cop//21 representerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//18 i//PP//case//23 expertgruppen//NN|UTR|SIN|DEF|NOM//obl//21 .//MAD//punct//10
1.2 Utredningens arbete;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//30 med//PP//case//27 mötena//NN|NEU|PLU|DEF|NOM//nmod//25 var//VB|PRT|AKT//cop//30 att//IE//mark//30 fånga//VB|INF|AKT//parataxis//10 upp//PL//compound:prt//30 information//NN|UTR|SIN|IND|NOM//obj//30 ,//MID//punct//34 kunskap//NN|UTR|SIN|IND|NOM//conj//32 och//KN//cc//36 synpunkter//NN|UTR|PLU|IND|NOM//conj//32 utifrån//AB//advmod//41 från//PP//case//41 respektive//AB//amod//40 aktörs//NN|UTR|SIN|IND|GEN//nmod:poss//41 perspektiv//NN|NEU|SIN|IND|NOM//obl//30 .//MAD//punct//30
1.2 Utredningens arbete;I//PP//case//45 samma//DT|UTR/NEU|SIN/PLU|IND//det//45 syfte//NN|NEU|SIN|IND|NOM//obl//30 och//KN//cc//50 under//PP//case//49 samma//DT|UTR/NEU|SIN/PLU|IND//det//49 tidsperiod//NN|UTR|SIN|IND|NOM//obl//50 träffade//VB|PRT|AKT//conj//30 utredningen//NN|UTR|SIN|DEF|NOM//obj//50 Arbetsgivarverket//PM|NOM//obj//50 ,//MID//punct//54 Brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 rådet//NN|NEU|SIN|DEF|NOM//obj//50 ,//MID//punct//55 Egenanställningsföretagens//NN|UTR|SIN|DEF|GEN//nmod:poss//58 branschorganisation//NN|UTR|SIN|IND|NOM//conj//55 ,//MID//punct//60 Ekobrottsmyndigheten//PM|NOM//conj//55 ,//MID//punct//63 Stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 Branschgruppen//NN|UTR|SIN|DEF|NOM//conj//55 och//KN//cc//66 Sveriges//PM|GEN//nmod:poss//66 Kommuner//NN|UTR|PLU|IND|NOM//conj//63 och//KN//cc//68 Landsting//NN|UTR|SIN|IND|NOM//conj//66 .//MAD//punct//30
1.2 Utredningens arbete;Vid//PP//case//4 sidan//NN|UTR|SIN|DEF|NOM//fixed//0 av//PP//fixed//0 ovanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 möten//NN|NEU|PLU|IND|NOM//obl//7 har//VB|PRS|AKT//aux//7 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//7 haft//VB|SUP|AKT//ROOT//7 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 kontakt//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//11 representanter//NN|UTR|PLU|IND|NOM//obl//7 från//PP//case//13 Skatteverket//PM|NOM//nmod//11 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 statistik//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//18 annat//JJ|POS|NEU|SIN|IND|NOM//amod//18 underlag//NN|NEU|SIN|IND|NOM//conj//15 .//MAD//punct//7

1.3 Närmare om utredningens underlag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 sätt//NN|NEU|PLU|IND|NOM//nsubj//1 att//IE//mark//5 gå//VB|INF|AKT//acl//3 till//PP//compound:prt//5 väga//NN|UTR|-|-|-//advmod//5 för//PP//mark//10 att//IE//mark//10 inhämta//VB|INF|AKT//advcl//5 information//NN|UTR|SIN|IND|NOM//obj//10 som//HP|-|-|-//nsubj//14 kan//VB|PRS|AKT//aux//14 ligga//VB|INF|AKT//acl:relcl//11 till//PP//case//19 grund//NN|UTR|SIN|IND|NOM//fixed//15 för//PP//fixed//15 en//DT|UTR|SIN|IND//det//19 analys//NN|UTR|SIN|IND|NOM//obl//14 av//PP//mark//25 vilka//HD|UTR/NEU|PLU|IND//det//22 effekter//NN|UTR|PLU|IND|NOM//obj//25 ett//DT|NEU|SIN|IND//det//24 system//NN|NEU|SIN|IND|NOM//nsubj:pass//25 uppfattas//VB|PRS|SFO//acl//19  //_SP////25 ge//VB|INF|AKT//xcomp//25 .//MAD//punct//1
1.3 Närmare om utredningens underlag;Vilket//HD|NEU|SIN|IND//det//30 material//NN|NEU|SIN|IND|NOM//nsubj:pass//38 som//HP|-|-|-//nsubj:pass//32 inhämtats//VB|SUP|SFO//acl:relcl//30 och//KN//cc//34 tillvägagångsätt//NN|NEU|SIN|IND|NOM//conj//30 har//VB|PRS|AKT//aux//38 dock//AB//advmod//38 fått//VB|SUP|AKT//aux//38 utformas//VB|INF|SFO//advcl//1 efter//PP//case//40 det//DT|NEU|SIN|DEF//obl//38 i//PP//case//42 direktiven//NN|NEU|PLU|DEF|NOM//det//44 angivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//44 syftet//NN|NEU|SIN|DEF|NOM//obl//38 med//PP//case//46 analysen//NN|UTR|SIN|DEF|NOM//nmod//44 och//KN//cc//50 utifrån//PP//case//50 den//DT|UTR|SIN|DEF//det//50 tid//NN|UTR|SIN|IND|NOM//conj//46 som//HP|-|-|-//nsubj//52 stått//VB|SUP|AKT//acl:relcl//50 till//PP//case//55 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//55 förfogande//NN|NEU|SIN|IND|NOM//obl//52 .//MAD//punct//1

1.3.1 Material och metod Statistiskt underlag;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 inhämtat//VB|SUP|AKT//ROOT//2 statistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 uppgifter//NN|UTR|PLU|IND|NOM//obj//2 från//PP//case//6 Skatteverket//PM|NOM//obl//2 för//PP//case//9 åren//NN|NEU|PLU|DEF|NOM//nmod//9 2007–2017//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//6 beträffande//PP//case//12 bl.a.//AB|AN//advmod//12 registreringar//NN|UTR|PLU|IND|NOM//obl//2 av//PP//case//14 godkännande//NN|NEU|SIN|IND|NOM//nmod//12 för//PP//case//16 F-skatt//NN|UTR|SIN|IND|NOM//nmod//14 fördelat//PC|PRF|NEU|SIN|IND|NOM//xcomp//2 på//PP//case//22 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 och//KN//cc//21 juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//19 personer//NN|UTR|PLU|IND|NOM//obl//17 ,//MID//punct//25 antal//NN|NEU|SIN|IND|NOM//nmod//25 avslag//NN|NEU|PLU|IND|NOM//appos//22 på//PP//case//27 ansökan//NN|UTR|SIN|IND|NOM//nmod//25 om//PP//case//29 godkännande//NN|NEU|SIN|IND|NOM//nmod//25 för//PP//case//31 F-skatt//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//33 återkallelser//NN|UTR|PLU|IND|NOM//conj//31 av//PP//case//35 godkännande//NN|NEU|SIN|IND|NOM//nmod//33 för//PP//case//37 F-skatt//NN|UTR|SIN|IND|NOM//nmod//35 .//MAD//punct//2
1.3.1 Material och metod Statistiskt underlag;Statistiken//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 från//PP//case//41 Skatteverket//PM|NOM//nmod//39 redovisas//VB|PRS|SFO//parataxis//2 i//PP//case//45 kapitel//NN|NEU|SIN|IND|NOM//nmod//45 6//RG|NOM//obl//42 .//MAD//punct//2
1.3.1 Material och metod Statistiskt underlag;Även//AB//advmod//1 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//10 från//PP//case//6 Statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 centralbyråns//NN|UTR|SIN|DEF|GEN//nmod:poss//6 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 företagsregister//NN|UTR|PLU|IND|NOM//nmod//1 ,//MID//punct//8 Företagsdatabasen//NN|UTR|SIN|DEF|NOM//conj//1 ,//MID//punct//10 finns//VB|PRS|SFO//ROOT//10 redovisade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//10 i//PP//case//13 betänkandet//NN|NEU|SIN|DEF|NOM//obl//11 .//MAD//punct//10
1.3.1 Material och metod Statistiskt underlag;I//PP//case//17 denna//PN|UTR|SIN|DEF|SUB/OBJ//expl//17 finns//VB|PRS|SFO//advcl//43 alla//DT|UTR/NEU|PLU|IND/DEF//det//19 företag//NN|NEU|PLU|IND|NOM//nsubj//29 i//PP//case//21 Sverige//PM|NOM//nmod//19 som//HP|-|-|-//nsubj//23 bedriver//VB|PRS|AKT//acl:relcl//19 någon//DT|UTR|SIN|IND//det//25 form//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//28 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//28 verksamhet//NN|UTR|SIN|IND|NOM//nmod//25 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//17 ,//MID//punct//29 oavsett//AB|POS//mark//34 om//SN//mark//34 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//34 tillhör//VB|PRS|AKT//advcl//29 den//DT|UTR|SIN|DEF//det//36 privata//JJ|POS|UTR/NEU|SIN|DEF|NOM//xcomp//34 eller//KN//cc//40 den//DT|UTR|SIN|DEF//det//40 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 sektorn//NN|UTR|SIN|DEF|NOM//conj//36 .//MAD//punct//17
1.3.1 Material och metod Statistiskt underlag;Där//AB//advmod//43 finns//VB|PRS|SFO//parataxis//10 även//AB//advmod//43 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//43 som//HP|-|-|-//nsubj:pass//47 används//VB|PRS|SFO//acl:relcl//45 för//PP//mark//50 att//IE//mark//50 klassificera//VB|INF|AKT//advcl//47 företagen//NN|NEU|PLU|DEF|NOM//obj//50 ,//MID//punct//45 t.ex.//AB|AN//advmod//54 näringsgrenskoder//NN|UTR|PLU|IND|NOM//appos//45 och//KN//cc//57 antal//NN|NEU|SIN|IND|NOM//nmod//57 anställda//NN|UTR|PLU|IND|NOM//conj//54 .//MAD//punct//43
1.3.1 Material och metod Statistiskt underlag;Företagsdatabasen//NN|UTR|SIN|DEF|NOM//nsubj:pass//60 används//VB|PRS|SFO//parataxis//43 som//KN//case//62 urvalsram//NN|NEU|SIN|IND|NOM//obl//60 för//PP//case//66 den//DT|UTR|SIN|DEF//det//66 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 statistiken//NN|UTR|SIN|DEF|NOM//nmod//62 och//KN//cc//68 arbetsmarknadsstatistiken//NN|UTR|SIN|DEF|NOM//conj//66 och//KN//cc//70 uppdateras//VB|PRS|SFO//conj//60 med//PP//case//72 nyregistreringar//NN|UTR|PLU|IND|NOM//obl//70 från//PP//case//75 bl.a.//AB|AN//advmod//75 Bolagsverket//NN|NEU|SIN|DEF|NOM//nmod//72 och//KN//cc//77 uppgifter//NN|UTR|PLU|IND|NOM//conj//75 ur//PP//case//79 arbetsgivare-//NN|-|-|-|SMS//obl//70 och//KN//cc//81 mervärdeskatteregistren//NN|UTR|SIN|DEF|NOM//conj//79 från//PP//case//83 Skatteverket//PM|NOM//nmod//81 .//MAD//punct//10

1.3.1 Material och metod Statistiskt underlag / Tidigare utredningar och rapporter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 utredningar//NN|UTR|PLU|IND|NOM//nsubj//1 som//HP|-|-|-//nsubj//11 på//PP//case//8 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 sätt//NN|NEU|PLU|IND|NOM//obl//11 har//VB|PRS|AKT//aux//11 varit//VB|SUP|AKT//cop//11 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//4 för//PP//case//14 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 uppdrag//NN|NEU|SIN|IND|NOM//obl//11 .//MAD//punct//1
1.3.1 Material och metod Statistiskt underlag / Tidigare utredningar och rapporter;Utredningarna//NN|UTR|PLU|DEF|NOM//nsubj//19 har//VB|PRS|AKT//aux//19 främst//AB|SUV//advmod//19 behandlat//VB|SUP|AKT//parataxis//1 frågor//NN|UTR|PLU|IND|NOM//obj//19 inom//PP//case//23 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 områden//NN|NEU|PLU|IND|NOM//obl//19 än//KN//mark//26 det//DT|NEU|SIN|DEF//det//26 skatterättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//acl//23 .//MAD//punct//19
1.3.1 Material och metod Statistiskt underlag / Tidigare utredningar och rapporter;De//DT|UTR/NEU|PLU|DEF//det//30 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 utredningarna//NN|UTR|PLU|DEF|NOM//nsubj//33 har//VB|PRS|AKT//aux//33 dock//AB//advmod//33 utgjort//VB|SUP|AKT//parataxis//19 en//DT|UTR|SIN|IND//det//36 värdefull//JJ|POS|UTR|SIN|IND|NOM//amod//36 kunskapskälla//NN|UTR|SIN|IND|NOM//obj//33 för//PP//mark//39 att//IE//mark//39 beskriva//VB|INF|AKT//advcl//33 falskt//AB|POS//advmod//41 egenföretagande//NN|NEU|SIN|IND|NOM//xcomp//39 och//KN//cc//43 egenanställningsföretag//NN|NEU|PLU|IND|NOM//conj//41 eller//KN//cc//45 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//41 .//MAD//punct//19
1.3.1 Material och metod Statistiskt underlag / Tidigare utredningar och rapporter;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//11 och//KN//cc//3 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//1 av//PP//case//6 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 parter//NN|UTR|PLU|IND|NOM//nmod//3 har//VB|PRS|AKT//aux//11 på//PP//case//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 sätt//NN|NEU|PLU|IND|NOM//obl//11 lyft//VB|SUP|AKT//ROOT//11 fram//PL//compound:prt//11 och//KN//cc//14 beskrivit//VB|SUP|AKT//conj//11 förhållanden//NN|NEU|PLU|IND|NOM//obj//14 som//HP|-|-|-//nsubj//18 är//VB|PRS|AKT//cop//18 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//15 i//PP//case//20 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//11
1.3.1 Material och metod Statistiskt underlag / Tidigare utredningar och rapporter;Problembeskrivningar//NN|UTR|PLU|IND|NOM//nsubj//28 ,//MID//punct//25 genomförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 undersökningar//NN|UTR|PLU|IND|NOM//conj//22 och//KN//cc//27 granskningar//NN|UTR|PLU|IND|NOM//conj//22 har//VB|PRS|AKT//aux//32 i//PP//case//31 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 fall//NN|NEU|PLU|IND|NOM//obl//32 dokumenterats//VB|SUP|SFO//conj//11 i//PP//case//34 rapporter//NN|UTR|PLU|IND|NOM//obl//32 eller//KN//cc//37 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 dokument//NN|NEU|PLU|IND|NOM//conj//34 som//HP|-|-|-//obl//41 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//41 fått//VB|SUP|AKT//aux//41 ta//VB|INF|AKT//acl:relcl//37 del//NN|UTR|SIN|IND|NOM//obj//41 av//PP//case//38 .//MAD//punct//11

1.3.1 Material och metod Statistiskt underlag / Övriga uppgifter från myndigheter och arbetsmarknadens parter;Myndigheter//NN|UTR|PLU|IND|NOM//nsubj//11 och//KN//cc//3 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 parter//NN|UTR|PLU|IND|NOM//conj//0 som//HP|-|-|-//nsubj//5 hanterar//VB|PRS|AKT//acl:relcl//3 ärenden//NN|NEU|PLU|IND|NOM//obj//5 rörande//PP//case//8 egenföretagare//NN|UTR|PLU|IND|NOM//obl//5 och//KN//cc//10 arbetstagare//NN|UTR|PLU|IND|NOM//conj//8 har//VB|PRS|AKT//ROOT//11 stor//JJ|POS|UTR|SIN|IND|NOM//amod//13 kunskap//NN|UTR|SIN|IND|NOM//obj//11 om//PP//case//17 det//DT|NEU|SIN|DEF//det//17 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 F-skattesystemet//NN|NEU|SIN|DEF|NOM//obl//11 .//MID//punct//11
1.3.1 Material och metod Statistiskt underlag / Övriga uppgifter från myndigheter och arbetsmarknadens parter;Hos//PP//case//20 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//21 finns//VB|PRS|SFO//parataxis//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 också//AB//advmod//21 kännedom//NN|UTR|SIN|IND|NOM//nsubj//21 om//PP//mark//30 vilka//HD|UTR/NEU|PLU|IND//det//27 effekter//NN|UTR|PLU|IND|NOM//dislocated//30 ,//MID//punct//27 såväl//KN//advmod//30 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//24 som//KN//mark//32 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//30 ,//MID//punct//30 den//DT|UTR|SIN|DEF//det//36 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 utformningen//NN|UTR|SIN|DEF|NOM//nsubj//39 av//PP//case//38 F-skattesystemet//NN|NEU|SIN|DEF|NOM//nmod//36 leder//VB|PRS|AKT//conj//30 till//PP//compound:prt//39 .//MAD//punct//11
1.3.1 Material och metod Statistiskt underlag / Övriga uppgifter från myndigheter och arbetsmarknadens parter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 finns//VB|PRS|SFO//parataxis//11 även//AB//advmod//43 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj//43 av//PP//mark//49 huruvida//SN//mark//49 regelverk//NN|NEU|PLU|IND|NOM//nsubj:pass//49 kringgås//VB|PRS|SFO//acl//45 .//MAD//punct//11
1.3.1 Material och metod Statistiskt underlag / Övriga uppgifter från myndigheter och arbetsmarknadens parter;I//PP//case//1 syfte//NN|NEU|SIN|IND|NOM//obl//25 att//IE//mark//3 fånga//VB|INF|AKT//acl//1 upp//PL//compound:prt//3 information//NN|UTR|SIN|IND|NOM//obj//3 och//KN//cc//7 uppfattningar//NN|UTR|PLU|IND|NOM//conj//5 från//PP//case//9 myndigheter//NN|UTR|PLU|IND|NOM//nmod//7 och//KN//cc//12 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 parter//NN|UTR|PLU|IND|NOM//conj//9 om//PP//case//16 s.k.//AB|AN//amod//16 falska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 egenföretagare//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//18 faktureringsplattformar//NN|UTR|PLU|IND|NOM//conj//16 ,//MID//punct//20 egenanställningsföretag//NN|NEU|PLU|IND|NOM//conj//16 eller//KN//cc//22 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//16 har//VB|PRS|AKT//aux//25 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//25 genomfört//VB|SUP|AKT//ROOT//25 dialogmöten//NN|NEU|PLU|IND|NOM//obj//25 .//MAD//punct//25
1.3.1 Material och metod Statistiskt underlag / Övriga uppgifter från myndigheter och arbetsmarknadens parter;Vid//PP//case//1 dialogmötena//NN|NEU|PLU|DEF|NOM//obl//2 fördes//VB|PRT|SFO//ROOT//2 diskussioner//NN|UTR|PLU|IND|NOM//nsubj:pass//2 utifrån//PP//case//7 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 frågeställningar//NN|UTR|PLU|IND|NOM//obl//2 .//MAD//punct//2
