4 Författningskommentar till balken ;4.1//RG|NOM//nmod//1 Inledning//NN|UTR|SIN|IND|NOM//ROOT//1
4 Författningskommentar till balken ;Den//DT|UTR|SIN|DEF//det//21 frivilliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 sjukpenningförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 finansieras//VB|PRS|SFO//parataxis//1 genom//PP//case//24 avgifter//NN|UTR|PLU|IND|NOM//obl//22 .//MAD//punct//1
4 Författningskommentar till balken ;4//RG|NOM//nummod//27 §//NN|AN//nsubj//29  //_SP////27 innehåller//VB|PRS|AKT//parataxis//1 endast//AB//advmod//29 en//DT|UTR|SIN|IND//det//32 upplysning//NN|UTR|SIN|IND|NOM//obj//29 om//PP//case//35 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//35 förhållanden//NN|NEU|PLU|IND|NOM//nmod//32 .//MAD//punct//1
4 Författningskommentar till balken ;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//8 i//PP//case//6 3//RG|NOM//nummod//5 och//KN//cc//2 4//RG|NOM//nummod//2 §//NN|AN//nmod//6 §//NN|AN//nmod//0  //_SP////6 ersätter//VB|PRS|AKT//ROOT//8 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 bestämmelser//NN|UTR|PLU|IND|NOM//obj//8 om//PP//case//12 finansiering//NN|UTR|SIN|IND|NOM//nmod//10 i//PP//case//19 bl.a.//AB|AN//advmod//15 19//RG|NOM//nummod//16 kap.//NN|AN//nmod//19 1//RG|NOM//nummod//18 §//NN|AN//nmod//19 AFL//PM|NOM//nmod//12 ,//MID//punct//19 7//RG|NOM//nummod//22 kap.//NN|AN//nmod//25 1//RG|NOM//nummod//24 §//NN|AN//nmod//25 LAF//PM|NOM//obl//8 ,//MID//punct//25 1//RG|NOM//nummod//28 kap.//NN|AN//nmod//31 2//RG|NOM//nummod//30 §//NN|AN//nmod//31 LIP//PM|NOM//nmod//25 och//KN//cc//31 1//RG|NOM//nummod//34 kap.//NN|AN//nmod//37 8//RG|NOM//nummod//36 §//NN|AN//nmod//37 EPL//PM|NOM//nmod//25 .//MAD//punct//8
4 Författningskommentar till balken ;Någon//DT|UTR|SIN|IND//det//40 ändring//NN|UTR|SIN|IND|NOM//nsubj//45 i//PP//nmod//40 sak//NN|UTR|SIN|IND|NOM//fixed//41 är//VB|PRS|AKT//cop//45 inte//AB//advmod//45 avsedd//PC|PRF|UTR|SIN|IND|NOM//parataxis//8 .//MAD//punct//45
4 Författningskommentar till balken ;2//RG|NOM//nummod//48 kap.//NN|AN//nmod//50 5//RG|NOM//nummod//50 §//NN|AN//obl//45
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 närmast//AB|SUV//advmod//1 1//RG|NOM//nummod//4 kap.//NN|AN//nmod//6 4//RG|NOM//nummod//6 §//NN|AN//nmod//7 SofL.//MID//obl//1 Ett//DT|NEU|SIN|IND//det//9 tillägg//NN|NEU|SIN|IND|NOM//nsubj:pass//11 har//VB|PRS|AKT//aux//11 gjorts//VB|SUP|SFO//parataxis//1 beträffande//PP//case//13 lagen//NN|UTR|SIN|DEF|NOM//obl//11 (//PAD//punct//15 2004:114//RG|NOM//appos//13 )//PAD//punct//15 om//PP//case//19 nordisk//JJ|POS|UTR|SIN|IND|NOM//amod//19 konvention//NN|UTR|SIN|IND|NOM//nmod//13 om//PP//case//22 social//JJ|POS|UTR|SIN|IND|NOM//amod//22 trygghet//NN|UTR|SIN|IND|NOM//nmod//19 .//MAD//punct//1
4 Författningskommentar till balken ;Visserligen//AB//advmod//25 finns//VB|PRS|SFO//parataxis//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 överenskommelser//NN|UTR|PLU|IND|NOM//nsubj//25 även//AB//advmod//31 med//PP//case//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 stater//NN|UTR|PLU|IND|NOM//obl//25 men//KN//cc//36 vi//PN|UTR|PLU|DEF|SUB//nsubj//36 har//VB|PRS|AKT//aux//36 ändå//AB//advmod//36 ansett//VB|SUP|AKT//conj//25 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//36 motiverat//PC|PRF|NEU|SIN|IND|NOM//xcomp//36 att//IE//mark//40 införa//VB|INF|AKT//acl//38 denna//DT|UTR|SIN|DEF//det//42 upplysning//NN|UTR|SIN|IND|NOM//obj//40 .//MAD//punct//25
4 Författningskommentar till balken ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 på//PP//case//50 grund//NN|UTR|SIN|IND|NOM//fixed//45 av//PP//fixed//45 det//DT|NEU|SIN|DEF//det//50 nordiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 samarbetet//NN|NEU|SIN|DEF|NOM//nmod//44 och//KN//cc//57 på//PP//case//57 grund//NN|UTR|SIN|IND|NOM//fixed//52 av//PP//fixed//52 den//DT|UTR|SIN|DEF//det//57 fria//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//57 arbetsmarknad//NN|UTR|SIN|IND|NOM//conj//50 som//HP|-|-|-//nsubj//59 råder//VB|PRS|AKT//acl:relcl//57 inom//PP//case//61 Norden//PM|NOM//obl//59 .//MAD//punct//50
4 Författningskommentar till balken ;2//RG|NOM//nummod//64 kap.//NN|AN//nmod//67 6–9//RG|NOM//nummod//66 §//NN|AN//nmod//67 §//NN|AN//nmod//50
4 Författningskommentar till balken ;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//1 motsvarar//VB|PRS|AKT//ROOT//1 1//RG|NOM//nummod//3 kap.//NN|AN//nmod//6 6//RG|NOM//nummod//5 §//NN|AN//nmod//6 AFL//PM|NOM//obl//1 .//MAD//punct//1
4 Författningskommentar till balken ;Prisbasbeloppet//NN|NEU|SIN|DEF|NOM//nsubj//9 hör//VB|PRS|AKT//parataxis//1 inte//AB//advmod//9 hemma//PL//advmod//9 bland//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 definitioner//NN|UTR|PLU|IND|NOM//obl//9 och//KN//cc//16 förklaringar//NN|UTR|PLU|IND|NOM//conj//14 som//HP|-|-|-//nsubj:pass//18 regleras//VB|PRS|SFO//acl:relcl//16 i//PP//case//24 2//RG|NOM//nummod//21 kap.//NN|AN//nmod//22 11–17//RG|NOM//nummod//23 §//NN|AN//nmod//24 §//NN|AN//obl//18 .//MAD//punct//1
4 Författningskommentar till balken ;Snarare//AB|KOM//advmod//29 är//VB|PRS|AKT//cop//29 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 fråga//NN|UTR|SIN|IND|NOM//parataxis//1 om//PP//case//33 ett//DT|NEU|SIN|IND//det//33 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//33 institut//NN|NEU|SIN|IND|NOM//obl//29 som//HP|-|-|-//nsubj//35 är//VB|PRS|AKT//acl:relcl//33 av//PP//case//38 stor//JJ|POS|UTR|SIN|IND|NOM//amod//38 betydelse//NN|UTR|SIN|IND|NOM//obl//35 för//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 förmåner//NN|UTR|PLU|IND|NOM//obl//35 som//HP|-|-|-//nsubj:pass//43 omfattas//VB|PRS|SFO//acl:relcl//41 av//PP//case//45 SFB//PM|NOM//obl:agent//43 .//MAD//punct//29
4 Författningskommentar till balken ;Även//AB//advmod//53 i//PP//case//53 ett//DT|NEU|SIN|IND//det//51 stort//JJ|POS|NEU|SIN|IND|NOM//amod//51 antal//NN|NEU|SIN|IND|NOM//nmod//53 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 lagar//NN|UTR|PLU|IND|NOM//obl//54 finns//VB|PRS|SFO//parataxis//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 hänvisningar//NN|UTR|PLU|IND|NOM//nsubj//54 till//PP//case//59 ifrågavarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 bestämmelser//NN|UTR|PLU|IND|NOM//obl//54 .//MAD//punct//29
4 Författningskommentar till balken ;2//RG|NOM//nummod//62 kap.//NN|AN//nmod//64 11//RG|NOM//nummod//64 §//NN|AN//nmod//29
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//5 föreslår//VB|PRS|AKT//parataxis//2 att//SN//mark//11 uttrycket//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 ”//PAD//punct//9 förmån//NN|UTR|SIN|IND|NOM//nmod//7 ”//PM|NOM//punct//9 används//VB|PRS|SFO//ccomp//5 som//KN//case//13 samlingsbeteckning//NN|UTR|SIN|IND|NOM//xcomp//11 för//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 dagersättningar//NN|UTR|PLU|IND|NOM//nmod//13 ,//MID//punct//18 pensioner//NN|UTR|PLU|IND|NOM//conj//16 ,//MID//punct//20 livräntor//NN|UTR|PLU|IND|NOM//conj//16 ,//MID//punct//22 kostnadsersättningar//NN|UTR|PLU|IND|NOM//conj//16 ,//MID//punct//24 bidrag//NN|NEU|PLU|IND|NOM//conj//16 samt//KN//cc//27 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 utbetalningar//NN|UTR|PLU|IND|NOM//conj//16 eller//KN//cc//29 åtgärder//NN|UTR|PLU|IND|NOM//conj//27 som//HP|-|-|-//obl//34 den//DT|UTR|SIN|DEF//det//32 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 försäkrad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//29 för//PP//case//42 enligt//PP//case//38 4–7//RG|NOM//nummod//38 kap.//NN|AN//nmod//39 2//RG|NOM//nummod//40 kap.//NN|AN//obl//41 12//RG|NOM//nummod//42 §//NN|AN//obl//34
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 ,//MID//punct//5 men//KN//cc//5 upplyser//VB|PRS|AKT//conj//2 endast//AB//advmod//5 om//SN//case//8 innehållet//NN|NEU|SIN|DEF|NOM//obl//5 i//PP//case//12 3//RG|NOM//nummod//11 kap.//NN|AN//nmod//12 1//RG|NOM//nummod//15 och//KN//cc//12 3//RG|NOM//nummod//12 §//NN|AN//nmod//16 §//NN|AN//nmod//17 lagen//NN|UTR|SIN|DEF|NOM//nmod//8 (//PAD//punct//19 1994:1117//RG|NOM//appos//17 )//PAD//punct//19 om//PP//case//23 registrerat//PC|PRF|NEU|SIN|IND|NOM//amod//23 partnerskap//NN|NEU|SIN|IND|NOM//nmod//17 .//MAD//punct//5
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//26 anser//VB|PRS|AKT//conj//2 att//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 är//VB|PRS|AKT//cop//31 ett//DT|NEU|SIN|IND//det//31 problem//NN|NEU|SIN|IND|NOM//ccomp//26 att//SN//mark//37 den//DT|UTR|SIN|DEF//det//35 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 avfattad//PC|PRF|UTR|SIN|IND|NOM//csubj//31 med//PP//case//39 avseende//NN|NEU|SIN|IND|NOM//obl//37 endast//AB//advmod//43 på//PP//case//43 tvåkönade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//43 äktenskap//NN|NEU|PLU|IND|NOM//obl//37 .//MAD//punct//26
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//47 har//VB|PRS|AKT//aux//47 övervägt//VB|SUP|AKT//parataxis//26 att//IE//mark//49 föra//VB|INF|AKT//xcomp//47 in//PL//compound:prt//49 ”//PM|NOM//punct//49 registrerat//PC|PRF|NEU|SIN|IND|NOM//amod//53 partnerskap//NN|NEU|SIN|IND|NOM//obj//49 ”//RG|NOM//punct//58 respektive//AB//amod//58 ”//RG|NOM//punct//58 registrerad//PC|PRF|UTR|SIN|IND|NOM//amod//58 partner//NN|UTR|SIN|IND|NOM//obl//47 ”//PAD//punct//58 i//PP//case//63 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//63 de//DT|UTR/NEU|PLU|DEF//det//63 paragrafer//NN|UTR|PLU|IND|NOM//obl//47 i//PP//case//65 vilka//HP|UTR/NEU|PLU|IND//obl//69 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 i//PP//advmod//69 dag//NN|UTR|SIN|IND|NOM//fixed//67 talas//VB|PRS|SFO//acl:relcl//63 endast//AB//advmod//69 om//PP//mark//86 ”//PM|NOM//punct//73 äktenskap//NN|NEU|SIN|IND|NOM//nsubj//86 ”//PAD//punct//77 respektive//AB//cc//77 ”//PAD//punct//77 makar//NN|UTR|PLU|IND|NOM//advcl//86 ”//AB|AN//punct//77 .//MAD//punct//77
4 Författningskommentar till balken ;Emellertid//AB//advmod//86 skulle//VB|PRT|AKT//aux//86 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//86 i//PP//case//85 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 fall//NN|NEU|PLU|IND|NOM//obl//86 innebära//VB|INF|AKT//advcl//69 att//SN//mark//92 redan//AB//advmod//92 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//92 måste//VB|PRS|AKT//aux//92 avfattas//VB|INF|SFO//ccomp//86 ännu//AB//advmod//94 omständligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//92 .//MID//punct//26
4 Författningskommentar till balken ;Dessutom//AB//advmod//101 skulle//VB|PRT|AKT//aux//101 en//DT|UTR|SIN|IND//det//100 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//100 lösning//NN|UTR|SIN|IND|NOM//nsubj//101 avvika//VB|INF|AKT//parataxis//26 från//PP//mark//106 vad//HP|NEU|SIN|IND//dislocated//106 som//HP|-|-|-//nsubj//106 normalt//AB|POS//advmod//106 förekommer//VB|PRS|AKT//advcl//101 i//PP//case//108 författningstext//NN|UTR|SIN|IND|NOM//obl//106 .//MAD//punct//26
4 Författningskommentar till balken ;Vidare//AB|KOM//advmod//113 har//VB|PRS|AKT//aux//113 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//113 gett//VB|SUP|AKT//parataxis//26 en//DT|UTR|SIN|IND//det//116 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//116 utredare//NN|UTR|SIN|IND|NOM//obj//113 i//PP//case//118 uppgift//NN|UTR|SIN|IND|NOM//obl//113 att//IE//mark//120 ta//VB|INF|AKT//acl//118 ställning//NN|UTR|SIN|IND|NOM//obj//120 till//PP//compound:prt//120 om//SN//case//124 par//NN|NEU|PLU|IND|NOM//obl//120 av//PP//case//127 samma//DT|UTR/NEU|SIN/PLU|IND//det//127 kön//NN|NEU|SIN|IND|NOM//nmod//124 bör//VB|PRS|AKT//aux//130 kunna//VB|INF|AKT//aux//130 ingå//VB|INF|AKT//conj//26 äktenskap//NN|NEU|SIN|IND|NOM//obj//130 (//PAD//punct//133 Äktenskaps-//NN|UTR|-|-|SMS//appos//131 och//KN//cc//135 partnerskapsutredningen//NN|UTR|SIN|DEF|NOM//conj//133 ,//MID//punct//133 Ju//KN//advmod//138 2005:03//RG|NOM//conj//133 )//PAD//punct//133 .//MAD//punct//26
4 Författningskommentar till balken ;Enligt//PP//case//142 direktiven//NN|NEU|PLU|DEF|NOM//obl//143 gäller//VB|PRS|AKT//conj//26 bl.a.//AB|AN//advmod//143 att//SN//mark//148 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//148 skall//VB|PRS|AKT//aux//148 göra//VB|INF|AKT//advcl//143 en//DT|UTR|SIN|IND//det//151 grundlig//JJ|POS|UTR|SIN|IND|NOM//amod//151 analys//NN|UTR|SIN|IND|NOM//obj//148 av//PP//case//153 frågan//NN|UTR|SIN|DEF|NOM//nmod//151 och//KN//cc//155 redovisa//VB|INF|AKT//conj//148 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//157 skäl//NN|NEU|PLU|IND|NOM//obj//155 som//HP|-|-|-//nsubj//159 talar//VB|PRS|AKT//acl:relcl//157 för//PP//case//163 och//KN//cc//162 emot//PP//conj//160 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//159 (//PAD//punct//148 dir//NN|AN//appos//148 .//MAD//punct//148
4 Författningskommentar till balken ;2005:5//RG|NOM//obl//148 )//PAD//punct//148 .//MAD//punct//26
4 Författningskommentar till balken ;Mot//PP//case//172 denna//DT|UTR|SIN|DEF//det//172 bakgrund//NN|UTR|SIN|IND|NOM//obl//175 har//VB|PRS|AKT//aux//175 vi//PN|UTR|PLU|DEF|SUB//nsubj//175 stannat//VB|SUP|AKT//advcl//26 för//PP//advmod//175 lyfta//VB|INF|AKT//xcomp//26 fram//PL//advmod//177 den//DT|UTR|SIN|DEF//det//181 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//181 gruppen//NN|UTR|SIN|DEF|NOM//obj//177 genom//PP//mark//184 att//IE//mark//184 upplysa//VB|INF|AKT//advcl//177 om//PP//case//186 innehållet//NN|NEU|SIN|DEF|NOM//obl//184 i//PP//case//188 lagen//NN|UTR|SIN|DEF|NOM//nmod//186 om//PP//case//190 partnerskap//NN|NEU|SIN|IND|NOM//nmod//188 .//MAD//punct//26
4 Författningskommentar till balken ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//194 kan//VB|PRS|AKT//aux//194 påpekas//VB|INF|SFO//conj//2 att//SN//mark//202 undantaget//NN|NEU|SIN|DEF|NOM//nsubj//202 i//PP//case//199 andra//RO|NOM//amod//199 stycket//NN|NEU|SIN|DEF|NOM//nmod//196  //_SP////199 inte//AB//advmod//202 avser//VB|PRS|AKT//ccomp//194 att//IE//mark//204 träffa//VB|INF|AKT//xcomp//202 bestämmelser//NN|UTR|PLU|IND|NOM//obj//204 i//PP//case//207 vilka//HP|UTR/NEU|PLU|IND//obl//210 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//210 är//VB|PRS|AKT//cop//210 fråga//NN|UTR|SIN|IND|NOM//acl:relcl//205 om//PP//case//213 en//DT|UTR|SIN|IND//det//213 man//NN|UTR|SIN|IND|NOM//obl//210 och//KN//cc//215 kvinna//NN|UTR|SIN|IND|NOM//conj//213 som//HP|-|-|-//nsubj//217 gör//VB|PRS|AKT//acl:relcl//215 något//DT|NEU|SIN|IND//obj//217 gemensamt//JJ|POS|NEU|SIN|IND|NOM//advmod//217 .//MAD//punct//194
4 Författningskommentar till balken ;2//RG|NOM//nummod//222 kap.//NN|AN//nmod//224 13//RG|NOM//nummod//224 §//NN|AN//obl//194
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 och//KN//cc//4 slår//VB|PRS|AKT//conj//2 fast//PL//compound:prt//4 att//IE//mark//9 med//PP//case//8 ogift//NN|UTR|SIN|IND|NOM//obl//9 avses//VB|PRS|SFO//advcl//4 i//PP//case//11 balken//NN|UTR|SIN|DEF|NOM//obl//9 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//9 som//HP|-|-|-//nsubj//16 inte//AB//advmod//16 är//VB|PRS|AKT//cop//16 gift//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//12 ,//MID//punct//16 om//SN//mark//22 inte//AB//advmod//22 något//DT|NEU|SIN|IND//det//21 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//22 anges//VB|PRS|SFO//advcl//16 särskilt//AB//advmod//22 .//MAD//punct//2
4 Författningskommentar till balken ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//26 föreslår//VB|PRS|AKT//parataxis//2 alltså//AB//advmod//26 en//DT|UTR|SIN|IND//det//30 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//30 regel//NN|UTR|SIN|IND|NOM//obj//26 som//HP|-|-|-//nsubj//32 anger//VB|PRS|AKT//acl:relcl//30 att//SN//mark//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 i//PP//case//36 SFB//PM|NOM//ccomp//32 som//KN//nsubj//38 huvudregel//NN|UTR|SIN|IND|NOM//advcl//41 inte//AB//advmod//41 skall//VB|PRS|AKT//aux//41 göras//VB|INF|SFO//conj//26 någon//DT|UTR|SIN|IND//det//43 åtskillnad//NN|UTR|SIN|IND|NOM//nsubj:pass//41 mellan//PP//case//45 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//43 som//HP|-|-|-//nsubj//49 aldrig//AB//advmod//49 har//VB|PRS|AKT//aux//49 ingått//VB|SUP|AKT//acl:relcl//45 äktenskap//NN|NEU|PLU|IND|NOM//obj//49 och//KN//cc//55 de//DT|UTR/NEU|PLU|DEF//det//54 vars//HS|DEF//nmod:poss//54 äktenskap//NN|NEU|PLU|IND|NOM//nsubj//55 upplösts//VB|SUP|SFO//conj//41 efter//PP//case//58 t.ex.//AB|AN//advmod//58 skilsmässa//NN|UTR|SIN|IND|NOM//obl//55 eller//KN//cc//60 dödsfall//NN|NEU|SIN|IND|NOM//conj//58 .//MAD//punct//55
4 Författningskommentar till balken ;Från//PP//case//64 denna//DT|UTR|SIN|DEF//det//64 huvudregel//NN|UTR|SIN|IND|NOM//obl//65 finns//VB|PRS|SFO//conj//26 betydelsefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 undantag//NN|NEU|PLU|IND|NOM//nsubj//65 när//HA//case//72 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//68 gäller//VB|PRS|AKT//fixed//68 bl.a.//AB|AN//fixed//68 underhållsstöd//NN|NEU|SIN|IND|NOM//advcl//65 .//MAD//punct//26
4 Författningskommentar till balken ;Enligt//PP//case//75 B//NN|NEU|SIN|IND|NOM//obl//80 11//RG|NOM//nummod//77 kap.//NN|AN//nmod//75 6//RG|NOM//nummod//79 §//NN|AN//nmod//75 gäller//VB|PRS|AKT//conj//26 sålunda//AB//advmod//80 att//SN//mark//86 ett//DT|NEU|SIN|IND//det//84 barn//NN|NEU|SIN|IND|NOM//nsubj//86 kan//VB|PRS|AKT//aux//86 ha//VB|INF|AKT//ccomp//80 rätt//PL//obj//86 till//PP//case//90 förlängt//PC|PRF|NEU|SIN|IND|NOM//amod//90 underhållsstöd//NN|NEU|SIN|IND|NOM//obl//86 endast//AB//advmod//86 om//SN//mark//96 barnet//NN|NEU|SIN|DEF|NOM//nsubj//96 inte//AB//advmod//96 har//VB|PRS|AKT//aux//96 ingått//VB|SUP|AKT//advcl//86 äktenskap//NN|NEU|SIN|IND|NOM//obj//96 .//MAD//punct//26
4 Författningskommentar till balken ;2//RG|NOM//nummod//100 kap.//NN|AN//nmod//102 14//RG|NOM//nummod//102 §//NN|AN//obl//26
4 Författningskommentar till balken ;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 ,//MID//punct//5 men//KN//cc//5 upplyser//VB|PRS|AKT//conj//2 endast//AB//advmod//5 om//SN//case//8 innehållet//NN|NEU|SIN|DEF|NOM//obl//5 i//PP//case//11 1//RG|NOM//nummod//11 §//NN|AN//nmod//8 första//RO|NOM//amod//13 stycket//NN|NEU|SIN|DEF|NOM//nmod//11 sambolagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 (//PAD//punct//16 2003:376//RG|NOM//appos//14 )//PAD//punct//16 .//MAD//punct//14
4 Författningskommentar till balken ;I//PP//advmod//21 dag//NN|UTR|SIN|IND|NOM//fixed//19 används//VB|PRS|SFO//conj//2 i//PP//case//23 socialförsäkringslagstiftningen//NN|UTR|SIN|DEF|NOM//obl//21 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//25 uttryckssätt//NN|NEU|PLU|IND|NOM//obl//21 för//PP//mark//28 att//IE//mark//28 beskriva//VB|INF|AKT//acl//25 att//SN//mark//32 två//RG|NOM//nummod//31 personer//NN|UTR|PLU|IND|NOM//nsubj//32 bor//VB|PRS|AKT//ccomp//28 tillsammans//AB//advmod//32 under//PP//case//36 äktenskapsliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 förhållanden//NN|NEU|PLU|IND|NOM//obl//32 utan//PP//mark//40 att//IE//mark//40 vara//VB|INF|AKT//cop//40 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//32 med//PP//case//42 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//40 .//MAD//punct//2
4 Författningskommentar till balken ;Genom//PP//mark//48 att//IE//mark//48 i//PP//advmod//48 stället//NN|NEU|SIN|DEF|NOM//fixed//46 anknyta//VB|INF|AKT//advcl//61 till//PP//case//51 sambolagens//NN|NEU|PLU|DEF|GEN//nmod:poss//51 definition//NN|UTR|SIN|IND|NOM//obl//48 av//PP//case//53 sambo//NN|UTR|SIN|IND|NOM//nmod//51 kan//VB|PRS|AKT//aux//61 ett//DT|NEU|SIN|IND//det//57 stort//JJ|POS|NEU|SIN|IND|NOM//amod//57 antal//NN|NEU|SIN|IND|NOM//nmod//58 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//61 i//PP//case//60 balken//NN|UTR|SIN|DEF|NOM//nmod//58 få//VB|INF|AKT//conj//2 en//DT|UTR|SIN|IND//det//66 enklare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 och//KN//cc//65 enhetligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//63 avfattning//NN|UTR|SIN|IND|NOM//obj//61 .//MAD//punct//2
4 Författningskommentar till balken ;Någon//DT|UTR|SIN|IND//det//69 ändring//NN|UTR|SIN|IND|NOM//nsubj//74 i//PP//advmod//69 sak//NN|UTR|SIN|IND|NOM//fixed//70 är//VB|PRS|AKT//cop//74 inte//AB//advmod//74 avsedd//PC|PRF|UTR|SIN|IND|NOM//parataxis//2 .//MAD//punct//2
